0.000000000000000000e+00,-4.879687747885164129e-02,6.809098472341212904e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,7.075644805995999764e-01,0.000000000000000000e+00
1.000000000000000000e+00,-4.879687726876415915e-02,-5.256531370419045140e-02,1.521693372118897332e-02,-1.484880780266918492e-02,-4.221907063827415318e-02,-2.382029139089219746e-02,-3.837519624066644021e-03,-1.335573872973712210e-02,-5.504698821168311010e-03,1.546315615069011884e-02,6.236562368634035458e-01,-1.510861112698417934e-02,2.211962506185525049e-02,-4.538152711272329387e-02,2.509868785394689383e-02,-1.194543301231933315e-02,-1.728030834113498601e-02,-3.477246014585819861e-02,-1.298705357260327396e-02,2.322851522284509820e-02,-4.860000965504737147e-01,-3.542584223078210515e-03,1.205351999667998242e-03,7.868883813137312602e-04,-4.040526323859129909e-01,-5.188062677434179294e-03,-4.050299816729610591e-01,1.101722925756593258e-04,-2.524852756337625184e-14
1.000000000000000000e+00,-4.879687726523856961e-02,-5.238506195448634079e-02,-2.357352249479435086e-02,-8.659346729985906849e-03,1.082933577244857698e-01,-3.477912003061248841e-02,-7.514701774252667554e-03,-1.629410837939993667e-02,-3.900982993629147771e-02,1.096302350299107470e-02,2.430822261443584265e-01,1.403552318074383944e-02,1.456936452819993476e-02,3.299196653479938846e-01,-3.844353029683351963e-02,3.958886238128828811e-02,-2.507955395268426577e-02,3.424001045171690821e-02,2.848220760127015416e-02,-3.597532535079178695e-02,6.823278300031030419e-01,-3.215308604201846249e-02,-5.817724926476034591e-02,-5.568272281867098911e-02,-5.291062678967811683e-01,4.677683857719640292e-02,1.244221620546296786e-01,-6.328920040180337062e-05,1.237599972249386450e-12
0.000000000000000000e+00,-4.879687747898735911e-02,6.818601159852301086e-01,-5.651168108223982753e-06,6.487772209980353649e-06,-1.534775565708223696e-05,7.263246978404532058e-06,-9.901291132632469323e-07,4.039838822976958759e-06,7.692434733523345161e-06,1.486056215218237974e-06,1.278370908453174367e-04,1.886890565611388079e-07,1.376463601447602985e-06,-3.437508162402552704e-05,8.461338487532694944e-06,1.814716592596107072e-06,4.509041026991395212e-06,-8.254754411682401979e-06,-2.663851033904269249e-06,7.217683506215484799e-06,-1.210048979331915692e-04,5.166302725221704757e-07,4.352474570544602498e-06,3.839625092563236691e-06,-7.138624525175523501e-05,1.743620029285871493e-07,-8.878702230272729414e-05,-7.066487463021529081e-01,-4.244075542661471291e-17
0.000000000000000000e+00,-4.879687726801962278e-02,-5.240892836376114666e-02,-1.522264802229516927e-02,4.106844412732339744e-02,-1.016040429877273490e-03,-1.751593271239991478e-02,-2.827726739543882754e-03,-5.444651682069456475e-03,-2.010765712540640501e-02,-1.516218634235903806e-02,5.020982225409335031e-01,2.780678232638608346e-02,-3.723250612680047145e-02,7.092685857887094658e-02,-5.349986103391241032e-02,-2.052234135347699023e-02,-4.325855589634527987e-02,4.986582766234169684e-02,7.236215873539370014e-03,-8.518899471122537426e-02,-1.761460771124177815e-01,1.300595857671812787e-02,-6.662396387468413894e-02,1.409290107352387592e-02,3.181230446607858919e-01,3.387618853596380958e-02,7.390626504187410850e-01,-4.032186187194459039e-05,4.464193216939863282e-13
1.000000000000000000e+00,-4.879687726801962278e-02,-5.240892836376114666e-02,-2.782803104880375231e-02,6.033335207954088064e-02,3.970600035626135893e-02,-2.692016707685423310e-02,-3.712277365709767962e-02,-4.388403715736177019e-02,1.629508228246744420e-02,2.681774033788740519e-03,3.355112077534868065e-01,1.641099820397001405e-02,3.472332410517603440e-02,4.463250392565231567e-02,-5.608776972424996121e-02,-2.015072617155182558e-02,1.302901085279334174e-02,5.996855310741085188e-02,4.767069706626814174e-02,-1.299383770025894398e-02,3.676791468620098091e-01,9.962042996700255781e-02,-5.943901522245906288e-02,-8.796587725135453228e-02,6.479289013172871980e-01,5.191965767350208844e-02,-4.965499512634206081e-01,-4.032186187194459039e-05,-3.948634913706936401e-12
0.000000000000000000e+00,6.831562819615969451e-01,1.964423742075349461e-10,-7.197181487376757899e-14,5.722302691850766356e-14,-4.602913059338982451e-14,1.324401449974158502e-13,3.995208980111332764e-14,-1.058304833727019197e-14,1.790689088579898168e-13,-1.077085152160308069e-13,6.723193937465257407e-13,1.280204455434658749e-13,1.025902302761978523e-13,-5.299617322734930138e-13,9.248004688610644467e-14,2.217590701801651813e-14,5.171805487968241982e-14,-3.205241599582010649e-13,-2.959880062736672854e-13,-4.867180523496841718e-14,-1.069538814039110112e-12,-2.791956977925102619e-13,1.401203818782042000e-13,4.827147639158975654e-14,3.099609106649361473e-12,4.841964113328084433e-14,-2.266152337900565169e-12,6.657936041435422065e-14,7.070776890739673970e-01
0.000000000000000000e+00,-4.879687726801962278e-02,-5.240892836376114666e-02,-4.468908354747323092e-02,-1.347852247047881258e-01,-2.096410969525389079e-01,4.922857413641426594e-02,1.269867353309351299e-01,1.222246557807638578e-01,-3.233633144472753407e-01,-4.176510135282225367e-01,-4.770424260958572998e-02,-2.174209199762803246e-01,-7.685931588701006012e-02,-2.069135857718670465e-02,-6.001010054740562455e-02,-9.420005714735599223e-03,3.925654926521872090e-01,-2.763142921421130049e-01,-2.135781945332851373e-01,-8.934775125101548920e-02,2.076821217478153417e-02,-3.256465390270549820e-01,-3.323308592566430186e-01,-1.041338540275777019e-01,3.877116828081985517e-02,-1.074963448344508909e-01,-2.211523074934259800e-02,-4.032186187194459039e-05,-3.063730834979845823e-13
0.000000000000000000e+00,6.831562819615969451e-01,1.964423742075349461e-10,6.372519431104226752e-14,2.419642865448343855e-15,-4.942677989979891463e-13,1.742103964624963578e-14,6.072940315286283513e-15,9.705827807056666189e-14,-2.252330628527494507e-14,7.466469853688689970e-14,-8.011963601115976486e-13,-2.119072931915693593e-13,-1.899361894777711154e-13,-7.999679718623310844e-13,1.166968848120286772e-14,-8.132463445266369720e-14,9.065565802145782555e-14,1.175351510893661698e-13,1.594983368135629787e-13,1.395352835676592854e-13,-2.013450429575417798e-12,4.193705070894458963e-13,7.705277518559142656e-14,1.372142184518725657e-13,-1.532629930145408601e-12,-9.849755949414680114e-14,1.351564898991735849e-12,6.657936041435422065e-14,-7.070776890739673970e-01
0.000000000000000000e+00,-4.879687726788425189e-02,-5.240776666128137834e-02,-2.388922786100381931e-02,-3.770293819672673047e-02,4.290024120961871135e-01,-3.442663943789694286e-02,3.122079016312141742e-02,-1.175645825746382128e-01,2.697532371628117050e-03,6.507973855270633712e-02,-7.583725484708526976e-02,2.810686503798525693e-01,-1.981471658032253891e-01,-1.950706701332141635e-01,-9.033774867597631208e-02,-5.337570443319971103e-01,2.181516844323075702e-02,-8.384392764649728491e-02,1.725179701782646180e-01,2.189024732197356049e-02,6.903131661490279070e-03,-1.019587442177822129e-01,-2.932524513371972952e-01,3.328938167414363103e-01,-3.053121050871880279e-02,-2.320329607853940379e-01,-1.947557184174391470e-02,-4.143980189453728437e-05,8.461770201854860047e-14
