1.000000000000000000e+00,-3.904419725940293240e-02,-1.708685436660243584e-01,5.986651469979464846e-01,9.936820701434521952e-02,1.249491160639901455e-01,2.786438390952683530e-02,7.841388618968486712e-02,-4.160777143138794792e-02,-9.530083145747743692e-03,7.695100961790610206e-02,3.285200951628795135e-02,-1.739095561873905266e-02,-1.215978518468181736e-03,2.642630093502468941e-02,7.588980067093888116e-03,5.137385393502275424e-03,6.418861050378305358e-03,5.481238566182047682e-03,6.844857202240630691e-03,-1.561106794991421083e-02,1.030211547475009751e-04,-5.756599617770480869e-03,8.751665413560808697e-05,6.821844308265573309e-05,3.751375410885659579e-05,-4.169080196193109640e-04,-1.207106003484544053e-06,-9.157480306492426593e-08,3.641723752713644984e-08,-4.151770198503780391e-10,3.685814160565236571e-06,2.737650565809588026e-05,3.802579166775141707e-05,1.024180058191829491e-05,2.006378335319872509e-05,8.158242336246924006e-06,1.806437031474896187e-03,3.584469008371068879e-03,-2.395592389564953420e-03,-4.061466100661967338e-02,-4.525936227862511129e-04,1.544518595347429708e-05,-2.554436846656941485e-04,-6.835614204977758131e-03,-6.047630299910184380e-03,1.150442215040600562e-03,3.757520991319090379e-04,-1.471539373689090095e-03,1.955282486734301328e-03,1.618243142064269965e-03,-8.177259824042953928e-02,7.986414453858283261e-03,-2.273531084822442982e-02,1.161908532605312192e-03,1.547799994082270153e-03,-1.744044626424430811e-01,7.159586605138504312e-02,2.125745036588411226e-05,-1.522994014382673608e-03,9.486980503263754347e-03,7.096089529292763931e-01,-1.997299569318445114e-02,-2.614003950199849085e-03,-1.629733541397660214e-05
1.000000000000000000e+00,-3.458734898176622080e-02,-1.363878760851380545e-01,4.822278343854206062e-01,8.199014411292636362e-02,1.017965957369454666e-01,2.003585330355781013e-02,3.635712879887607885e-02,7.218144554260949586e-02,1.202509662707402227e-01,-2.636295436272778625e-01,-1.071227430826529083e-03,-2.731384519124798183e-01,2.033961676567636392e-02,-5.727671573355391788e-02,-7.688332832779136428e-03,-6.884327024087599951e-03,-6.102551519079033558e-03,-4.719371946522448076e-03,-6.882161008975895902e-03,3.750344413808517213e-02,-9.776595529274664798e-04,1.591571046093155639e-02,-7.647190339592417445e-04,3.236906474373460441e-04,4.234522272636116676e-05,1.463953195528717771e-04,-1.028916860387890661e-06,1.573484145149569111e-06,-1.532781633558869413e-07,-1.001016884063517010e-10,1.534236212524443972e-05,-2.601194283586754087e-05,-2.344599862988829106e-04,-9.496098459387542347e-05,-3.732074519398699878e-04,-1.952520351347114449e-04,-9.926162949105886424e-03,-1.477002555938835594e-02,2.490051398135744495e-03,2.505621168540407562e-02,2.815337281971437415e-04,6.860230069858354071e-06,1.104421104199624910e-04,2.932890929340612948e-02,8.449168015983074542e-02,2.892355069625955708e-03,7.833718115684456303e-04,-1.293987155278350206e-03,1.260924298973381931e-03,1.143193997169053740e-03,-1.436193451505602403e-01,2.489064785910976088e-02,-2.305095346546504331e-01,1.053074556244631456e-02,1.918200934293684849e-03,-3.972170516838330889e-01,1.314336676505301893e-01,-2.299259568148462375e-05,1.208949860905586364e-03,-7.173978597980316431e-03,-5.321930459171447803e-01,1.558203030979695217e-02,3.660076714742886792e-03,-2.020969424271672614e-05
0.000000000000000000e+00,8.862631165687429036e-02,-1.111091884845029701e-02,-2.247870363413119466e-02,-1.964201477125827183e-02,-3.309402434792609732e-02,-7.531816864965272355e-03,-1.358885062451010289e-02,-3.345109821550348861e-02,-2.001599058493328323e-02,-9.819167464188318165e-03,-2.662419143202935171e-02,-2.842120337427657059e-03,3.645479166577396055e-03,-5.223804861681723838e-02,-1.678698396680017302e-02,-1.161341867747310574e-02,-1.426310975811138221e-02,-9.226364540300754577e-03,-6.422372791310297646e-03,8.100340141152101436e-02,-1.482250304996106730e-02,-3.830505299799005225e-01,3.447016675077905264e-03,-2.075332778135375623e-03,-2.701559681793585643e-03,2.456226025601542656e-02,1.407154671260161421e-04,-8.144228652711478934e-05,6.164994659732285026e-06,2.783507746293999972e-08,-6.182120905350886857e-04,-1.626721714376688907e-03,-3.711844305474667430e-03,-1.264352601668510424e-03,-4.101890087290338549e-03,-2.134965819009874196e-03,-1.056575500494111447e-01,-1.661166744154406183e-01,2.758814337102465791e-02,1.410659937430248576e-02,-4.791441463474493609e-03,-3.655100478386884028e-03,1.321441427752624229e-02,8.137623944912393270e-01,-3.092483680782788791e-01,1.189258817882065111e-01,1.031262571261407600e-02,-7.885207023790917133e-03,8.698827921916389705e-03,6.035690623633020030e-03,-2.276378931388126775e-02,-8.422704872824452946e-03,6.699738904621164656e-03,4.513409835666801727e-03,2.109144077562370451e-03,-6.588290194185347608e-03,6.898244180931355392e-03,3.221715349649094910e-05,-1.552825602242933339e-03,8.728640482332235967e-03,9.525280897989461121e-03,1.379507085773248832e-03,3.046575237010601400e-03,-1.087534673987979733e-02
0.000000000000000000e+00,8.252038304969565585e-01,6.117310957120621409e-03,1.230156210678589462e-02,-3.551718862413438989e-03,7.253127730798977595e-03,1.603475423390071739e-03,2.687572631046454726e-03,6.983875235914516720e-03,3.494223486229817554e-03,1.769133740320979207e-03,4.402849924273454993e-03,4.512334957866715314e-04,-5.706341650346000117e-04,7.941832630549885974e-03,2.596888038763775063e-03,1.821396234812468597e-03,2.329387486499228093e-03,2.017385258642099936e-03,2.169922132058020679e-03,3.234043460144791007e-03,-6.385255614684213739e-04,-1.191273030911602603e-02,6.858089520059406366e-06,5.370188742412018726e-06,-7.965333750811859847e-05,6.612225793609651740e-04,3.814221087229709185e-06,-2.179986514889423434e-06,1.640777147197104123e-07,7.666339566367566585e-10,-1.667991619864587856e-05,-4.587694443128332683e-05,-1.340534406728677698e-04,-4.839518603365911958e-05,-1.681257647377223192e-04,-8.954700853905965205e-05,-2.751619918250353212e-03,-3.810052299144857293e-03,-3.867943840256843910e-05,-4.073589543458462441e-04,2.199700618089873137e-04,2.258558914241925303e-04,-8.891393012305787288e-04,-6.390442704074418556e-02,2.401619941458249183e-02,-9.430499861996342534e-03,-8.185491016726892692e-04,5.934207696734558222e-04,-6.451716634338503301e-04,-4.421517688267171363e-04,1.644429650489235813e-03,5.214631336388085743e-04,-2.570257037224693759e-04,-3.045271778577220059e-04,-1.092357879886466710e-04,8.034628108554915692e-05,-5.859938638442614613e-04,-4.667005142706339371e-07,4.212205363801276397e-06,4.844384709628666220e-06,4.729156367715958687e-04,2.919151806650659934e-03,3.306116082291188406e-04,5.331437869313162548e-01
1.000000000000000000e+00,2.857107243235985569e-02,-1.346657999322916147e-02,-4.427300713738543947e-02,5.629609553571893188e-02,-1.773936948651146095e-02,-5.304082706208785788e-03,-9.889895038778084152e-03,-3.054029313357623648e-02,-1.985071455773264326e-02,-9.329580377389120466e-03,-2.740735817708613714e-02,-5.408759993658552971e-03,4.232243287885189761e-03,-6.403231350855015380e-02,-2.502335246243997044e-02,-1.814810725257424290e-02,-2.490996985914083889e-02,-2.765683353324721247e-02,-3.543027433732504061e-02,-1.801421561200147181e-01,3.398994949451834141e-02,7.834106203241621991e-01,-4.966934533633470851e-03,2.793904228765930510e-03,5.449013594836906241e-03,-4.815015545749133652e-02,-2.763779723677856417e-04,1.593842577053322977e-04,-1.204542378777738810e-05,-5.492742525864394492e-08,1.212573990788597209e-03,3.232147999991539546e-03,7.985432949829014693e-03,2.777046211153674001e-03,9.241533335391264800e-03,4.853667366170252850e-03,2.049227177317201332e-01,3.113572485178112692e-01,-3.756307271734753844e-02,-1.089091794815600853e-02,1.912034845144604863e-03,1.122043389752462676e-04,1.419588968476921112e-03,3.834318995409057851e-01,-1.428989020341782934e-01,6.327958335729459705e-02,5.730295664374452855e-03,-5.675333771764867578e-03,6.370912107422572850e-03,4.482342289725406263e-03,-1.909135700301198627e-02,-5.944678144984765628e-03,2.041162237725529811e-03,3.751753135071989216e-03,1.770061479333353031e-03,-1.470286289693665226e-03,1.236578032820301321e-02,2.891066623992710134e-05,-1.407911631577932719e-03,7.928486510955666880e-03,7.036225604576157484e-03,-7.001062744969674401e-02,1.343067526196516136e-03,1.152716995661612863e-02
1.000000000000000000e+00,8.245908640126147215e-01,5.999535719737250986e-03,1.165860119098606484e-02,-1.390500087678046490e-03,7.671207956544226839e-03,1.663204400957757388e-03,2.791196456663219520e-03,7.031088561301576841e-03,3.492481475496782978e-03,1.759268704804565217e-03,4.364279785468765105e-03,4.089096355228070121e-04,-5.561728071870146711e-04,7.646085924733391805e-03,2.404247947799035418e-03,1.669952312438605958e-03,2.086689641764226909e-03,1.611655644273295119e-03,1.539782410416792955e-03,-2.319174568612419104e-03,3.987001635845101289e-04,1.284410281925294287e-02,-1.711081183502313914e-04,1.082376479178287374e-04,9.265254559958986029e-05,-8.795340726984661288e-04,-5.024210222536858084e-06,2.922991702304542203e-06,-2.217780236671630059e-07,-9.870303580499641026e-10,2.211486723405105338e-05,5.709967571945577525e-05,1.140275194786945418e-04,3.732043236807394243e-05,1.148756901277464678e-04,5.862738791494795907e-05,3.824221619585772489e-03,6.295179411092872122e-03,-1.412064486401010815e-03,-9.304932488418166288e-04,3.590946319802312912e-04,3.029742775377563570e-04,-1.128408758563369035e-03,-7.222519809100264032e-02,2.724002695654409098e-02,-1.048860294219875269e-02,-9.050313935638374871e-04,6.309615821767870086e-04,-6.840972453591497113e-04,-4.677706716861282149e-04,1.691761139382508316e-03,5.732126420144481420e-04,-3.527849584458743449e-04,-3.143633975472284389e-04,-1.133994449981632805e-04,1.874440657169915440e-04,-4.466588118757902886e-04,-4.810076391294781998e-07,4.454794615994906001e-06,4.000812824274895037e-06,4.425528176211513667e-04,1.487915000507885211e-03,2.452650532353615846e-04,-5.328072705602158177e-01
1.000000000000000000e+00,-3.113015849152985653e-02,-5.606062476139944684e-02,1.080824608739451298e-01,1.533943990187632694e-03,-6.188147455528246466e-02,-3.138043626890677645e-02,-1.588883176578080592e-01,2.867321368869366061e-01,8.266074390957015017e-02,-2.394535639317388054e-01,-9.182484246694878893e-02,4.546068553901285170e-01,-3.071164123330741638e-02,8.818121382915343476e-02,1.390872004569316915e-02,8.957975261049626325e-03,1.004311139825682202e-02,6.963472858008406575e-03,8.927747725868306200e-03,-5.220398913244728850e-02,1.331882888862045327e-03,-3.365790531162514421e-02,1.443058320254003105e-03,-4.396068017825448086e-04,1.516823325266419798e-04,-2.876203211898249300e-03,-1.289117841345293887e-05,5.551766523880213500e-06,-3.531078400386798817e-07,-2.728148088223643185e-09,3.539582652192879529e-05,2.241037049733530693e-04,8.676340253788372096e-04,3.250552177801413435e-04,1.179957736866394215e-03,6.112717810585661677e-04,2.921846367144024376e-02,4.451387149356443584e-02,-5.737300914871938488e-03,-4.609796327976072722e-03,6.862735385710571571e-04,4.716914770236992896e-04,-1.560489796127700847e-03,-5.858884861465273042e-02,-1.494805647620651157e-01,-2.662475298646103158e-03,-2.956286301702845893e-04,6.657338677985907491e-04,2.218277551510097463e-05,-2.897727128394991152e-04,2.737764771573408806e-01,-6.033638181593159455e-02,5.729560476432635774e-01,-2.445434515268372563e-02,2.142535739798866364e-03,-2.356358906248841589e-01,2.577964252929606515e-01,7.591664942165665007e-07,-2.250180673795138940e-04,1.425300724556047977e-03,-7.090049034734920153e-02,4.155327389571666918e-03,2.453695593028325326e-03,-2.138693090334818574e-05
0.000000000000000000e+00,-2.948748230511712490e-02,-3.420277337550468172e-02,2.161275690091630022e-02,-1.392907597952821458e-02,-8.268220245219316811e-02,-3.539711545254099062e-02,-1.651428733720212150e-01,2.669383519215605127e-01,3.826533126831360709e-02,-9.306711274535252321e-02,-4.510046391764593182e-02,3.030961074129616684e-01,-2.102982631403288796e-02,6.714804432663204481e-02,1.324176791053983428e-02,6.884539152286876101e-03,1.082754570590633431e-02,1.381220617326404075e-02,2.787789925040683181e-02,-1.969929019186906771e-01,6.011348771507889384e-03,-4.022325033996462795e-02,2.989620334561632429e-03,-9.650293063192697061e-04,-5.606350711158580500e-05,-3.237649595696850350e-04,2.364307309908828263e-05,-3.510418780570621607e-05,3.465954506926055904e-06,-7.497511921320895112e-10,-1.081583825693558640e-04,7.837381289423379503e-05,5.817133089774634931e-04,2.280763562479359797e-04,8.345827810618933846e-04,4.337191433637887757e-04,-3.609004704372249621e-03,-9.062629144748682655e-03,5.822638639763837165e-03,-1.545834896113310215e-02,-1.792044734409992037e-03,-1.076841489483602995e-03,3.585925665884968916e-03,2.715564011037331360e-01,7.437505231871136546e-01,2.355888822288141823e-02,-2.930656794039811566e-03,-2.285011782456716160e-03,2.405481347218030915e-03,1.757275426331609105e-03,-5.850069361044602650e-02,6.228440825752714488e-03,-1.385773097529496012e-01,7.899421387984941270e-03,3.472936961498532954e-04,4.289987192064714794e-02,-2.637170086649244793e-01,2.929725670846344723e-05,-1.339329139055936034e-03,7.514574517719066829e-03,4.622937648925822679e-02,-2.165009119731205276e-03,2.073109847277442713e-03,-2.242231575765582787e-05
1.000000000000000000e+00,-2.833899370070878596e-02,-3.512011195082723192e-02,5.488741144498148622e-02,-2.488455350801027643e-03,-1.491624942478370248e-02,-1.945750944776546056e-03,1.283468738530959240e-02,-9.499093261544871991e-02,-8.936310878063041807e-02,1.801053772869952163e-01,-2.364766709186119035e-03,1.050740520855466126e-01,-5.616045404913055407e-03,-1.813679622768470806e-02,-1.452229089250995850e-02,-1.231079725348248506e-02,-1.638129699536822886e-02,-1.798181863919479095e-02,-1.654487703823317307e-02,-1.831993573525410590e-01,9.608930548229676835e-03,-5.779413246697051587e-02,6.207347524400903989e-03,-3.508540127078868358e-03,-4.452559968135014028e-04,7.929108822941918853e-04,4.783907046108893616e-05,-5.178754922217615843e-05,4.783432258604257778e-06,5.484868534668820552e-09,-3.853495346880785348e-04,1.380653188740367813e-04,2.068949605594560225e-03,8.597731518567551263e-04,3.437691579600530428e-03,1.819394553465289010e-03,3.623294990096041085e-02,3.893016017063546941e-02,3.566444604145798530e-02,9.034338944229367563e-01,1.567066772676533118e-02,4.152383300678364961e-03,-9.777256266224030462e-03,-3.805504679527173251e-02,-2.336697441253044946e-02,5.546992918826554493e-03,-9.236708758736401339e-04,-7.734562893747105568e-04,7.884768374714795115e-04,1.144799923782901521e-04,1.940732150614750684e-01,-2.358798118899145882e-02,-1.290088460346639487e-01,1.347636755103425246e-02,2.013944444718631429e-03,-3.299432217673092110e-02,8.230807980488754130e-03,2.660954423383371482e-05,-1.282099587831354208e-03,7.191004844548075543e-03,-3.528574243255225978e-02,2.581360226393249191e-03,3.177058983089769278e-03,-2.331650215200876134e-05
1.000000000000000000e+00,-3.252673396049762800e-02,-1.010057098054484709e-01,3.311483644190913456e-01,5.213648323389134115e-02,5.127858614925839137e-02,5.879011483407021836e-03,-1.378075615711018762e-02,1.264400586263954851e-01,1.405423397241660766e-01,-3.478231053672415918e-01,-3.152753894531175327e-02,-2.253811273579003349e-01,1.896437906817465338e-02,-7.051398301068800833e-02,-1.296942030180853363e-02,-1.146802937909949076e-02,-1.143105493979454726e-02,-1.045826399345128020e-02,-1.556229309270156132e-02,6.679723135769817521e-02,-1.495642805001342647e-03,1.965428070030101823e-02,-8.755144576677525254e-04,1.584178818962856782e-04,-4.247694969280378608e-05,8.041557414584446376e-04,-1.931464452013013670e-06,6.043402883409210935e-06,-6.416753413603434327e-07,7.725511551684726622e-10,1.599552673314270037e-05,-6.766786244221572114e-05,-2.405895821111927817e-04,-8.755704910553699448e-05,-2.995699980513724138e-04,-1.526225542926511831e-04,-5.019875189033979473e-03,-7.391773567832266370e-03,3.260954334011888830e-03,7.833877219420973259e-02,1.358046980326083238e-03,3.175155397155109832e-04,-6.750564181933362386e-04,-3.101849524318541287e-02,-9.441825890248060904e-02,-4.141251603745095024e-03,2.106272126544707184e-03,1.978093846096485187e-03,-3.382619601041637804e-03,-2.974036470694779808e-03,2.599837622905424306e-01,-3.304877634377072215e-02,1.296531747320695260e-01,-3.618695707693490079e-03,-3.218358578947532432e-03,6.700267716052195066e-01,-2.925434422911561971e-01,3.140031595333707214e-05,-1.262574376597053486e-03,6.849687846123415393e-03,-3.234608571775336727e-02,1.464221484799796370e-03,2.369065897508759212e-03,-2.109901900874862492e-05
