0.000000000000000000e+00,1.343854178361874485e+00,1.804770154757273648e-02,-1.058929300168036380e-03,-8.749316922794081464e-02,-5.633405329905283310e-02
1.000000000000000000e+00,9.503129811548640671e-01,1.682661166686327814e-02,1.408529994023451637e-01,7.202959939357087005e-02,-4.228089546801570842e-02
1.000000000000000000e+00,1.669476621245250758e+00,-4.360826516952692744e-02,-2.780487600962101569e-01,-9.775548835310042539e-02,-1.623441845023553265e-01
0.000000000000000000e+00,1.011152172947261008e+00,-5.617526109278542235e-02,1.175086871869947258e-01,1.612861315469077406e-02,-3.760455199727530395e-02
0.000000000000000000e+00,-1.145676693672141200e+00,-3.025491613711739358e-03,3.527841066613547349e-01,-9.211014325880631515e-04,-1.553059045430745799e-01
1.000000000000000000e+00,-2.935184848369578048e-01,-1.066284695487600270e-01,-1.072790099497630736e-04,-1.739571412461222988e-01,6.660084990868154163e-03
0.000000000000000000e+00,-1.200474822167086009e+00,1.421972628661923865e-01,5.565418840884708285e-01,-1.555709533160091196e-01,-2.910754848400737282e-02
0.000000000000000000e+00,-1.044072347035686743e+00,-1.255754743833429055e-01,4.566526246867926297e-01,-5.047814622212545149e-02,-2.051525698383366986e-02
0.000000000000000000e+00,-2.669888513658373319e-01,-2.054231357407120262e-01,-1.235732798285340550e-01,1.204846751748701178e-01,-1.580857538083840774e-01
0.000000000000000000e+00,1.024856645395804566e+00,1.536533305767834312e-03,1.169485620237549206e-01,5.959167990065956239e-02,7.151943327591402805e-03
1.000000000000000000e+00,1.143359872046105341e+00,5.180761341691544897e-02,1.421108052921054021e-01,-1.983545717626046534e-02,8.704387061481405966e-03
0.000000000000000000e+00,-3.741762937730184202e-01,-2.730774111646468993e-01,-6.549801890918603708e-03,-3.343680266662787254e-03,-1.011273053847922682e-03
0.000000000000000000e+00,-2.117480069608619064e-01,-3.011942885785181406e-02,-2.770603668980524403e-02,-1.493689482614315167e-01,8.840193187222515625e-02
0.000000000000000000e+00,-6.814411882673486742e-01,-5.038149816140788939e-01,-2.390651400770265333e-01,1.390549119680360018e-02,-3.171503390743362488e-02
0.000000000000000000e+00,-4.951948806825366423e-01,-3.112598199786558162e-01,-2.894624223957634745e-01,-1.810490306460506016e-01,3.349618362654108172e-02
0.000000000000000000e+00,-4.593143733673947238e-01,-3.435536331460247728e-01,2.177469775778170802e-02,1.004336297428368718e-01,-9.645473188548629728e-03
0.000000000000000000e+00,6.347113282502416798e-01,9.690249592003644108e-02,-1.767078230261091287e-01,-1.307481243213101663e-03,-1.087234085028487562e-01
1.000000000000000000e+00,-3.337208224118455302e-01,-8.210385909930978388e-04,-2.146854687477872392e-01,-9.454486530228545238e-02,1.914605273387927353e-02
0.000000000000000000e+00,-9.069518846612184548e-01,5.467787133915749664e-02,2.478666900023144409e-02,1.772374292225208925e-01,-6.475372973001390642e-02
0.000000000000000000e+00,-3.715597481302653771e-01,-4.223993122761905694e-02,-1.884405360037209598e-01,1.794581942338213318e-02,7.526266154095959116e-02
0.000000000000000000e+00,1.239302228055805921e+00,4.144918632421076832e-02,1.105497635677616108e-01,7.295374740042097350e-02,1.393256435639254887e-02
0.000000000000000000e+00,-7.382462581906306109e-01,-2.530045500856460960e-01,-4.641417650842086240e-02,-1.044951025844212122e-01,1.294428333349976201e-01
0.000000000000000000e+00,-8.982625843994662684e-01,8.704546458777775442e-01,-2.149065925911916308e-01,-1.445079162158146302e-01,-5.686236030085030368e-02
0.000000000000000000e+00,-1.280213792255835870e+00,3.214019223202589370e-01,-8.098338045726773127e-02,1.776550724837768214e-01,8.031343168321200543e-03
0.000000000000000000e+00,1.214754831703637850e+00,1.784767141295849902e-01,-5.151387865664113636e-03,5.339082583011087180e-02,2.520256825675671816e-02
1.000000000000000000e+00,-1.206325315630611517e+00,6.619930443239838147e-02,-1.689381317748446798e-01,2.044618565247521280e-01,3.539393905289579118e-02
0.000000000000000000e+00,6.585754100584022552e-01,1.639689974793568650e-01,1.820059195056318857e-01,2.664819292895843211e-02,1.697899693943090149e-01
0.000000000000000000e+00,1.342944318410126847e+00,1.135233705302340079e-01,-2.905425955869345156e-03,2.416738112176079756e-02,8.013965307447966369e-02
1.000000000000000000e+00,-9.085368760737386751e-01,2.340572935454443004e-01,-2.987270640178330550e-01,2.987355983624673250e-02,8.005200933200265490e-02
0.000000000000000000e+00,5.831226362531106711e-01,-7.320063248741587314e-02,1.409149170638660520e-01,9.772090815866535385e-02,1.534813026458431151e-01
