0.000000000000000000e+00,2.088449557336312434e+00,1.714803567926446726e-01,-1.046520924842168632e-01,4.922090738903571461e-02,-9.999892027127504912e-02,6.043377809821895430e-02
1.000000000000000000e+00,1.074230749784709449e+00,-7.507774526613511523e-02,2.629216162246102995e-01,1.724059912924935309e-02,6.554776899443982840e-02,-5.329990998630616816e-02
1.000000000000000000e+00,-5.305707559948492635e-01,-7.903640327601847704e-02,2.474493352130528456e-01,1.712825840044261971e-01,5.177912480816141555e-02,-1.443819194938206554e-02
0.000000000000000000e+00,-7.759242628800930852e-01,-4.060535720223783507e-01,-5.499651031607682983e-03,1.724507677131831840e-01,-3.335354814223350645e-03,-7.748254296255019380e-02
0.000000000000000000e+00,1.761969741101901743e+00,-1.609930764490009880e-01,-4.757519529458087426e-02,5.785346158742347630e-03,-2.031177843106535263e-02,-3.419023118939384931e-02
1.000000000000000000e+00,1.321845440046774733e+00,-1.241145448721628353e-01,1.280577622661310810e-02,3.696586985579715379e-02,6.527976136041738209e-02,-6.544997895325249671e-02
0.000000000000000000e+00,-2.527041194424803350e-01,2.200736123556442658e-01,-1.542974728249670580e-01,6.573776633714029094e-02,1.407116807934690739e-01,-3.001173489068956202e-02
0.000000000000000000e+00,5.579575235995198196e-02,2.075320729552788956e-01,-1.953717981390428460e-01,5.787747478279786639e-03,5.992167336405525291e-02,-2.611707958228296281e-02
0.000000000000000000e+00,-1.731304523086556746e-01,3.992939571555702560e-01,-2.603483620924573194e-01,1.421306771430203009e-02,5.841855417962426786e-03,3.449925270971324065e-02
0.000000000000000000e+00,-6.502479768061172338e-01,7.854247169279721108e-01,-3.456084109797125659e-01,-1.507995671806585392e-01,3.695843448087964001e-02,-1.452288696243519972e-01
1.000000000000000000e+00,-3.936064718805455387e-01,4.303653392659315680e-01,-1.031845434962834901e-01,2.597116338057554180e-02,3.543599823874134247e-02,9.833778920166402759e-03
0.000000000000000000e+00,-4.376580282229318719e-01,1.173677594280988640e-01,1.938347548313897328e-01,1.512845542327786175e-01,-1.784254571704651376e-02,1.544897967988803633e-02
0.000000000000000000e+00,-3.194693261266972617e-01,4.730617069430177735e-02,1.226833551367547681e-01,2.404552305000188725e-02,-8.852765004846449570e-02,8.442892055484254796e-03
0.000000000000000000e+00,-4.349670655173674128e-01,-1.859934389708768343e-01,-9.570796255575553246e-03,3.075319641410194094e-01,-3.600434774093545787e-02,-5.098061376230256236e-03
0.000000000000000000e+00,1.867378175420321584e+00,-4.965163679949369246e-02,1.251065489249792440e-01,-1.646493327296513765e-02,-4.569635361835074766e-03,-1.394837680281618697e-02
0.000000000000000000e+00,-3.813136060554930262e-01,-4.357499951996410825e-01,-3.392062820338991314e-01,4.709580079240816008e-02,-3.294628561258526600e-02,-5.917763448700512352e-02
0.000000000000000000e+00,1.687064663064557601e+00,-4.963045070928040481e-03,1.488054217247657962e-01,-1.894610021231376770e-02,6.971246858829480142e-03,-2.115087881352313570e-02
0.000000000000000000e+00,-3.768725341390428696e-01,2.807176392409162502e-01,1.089058351286937842e-01,7.432103466058587182e-02,-7.435238941751114161e-02,3.014730541607574255e-02
1.000000000000000000e+00,-2.670710708766191321e-01,8.692576493997494769e-02,-4.308683146977640432e-02,2.089816431382106876e-01,-2.690520594368409762e-02,1.932074924416006187e-02
0.000000000000000000e+00,-9.199658863478835658e-01,2.606917880828023559e-01,3.243854728980734570e-01,-7.322242280787127910e-02,-8.052279674120080277e-02,1.169338293362436748e-02
0.000000000000000000e+00,-5.394767532846511671e-01,4.281062018875472774e-02,1.739659584586592672e-02,3.399717856873522848e-02,-7.765191574227618687e-02,4.783321779041301708e-02
0.000000000000000000e+00,-8.985744677609275310e-01,-5.910345766645833804e-02,1.571873791644312623e-01,6.849307910408867876e-03,4.168018735558852439e-04,-2.003912756835408635e-02
0.000000000000000000e+00,-5.680431940229553334e-01,-4.194069001341526604e-01,-2.616119397812148306e-01,-8.517882928840658785e-02,1.726409918591385040e-01,4.886409996104060238e-02
0.000000000000000000e+00,1.898140735669102130e-01,-1.887696069761998219e-01,-4.528775211243806220e-01,-4.740279823230563599e-02,-1.031326423797159220e-01,6.247394768881571470e-02
0.000000000000000000e+00,-1.074523352074396199e+00,-2.212429284929803841e-01,5.096241286535216908e-01,-2.078263321856959611e-01,4.610046422647638698e-03,-1.063018460334098636e-01
0.000000000000000000e+00,-8.145197690775797250e-01,-3.693225032517820638e-01,-5.593826442962382406e-02,-2.254326461838708495e-01,-9.569320150878153630e-02,1.916259953205000366e-02
1.000000000000000000e+00,-5.265733207087101020e-01,3.550284937088617893e-02,1.357696896432110945e-01,-1.052713269182637690e-01,-1.055085963646697628e-01,8.202310582964115332e-03
0.000000000000000000e+00,-6.152057361677022440e-01,8.263898390038153241e-02,1.992946914434758909e-01,-1.583485329798607275e-02,1.556132420805560745e-01,2.091662257438139383e-01
0.000000000000000000e+00,-4.452889544074415951e-01,-3.985302556435543764e-01,-3.466865797256021842e-01,-9.419355289274612686e-02,5.251589028061585951e-02,1.533811214717822891e-03
1.000000000000000000e+00,3.140317918950735199e-01,-9.362209262595171111e-03,-1.250241162693809249e-01,-1.976804350231888274e-01,-8.372211770944014420e-02,5.007650048293808831e-02
0.000000000000000000e+00,1.035127159526624041e+00,1.923968805520670511e-02,2.843692563728824063e-01,-1.805090281586076706e-01,9.678086697124071991e-02,3.480163216546351690e-02
