1.000000000000000000e+00,5.463869068095964510e-01,1.349754211986221308e-01,3.835678599959655571e-02,-8.474618821635812940e-03,9.868795349658462945e-02,-9.600124138817128783e-02,-3.965980851653576333e-02,-5.544473701355565748e-02,-1.948468241421340008e-01,1.612528535720315626e-01,-1.672649948271207054e-01,1.442038752830897101e-02,1.667803527126198171e-01,9.463524053170703498e-02,-5.288430588384922942e-02,6.822099816326078654e-03,1.188695984024265399e-02,2.469528094093752235e-02,1.847995791620282409e-03,-8.057992859487845411e-03,-1.312505414487229738e-01,3.638299126156859659e-02,1.426986910818636711e-01,7.750068110821446699e-02,5.834314477406264687e-02,2.896867264176770235e-02,1.807249869920607710e-01,9.896714213681321801e-03,1.251538321442356543e-02,-7.858666145194326269e-02,-8.624790100826840167e-02,-9.817875372520688815e-02,-4.825385653978135625e-02,-1.877810868334068850e-01,-9.293759998340171691e-02,-4.185025729367333053e-02,1.119885041504444234e-01,-1.627691397422949271e-01,-1.364109192639694108e-02,-1.906433021470739508e-02,1.197147418274834528e-02,-1.563228613983124946e-02,-1.479544320355174747e-01,-9.911635158889806063e-02,8.381533712654176682e-02,5.783139996040368574e-02,7.148265027622477397e-02,-1.093071725974514991e-01,-2.164327990965574447e-02,-8.281653297709546183e-03,-1.593550497339600025e-01,1.041409967564188794e-03,-1.012953173251251171e-01,-2.185447687582841789e-02
0.000000000000000000e+00,4.779263341576080459e-01,-2.410603668432466373e-01,4.496308976702077520e-01,-8.986042191896619069e-02,-1.003356858395387519e-01,1.841468360496522905e-01,-1.186724534795486896e-01,-9.008362167090304407e-02,-1.231967594181155590e-01,4.327384823660023611e-02,-1.157469775399012218e-01,-1.411485865030018098e-02,9.373347360444700405e-02,-7.420043264074509259e-02,-3.318175905106464374e-02,-2.399697599916669408e-03,3.199421264949841442e-02,3.979490187733668999e-02,6.890199090683559249e-03,-4.626438302400344427e-03,-7.544924434654767809e-02,6.719022523299720238e-03,8.701196210905783046e-02,5.185032350853567562e-02,5.053126875282822061e-02,2.352326971841070535e-02,6.086698725193025877e-02,-1.031227319009290350e-03,-2.253527242407302178e-02,4.769845892597841114e-02,-1.204653039525058617e-01,-6.221003387699159531e-02,-2.101310928653983834e-01,-1.913902608154626969e-02,-1.912460678221598528e-02,-3.659189566090483015e-02,-1.361739251840931100e-02,1.140728080005404786e-02,1.325236775210121044e-02,3.543538511343095193e-02,-1.465698244554638173e-02,-1.069690944249209602e-01,-2.019374683717234734e-02,5.636672004795813262e-02,-1.319953017367015979e-01,6.157991960927858277e-02,9.087338548870668720e-02,6.653668102017398778e-02,-9.827161208904217071e-02,1.840270379029121939e-01,1.427250695962937466e-01,-1.185668801823266255e-02,1.247681577852444851e-01,8.219407175643732300e-02
1.000000000000000000e+00,3.962122963972175005e-01,3.558303314192903799e-01,-2.325467901761961442e-01,7.837065440362181445e-02,1.509732645627367420e-01,3.279272569601846682e-02,-6.382327346575429605e-02,-2.575689390318653890e-02,-1.617440477731266202e-01,6.368929743497074580e-02,-1.982449265978455250e-02,-9.990408460544575667e-03,5.766198437642394703e-03,-6.553506773371156613e-02,6.367849558291147072e-02,6.428875727302198195e-02,-9.057777595641236523e-02,-1.217255230704811786e-01,-2.437979969426063917e-02,-2.009123857390545179e-02,-9.357774354588337118e-02,7.902777217171355617e-02,-1.499976624965131122e-02,7.881751003109553622e-02,2.999157769168305995e-02,6.910689774861566992e-02,9.851971135269527169e-02,-3.770398591346007383e-02,4.937491342769826513e-02,3.777420287201105342e-02,1.947105606807653794e-02,4.790991954650769546e-02,3.431436262987383468e-01,-1.896721130912017717e-01,4.002629648521344174e-02,-1.200087125767053398e-02,-2.372357747583309917e-01,-7.199079056707718971e-03,-9.212286496673705721e-03,-6.120182028407577385e-02,4.675901548816915887e-02,-1.173586088753091894e-01,1.099927248237127370e-01,5.599709829196058281e-02,-8.992374821310410160e-02,-1.117334160878514712e-02,1.380709831278256576e-02,1.276995347587512979e-02,8.796488788560716601e-03,2.491079974955829127e-02,-5.313410992391665033e-02,-3.760911846392543320e-03,1.129118235102048728e-01,-6.572567797431110026e-02
1.000000000000000000e+00,5.581303472536167654e-01,2.880816280674939334e-01,-1.109494866624528286e-01,4.130810691847662530e-02,1.628032190970108983e-01,-1.041953993569967873e-01,-4.277663070667282047e-02,-4.923287942208161988e-02,-1.976524113608689737e-01,3.836578817325617813e-02,-1.022992632456794088e-01,2.274506149569320828e-03,1.254221502030540281e-01,3.251931790992582810e-02,2.991555906347031363e-02,1.699631982976556807e-02,1.067175065010138139e-02,5.091697969411157314e-03,5.878068671652437625e-04,-1.510382774806527315e-02,-2.894349772485330530e-03,3.659383434357763032e-02,-3.999971328781720681e-02,3.257186238708233757e-03,-8.638504157299311571e-05,-3.661198965573858773e-03,-1.844819088869071866e-01,-2.087261799520977526e-02,-6.649060905729398639e-03,-7.247737083743532698e-03,-4.326067202243163295e-02,2.514349809816980585e-02,1.162767608499039734e-01,3.363950085513819216e-02,-1.389424340794201927e-02,-1.421549511749891671e-02,6.322508821101969524e-03,-8.341851984787664043e-02,-1.356562260947728402e-02,-1.962425541778315546e-02,2.602438211826083037e-02,-9.698193343476867179e-02,-6.977178384385968046e-03,8.600742622172771745e-02,1.179167782360718807e-02,-7.644532332438919164e-02,-1.456818425460945921e-01,-7.971323496673943243e-02,3.644292904056910948e-02,-7.313930777917604202e-03,2.171288970408060959e-01,-1.697814309241605854e-02,-1.845717176685680305e-01,1.234157892378304755e-01
1.000000000000000000e+00,3.537670490030980774e-01,-3.318250390138842154e-01,4.978566201050985129e-01,-8.845427362191683740e-02,-1.705592758167751855e-01,3.416696488828906419e-01,-1.360414837864008242e-01,-9.732697639838872039e-02,-3.901963698334871833e-02,3.820631249725374174e-03,-1.728505854319234078e-02,-1.853336315438153595e-02,-3.587709429839762432e-02,-1.379922797059058570e-01,-2.356372595375562720e-02,-2.893797937470641776e-02,3.831098715224055123e-02,3.972024971133594068e-02,1.189286479898198599e-02,1.615306261057847942e-02,7.395895589373097101e-02,-1.640690102460289762e-02,-8.194571442085528401e-02,-3.596063197217881646e-02,-2.966610974534536829e-02,-2.208588099650210979e-04,3.067778187913623722e-02,3.440950491759577068e-02,-7.231932946589688521e-03,-1.371700459908764720e-02,-1.899570776041317743e-01,3.759631377949390358e-03,-1.458629093693650583e-02,5.235151144899695928e-03,9.095320543521356882e-03,2.861193770294903280e-02,2.624399285360031267e-02,5.301319651342301098e-02,-6.667202153286209791e-03,2.795316511045852284e-03,-2.466756885691221216e-02,-3.035539399054965407e-02,7.053837280294211753e-02,1.594489834068919532e-01,-1.793880895468306924e-01,4.498594379931259574e-02,3.013258935810211522e-02,2.262893324033184161e-02,1.093733083757661567e-01,-2.107441121251725502e-01,-8.798636177171820227e-02,1.545916567566135019e-02,-1.182695442988318940e-01,-4.513987077443609025e-02
1.000000000000000000e+00,4.928466815535015866e-01,-1.816083198396513110e-01,3.830886863804645603e-01,-7.179192041282900227e-02,-5.098175147668761176e-02,1.084820634672773731e-01,-9.352627629100794537e-02,-6.995224491337652395e-02,-1.328724798238157256e-01,5.479300429348724424e-03,-1.148245745077327296e-01,-1.644985393004535362e-02,1.164985820937356753e-01,-1.175987780678565547e-01,-8.647178750591811083e-03,3.553364624462657800e-02,-3.630689091816110582e-03,7.835879695666959405e-07,-4.349789052968447943e-03,-1.983406060551748742e-02,-1.335522936633749547e-01,1.732289943466772467e-02,1.537402192525323674e-01,8.726062925801093828e-02,8.272632150390486772e-02,3.047730602012921688e-02,-2.461129362737041627e-03,-7.341519201127220950e-02,-2.544269582287849579e-02,2.118722270824087983e-01,1.144823926523598490e-01,7.686239035993661095e-02,-8.063593630515042410e-02,9.754535822620530316e-02,5.600869421243958451e-02,-1.482590268252044485e-02,-1.295674167986774206e-01,2.162593971076677279e-01,9.149759235240943755e-02,1.530356226309777523e-01,-7.769114960066979617e-03,4.004656409310014542e-02,2.974554350511720083e-02,-3.420050901061211929e-02,1.993301412538978912e-01,-7.898896520269133026e-02,-1.091002910388395308e-01,-7.693164248326359034e-02,4.451547903245411941e-02,-2.065516398748600338e-02,-4.921019405945679936e-02,5.527207257533073119e-03,9.178824010479405895e-04,-4.058720078008076076e-02
1.000000000000000000e+00,1.261201491528446406e-01,3.541235227333892066e-01,-2.563857258630605762e-01,1.346611778739936482e-01,7.995116862987824979e-02,2.780250824801479559e-01,-8.354893261318861730e-02,6.259076716975081438e-04,-1.487672071933815801e-02,-2.178934306237644836e-01,2.030166765865049350e-01,-2.162919026996405064e-02,-1.975340253011447778e-01,-1.608452613986348367e-01,9.183217610579022527e-02,1.312265465187942015e-01,-1.657475128408984755e-01,-2.388737048559969045e-01,-5.455933727225057567e-02,-1.838213089205934306e-02,-5.947374646517423341e-02,-1.404197159727378630e-01,1.103444646758832831e-01,-6.360461970392679298e-02,-3.339844903239089224e-02,-3.712583343674833586e-02,1.701895681049853115e-01,4.478313877982613433e-02,-2.319699691277823245e-02,-1.073960115202439169e-01,5.619926851856553961e-03,-8.952448463070450044e-03,-1.875464821428361184e-01,2.499802501646639363e-01,7.466995622981802139e-03,-1.647324090018875697e-02,-4.246022229177896790e-02,-1.247551816904123173e-01,-4.319750417397778819e-02,-6.246624330620343529e-02,-3.182039328536723764e-04,-1.287776765234536214e-01,9.341686505679086538e-02,-2.482662699801200037e-02,1.483167085812033339e-02,-5.413727748182219079e-02,-3.225732487163838341e-02,-6.790410573008406891e-02,-3.402056292312236052e-02,1.646819556664142967e-02,-7.056805911324202929e-02,-1.520275422563869758e-02,-2.591188620787818198e-02,3.408894239461550402e-02
1.000000000000000000e+00,2.288745350327524297e-01,-3.063361658919537822e-01,3.797849002767608728e-01,-2.946952199313487494e-02,-1.108622799841675055e-01,4.470819382675313425e-01,-1.771396894426853497e-01,-1.389540064757636417e-01,-1.003677183493140862e-01,9.390594029504868712e-02,-2.874812974240945757e-02,-5.063449615212500983e-03,-2.040271691991615843e-02,-1.375689067160422441e-01,-3.960668752380491070e-02,-2.306134112405413064e-02,6.940546476911660378e-02,8.115307795469141328e-02,2.215585477864930389e-02,2.071860354914909289e-02,1.357858873442752967e-01,-5.484511139205022062e-02,-7.445691744925676814e-02,-1.030662847870147947e-01,-9.155144916256884036e-02,-6.824264583010859753e-02,-6.181159804070943120e-02,3.050495370639782003e-02,5.183329415184240868e-02,-1.827037585418688770e-01,4.690919012924327225e-01,-6.155223849715270312e-02,7.992184739398391913e-02,-8.305905893276169238e-02,-8.036967227182563456e-03,-3.197940309392435961e-03,4.287199333971245668e-02,-9.650670012387156660e-02,-2.987945625952085141e-02,-5.281270661865456600e-02,1.706000453298845906e-02,2.031076934686495625e-02,-1.319147804417909048e-02,-4.555002488232592905e-02,3.094017699167888463e-02,-2.064147024216472434e-02,-1.337001354592699288e-02,-2.587902385942255148e-03,-2.281015159360499922e-02,2.347951538375996072e-02,1.248384410758206567e-02,-3.063671045113817212e-03,1.850365046172259414e-02,9.157526955178275051e-04
1.000000000000000000e+00,-1.723839800067632766e-01,-2.558570054481928285e-02,2.261660613369444184e-02,1.608975967660815631e-01,1.078697714192524831e-01,2.392099851954384848e-01,4.816773946411118806e-02,7.587420982397582447e-01,-1.154838270272778022e-01,-2.403303517257632596e-02,-7.144346093010155163e-02,-4.775430305742920517e-02,-1.216512450206821624e-02,3.636737562228029887e-03,-6.616011143230279834e-02,-3.545833348166337051e-02,4.075785238449250447e-02,5.498892744956951351e-02,1.320650884272870154e-02,3.144728333720934327e-02,5.426153903170636422e-02,4.665128454591608437e-03,8.510596507029999369e-02,-1.279787445514734591e-02,5.144030901139758083e-02,3.408075980543987665e-02,7.728402680229477448e-03,-8.077039348978970121e-03,-2.971715682251258733e-02,1.320243181003164512e-01,-9.989912276103216776e-03,-3.941398827833316743e-01,1.600647863806707871e-01,1.042474064505966302e-01,3.043455284448901704e-02,5.640834560600838793e-02,7.815466195048191567e-02,1.076965298209045692e-02,2.162750050537542643e-02,5.134794019521731617e-02,-7.760173674283489705e-03,-2.872992195010858757e-02,2.513637614695401340e-02,-2.228766052257691310e-02,-4.991070159073918329e-03,-9.865052216325677012e-03,1.505320645795791071e-03,1.041277131432020303e-02,-1.146690037493794910e-02,-2.177758368663640105e-03,-4.476861493442242310e-03,-7.475277114953843977e-03,-1.222307018774349430e-03,3.469385541829201041e-03
0.000000000000000000e+00,-1.187868034653397908e-01,2.833789001936125318e-02,-1.776629388647210650e-02,-3.919952814978083788e-02,-1.000425697383411222e-01,1.591115088142781202e-03,2.093933613183762421e-01,7.453784523331875855e-02,1.527447322114136030e-01,6.663421835367606683e-01,-4.122368007583832386e-03,8.086737345224913331e-02,-2.524593896619795053e-01,-2.190241659813457475e-01,-1.133033227279667959e-01,1.769628755932730613e-01,-1.068733307922800080e-01,-2.428648849690900613e-01,-7.472444916535593562e-02,4.087904832259811258e-03,-1.058538224353416657e-01,2.373741212834220016e-01,1.149451674686926550e-01,-1.488122380040417247e-01,1.980204697022803703e-02,-9.594290479453626563e-02,-2.176665367963587228e-01,3.486296635798753762e-02,-3.804222735126734645e-02,-4.527432015564049339e-02,-4.773938437218881725e-02,-3.035840291950550260e-03,-3.461398676689755177e-02,-4.536792116541783076e-02,1.163677190319558317e-02,-3.315303464581775741e-03,4.556504291814631596e-02,3.026379772041715155e-02,5.530909237542927688e-03,2.163837212517248643e-02,-3.934020418134344735e-03,1.999418296181677823e-02,2.265349818089014769e-02,4.047372642596370682e-03,-1.379238745277060413e-03,8.282818958885607152e-03,-1.679998633273873179e-02,7.241016730246415713e-03,-2.660547906575021909e-02,1.427258496015729704e-02,-1.504691752193361258e-02,-1.311889628074380636e-02,-1.114729920084659223e-02,1.959794674774840658e-04
