0.000000000000000000e+00,-2.747111915592892029e+00,-8.807108282306572722e-01,-3.412892461888096807e-01,1.601082236169414363e-01,-1.631152292631564693e-01,-7.581073052075813778e-02,3.310669250469382846e-02,-1.637314834693694154e-02,9.811624937260067861e-03,1.056900187496338968e-02,4.896544483350883693e-03,1.484679108484149128e-02,7.356800409733076605e-03,-4.913148846887877529e-03,2.497733401172336221e-02,8.082300398536097080e-03,-4.466873030560471365e-03,-1.040066516654390141e-03,7.103209927145498481e-03,1.337652047332711126e-02,1.181289182367368899e-03,-3.506038227283520513e-03,6.402890500250463073e-03,-1.695074936733570676e-03,6.182573920841041024e-04,-3.067729995229518964e-04,-9.930873211723237630e-05
1.000000000000000000e+00,-2.296808787188666212e+00,-1.361876221657901953e-01,-3.250112290470866805e-01,-5.228838517518184098e-02,1.184903937945671754e-01,-8.106485822026224253e-02,3.567021265405129898e-02,1.273251128037378721e-01,-6.654949287395708207e-03,-4.041659041508786909e-02,-6.188408184109776312e-03,-1.761634170215785333e-02,2.095722438290962934e-03,-5.553798903823485220e-03,-2.086721251342241439e-03,6.012437518251859646e-03,-1.040620698027453460e-02,-2.728356411661947076e-03,1.127424045325044633e-03,-9.333352605827648085e-03,-2.684456809921374754e-03,-4.843708784421789197e-03,7.299210563914712221e-03,3.467127299276923091e-03,3.318527743943757525e-05,5.796045133118148769e-04,-6.388167651155853130e-04
1.000000000000000000e+00,-2.708109036373541834e+00,-5.834820701941881849e-01,-2.956990072035423078e-01,4.626390822918764051e-02,4.980907445469009986e-02,-9.157659436618817428e-02,2.840870285068720219e-02,5.377765411786591954e-02,-2.021913573965855582e-02,3.867132611231608591e-02,2.332485111419621386e-03,-8.948201552335931577e-03,-1.594891357430403608e-03,-5.972304018550937156e-03,-1.054243874090323232e-02,-2.552761924806104272e-03,-3.408065798703305803e-03,2.265675735078009293e-03,-1.554760576642090714e-03,1.555139455512851267e-03,-1.370839531450299131e-03,-3.760674495128516186e-03,-5.909751190673522524e-03,-3.138233477098860674e-03,-4.083603538825162325e-03,-4.320303296023429024e-03,-4.933071867352512973e-04
0.000000000000000000e+00,2.916342106795555011e+01,-2.854592876669103108e-01,2.588700429469568270e-02,-6.271873870099226034e-03,5.308163013960066900e-03,2.201181065451347709e-04,1.546765912363312796e-03,6.228953709545897912e-04,-2.779181554855318843e-04,4.050220238568049856e-04,3.746656106141741781e-04,-9.651089856281887421e-05,-1.575745227267256194e-05,-5.269044812812898412e-05,4.097337409678463268e-05,-6.529230950078787035e-05,-1.506496356078495869e-05,1.392739359343487497e-05,1.155087432207227271e-05,7.373605160112436095e-06,1.621909109408941147e-06,-1.063824436433319698e-05,-1.375016452777686923e-06,4.809255450966483040e-06,2.804047503470599661e-07,-3.515032160282330478e-07,1.024361168075922578e-06
0.000000000000000000e+00,-3.103920962851756116e+00,-7.011140566559463938e-01,1.395508333812023771e+00,1.229000722658745298e-01,7.277826301750114739e-03,1.604514040485232468e-02,2.267408267752894432e-02,2.941628618674495613e-02,1.506092102996319133e-02,-1.368623679213825349e-02,-5.020155322775622653e-02,4.062157305242206778e-03,-2.220224795067111782e-03,-3.805428334237750780e-03,-3.356938578835057425e-03,-8.044002121747462338e-04,1.758505540510729324e-03,-8.282175467300349585e-04,-8.141090747805072338e-04,1.101967624749589439e-03,8.116907312419872119e-04,1.401453788780696996e-04,1.181796431363531144e-04,-3.006384604846376685e-05,-6.801167042238120822e-05,1.259377849924464088e-04,2.877776503595943030e-05
1.000000000000000000e+00,-2.734924572588295799e+00,-7.057237748559703761e-01,-3.208609398000452639e-01,4.295862023338036656e-02,-4.793817247726799013e-02,-2.460763993081838824e-02,1.295687036488126810e-02,3.990556425200697532e-02,-5.519624511025326280e-02,1.083425944008987486e-02,5.274170222435184754e-03,-1.878039352094913045e-02,-1.151771740090644890e-02,2.294326329269346341e-03,1.257719160118402936e-02,8.140748513950051956e-04,6.130244394615327365e-03,-7.487437656776656063e-03,-1.219116074803380106e-02,2.812377988180763799e-03,-3.680051121942778188e-04,2.523553852124779586e-03,-2.735642755545849344e-03,4.814944366818113032e-03,3.598205994516236444e-03,-2.008190233508202333e-03,1.337847672007816662e-03
0.000000000000000000e+00,-1.866792124268706887e+00,3.970088419442762695e-01,-1.023808058483225147e-01,-6.665085865044211022e-02,1.578146053504106694e-01,1.127589124546061888e-01,2.343293232983805485e-01,-2.447825411416574767e-02,-2.198805560080634158e-02,3.889423807355427143e-02,3.462452925476026261e-02,5.246512592948093107e-02,2.306264821589733890e-03,-1.265017261226052299e-03,-1.821028660452172002e-02,9.628181339901958555e-03,1.361399958322791898e-03,-8.770762084870636216e-03,-2.491050503957228240e-03,2.626179518153410990e-03,1.612106274813928427e-03,-1.334126629857369968e-03,1.022495306849216393e-03,4.383625227127270268e-04,2.344198966583623390e-04,3.556278320493203547e-04,3.347943370167038440e-05
0.000000000000000000e+00,-2.855526656275991559e+00,-7.812434407794941471e-01,-3.153432544636394774e-01,1.754608250927222959e-02,-9.064745129477261298e-03,-3.497112824851270757e-02,1.529440491607175247e-02,3.414578005684636153e-02,-4.084452325621872049e-02,2.967698042991549767e-02,9.648668892531769847e-03,-1.307913322361445307e-02,-1.389632790640771840e-03,-3.104597336875478532e-04,3.283379552621191327e-03,-3.832761452942497812e-03,7.789467692006564470e-03,1.735388349180819710e-03,-8.575620095727907316e-03,3.398647168958650756e-03,-4.501558590361744855e-03,1.273540586837520290e-03,-2.671049915064845071e-03,-1.883488852157020948e-03,-9.847411406239689816e-04,4.815430009083838600e-03,-1.947068892086710424e-03
0.000000000000000000e+00,-2.586309082774470802e+00,-5.077361278557805946e-01,-7.598998716274500687e-02,4.414567836822831659e-02,3.646272664685831083e-02,2.000847324624680235e-01,-1.202966171228475878e-01,3.301783259988674835e-02,5.696184821426918121e-02,4.367968624698555236e-02,3.327035987266407230e-02,-9.533348663921776362e-04,4.964200070776607007e-03,1.486683309216842381e-03,3.508396265273451640e-03,1.459967798703890518e-03,-2.664337321867367957e-03,-2.643646611228562269e-04,6.481579862319348856e-04,-1.066672744346859169e-03,-5.139769337465327579e-04,-7.715157711777170238e-04,-1.829932034577396436e-04,1.562036734871731166e-04,1.221767685383751557e-04,-1.199053021751708562e-04,-8.872488300594349978e-06
0.000000000000000000e+00,-2.303127408014578048e+00,9.179676883137148635e-02,7.188859332047377038e-01,2.047017912088594169e-02,6.650619207286788404e-02,-1.102673056780066434e-02,1.602411498274951829e-01,-7.776223335794392455e-02,1.737075140997227166e-02,-8.970750650791652764e-03,8.995094827213140354e-02,-4.865406793288627740e-02,-1.046561968957151340e-02,1.231583692543983949e-02,1.884701435561586536e-02,-1.654664503423871951e-03,-4.648791072246140701e-03,6.435044952517057423e-03,2.800383558531309349e-03,-3.686942362916253383e-03,-2.239101218978761625e-03,9.301881217327936371e-04,-6.604511727359718438e-04,-8.526163686104660134e-05,-1.960226402563314740e-04,-3.089924127588596558e-04,-1.575198352418499207e-05
