1.000000000000000000e+00,-7.678728033217587345e+00,-8.821499344000500731e-01
1.000000000000000000e+00,-8.138948212140492799e+00,-1.080609160817244341e+00
0.000000000000000000e+00,-7.722636013116914278e+00,-8.955813075899943243e-01
0.000000000000000000e+00,-6.417125747145808745e+00,-4.554213895747879493e-01
1.000000000000000000e+00,-6.946690578021325280e+00,-6.031222431098584025e-01
0.000000000000000000e+00,-6.347279487383084451e+00,-4.606569929026207433e-01
0.000000000000000000e+00,-6.477959633607042633e+00,-4.559824356982641880e-01
0.000000000000000000e+00,-7.009981805961968959e+00,-6.129606820945807666e-01
0.000000000000000000e+00,-7.725656655645742887e+00,-8.662492919839308581e-01
1.000000000000000000e+00,-7.806214256201491786e+00,-9.238028434373025677e-01
0.000000000000000000e+00,-6.906673942733873695e+00,-5.361519196819759525e-01
0.000000000000000000e+00,-6.996249866992855893e+00,-6.062571335258052363e-01
0.000000000000000000e+00,-6.754725257918488879e+00,-4.835125377655791201e-01
0.000000000000000000e+00,-6.874722282261491735e+00,-5.477335550654189866e-01
0.000000000000000000e+00,-6.872034442406285137e+00,-4.980436435532380468e-01
0.000000000000000000e+00,-7.517340419192406920e+00,-8.385178630182927861e-01
1.000000000000000000e+00,-6.944413013516485655e+00,-5.892312155491168379e-01
0.000000000000000000e+00,-6.550946563663375244e+00,-4.289366206693245864e-01
0.000000000000000000e+00,-6.865670863521770251e+00,-5.050466415932421960e-01
0.000000000000000000e+00,-7.861629893109700618e+00,-9.221820937203398794e-01
0.000000000000000000e+00,-6.663043130602165576e+00,-4.635280014946331351e-01
0.000000000000000000e+00,-6.605649324435100667e+00,-5.680472147904065405e-01
0.000000000000000000e+00,-6.323744819933488692e+00,-3.440567839545013440e-01
0.000000000000000000e+00,-7.854503951436624831e+00,-9.331187073447464453e-01
1.000000000000000000e+00,-6.347932412533516811e+00,-3.253680474500706410e-01
0.000000000000000000e+00,-7.497273821221643431e+00,-7.797768038743554397e-01
0.000000000000000000e+00,-7.926883284517841410e+00,-9.478736053239116277e-01
1.000000000000000000e+00,-6.553992756129044750e+00,-4.257069404116945455e-01
0.000000000000000000e+00,-7.457736461452345367e+00,-7.029338879140041296e-01
1.000000000000000000e+00,-7.730863843833528648e+00,-4.620550605323785476e-01
0.000000000000000000e+00,-7.752610468803911914e+00,-5.108064882175682442e-01
1.000000000000000000e+00,-7.560438018510315494e+00,-3.645591666220405758e-01
1.000000000000000000e+00,-6.426684471063462745e+00,-1.953809647898169244e-02
1.000000000000000000e+00,-7.331424154427841344e+00,-3.316167071421208812e-01
1.000000000000000000e+00,-7.502508810924839011e+00,-3.807111747903041965e-01
1.000000000000000000e+00,-7.506084579879734875e+00,-3.094070983780130568e-01
1.000000000000000000e+00,-7.700330790127210889e+00,-4.240061265023734594e-01
1.000000000000000000e+00,-7.420834584976808479e+00,-2.720711608833106254e-01
0.000000000000000000e+00,-7.516974756564010818e+00,-3.378804170902424131e-01
0.000000000000000000e+00,-7.496507552620377268e+00,-3.850298797690946406e-01
1.000000000000000000e+00,-7.666022912829872027e+00,-4.535603271785912383e-01
0.000000000000000000e+00,-7.327855580738039443e+00,-2.691245285904316775e-01
0.000000000000000000e+00,-7.457346362880256763e+00,-3.397265157205522912e-01
0.000000000000000000e+00,-7.193003825238919013e+00,-2.677385511737297996e-01
0.000000000000000000e+00,-7.855214099930044824e+00,-5.337160817152994952e-01
0.000000000000000000e+00,-7.703280573797102626e+00,-5.017619404273876427e-01
0.000000000000000000e+00,-7.443670004319362654e+00,-3.461774234606685985e-01
1.000000000000000000e+00,-7.739402215282747299e+00,-4.679685193610529370e-01
1.000000000000000000e+00,-7.359732593215612795e+00,-2.838740307246784833e-01
0.000000000000000000e+00,-7.351570584041644096e+00,-2.891863785079417104e-01
0.000000000000000000e+00,-5.402971985344650285e+00,3.939858982514450325e-01
0.000000000000000000e+00,-7.746720438841592227e+00,-4.631666439681058067e-01
1.000000000000000000e+00,-7.281464741163097720e+00,-3.121392463327916644e-01
0.000000000000000000e+00,-7.754811079141413543e+00,-5.170615678363861267e-01
1.000000000000000000e+00,-7.793204244730159935e+00,-4.779405667303487926e-01
1.000000000000000000e+00,-7.787061905269595741e+00,-5.297622719408411340e-01
1.000000000000000000e+00,-7.683431647017121335e+00,-4.544859186319936684e-01
1.000000000000000000e+00,-7.976339847923436643e+00,-6.194409985955411369e-01
1.000000000000000000e+00,-7.654378463862453685e+00,-4.541160680534654936e-01
0.000000000000000000e+00,-7.709688279722467286e+00,-5.163624618819192547e-01
0.000000000000000000e+00,-7.665712373345070496e+00,-2.886375673598411407e-01
1.000000000000000000e+00,-7.598642341715650339e+00,-4.274565234529520419e-01
0.000000000000000000e+00,-5.871482402997988181e+00,1.461317741717433061e-01
1.000000000000000000e+00,-7.522631254053798955e+00,-4.012661123911444583e-01
1.000000000000000000e+00,-7.480970608844744518e+00,-3.537482352661573959e-01
0.000000000000000000e+00,-7.216031682453781571e+00,-2.383130950348444355e-01
0.000000000000000000e+00,-7.159822480178169357e+00,-2.392739635067438475e-01
1.000000000000000000e+00,-7.595637455459766763e+00,-4.853354579161016646e-01
0.000000000000000000e+00,-7.373740187665273282e+00,-4.023994014145785281e-01
0.000000000000000000e+00,-7.228261820109156410e+00,-2.349293614152063170e-01
0.000000000000000000e+00,-7.524592428660724863e+00,-2.803144123304670554e-01
1.000000000000000000e+00,-7.061916447459452684e+00,4.344240557737077957e-04
0.000000000000000000e+00,-7.019416668911280688e+00,-1.500094441101806342e-01
0.000000000000000000e+00,-6.894225957525544679e+00,-3.299172989401846778e-02
1.000000000000000000e+00,-7.133674379897839479e+00,-1.765691820649823718e-01
0.000000000000000000e+00,-7.379111640926979021e+00,-3.640141905997159588e-01
0.000000000000000000e+00,-6.795719029555835178e+00,-5.329472156061476618e-02
1.000000000000000000e+00,-7.152898756300215766e+00,-2.112137450528209226e-01
0.000000000000000000e+00,-7.287571047961289850e+00,-1.891884707983680636e-01
1.000000000000000000e+00,-7.042247634529726241e+00,-1.020215915542685425e-01
0.000000000000000000e+00,-6.956718040972730499e+00,-1.501265612593198351e-01
1.000000000000000000e+00,-7.177342753784667018e+00,-2.522309569741415514e-01
0.000000000000000000e+00,-6.781197901701887965e+00,-1.214432046945493338e-02
1.000000000000000000e+00,-3.883688760988955213e+00,8.967142561641705534e-01
1.000000000000000000e+00,-7.371197291881469660e+00,-1.777592027704248956e-01
1.000000000000000000e+00,-7.821032887661976574e+00,-5.535767948410061923e-01
0.000000000000000000e+00,7.617665160898013710e+00,-1.743178536233138010e+00
0.000000000000000000e+00,-6.729024168990418442e-01,5.179452682456429535e+00
1.000000000000000000e+00,1.234602560881335975e+01,-2.903203156687155673e+00
1.000000000000000000e+00,4.422642561807397676e+00,-6.623148922293267127e-01
1.000000000000000000e+00,8.260289570075240562e+00,8.901727599764003074e+00
0.000000000000000000e+00,7.063265436676758213e+00,-1.795416369516774191e+00
1.000000000000000000e+00,1.296042574415914395e+01,-3.053915904454980623e+00
1.000000000000000000e+00,1.898171139347420100e+00,-1.286747834143586733e+00
1.000000000000000000e+00,9.742349873131393778e+00,-2.307601764718503645e+00
0.000000000000000000e+00,1.235641607031811162e+01,-3.053273282024025814e+00
1.000000000000000000e+00,1.236314581094375065e+01,-2.247597450789486917e+00
1.000000000000000000e+00,5.246317651890295863e+00,-1.205622026459988616e+00
0.000000000000000000e+00,1.456392123979685316e+00,4.403151259192462419e+00
1.000000000000000000e+00,2.658883517665689755e+00,-3.224841287783056232e-01
0.000000000000000000e+00,5.374082902672849826e+00,7.781592833339447068e+00
0.000000000000000000e+00,7.450331028125623867e+00,1.028711516913879009e+01
1.000000000000000000e+00,1.146979172213363363e+01,-2.556371487040632218e+00
1.000000000000000000e+00,1.384650147723599067e+00,4.652694584625815644e+00
0.000000000000000000e+00,-4.080888222178694624e-01,3.914000678663141386e+00
0.000000000000000000e+00,7.773655368623928474e+00,9.194849583829350692e+00
0.000000000000000000e+00,9.952641809823655095e+00,-2.547028947851198488e+00
1.000000000000000000e+00,1.618667899723766368e+01,-3.496094466983794558e+00
