1.000000000000000000e+00,-3.880330455433240733e-01,1.030520581934614155e-01,7.569711745432184530e-03,3.407467654903811177e-02,1.899392734375065020e-02,3.015903839531185529e-02,1.943255569645297234e-02,-1.110010071038049356e-01,1.837551314443599398e-02,7.472695520468257413e-02,-1.040897326435637343e-01,3.044124106597877535e-02,1.604993637604879009e-02,-2.001987113884583225e-02,-4.242605112277535867e-02,2.081143855252463870e-02,1.903204676901360567e-04,4.137848455815515414e-02,3.904810406575908582e-02,1.554449787025132500e-02,1.459935968699545110e-02,-1.289142061172890603e-02,1.757793434513224215e-02,8.026983228772341036e-03,-2.362678357029963233e-02,-5.336292756993449987e-02,-1.642796790424364342e-02,2.123103637529120957e-02,-1.331184251644193343e-02,-2.316485855727596146e-02,-5.930540035373965679e-03,2.519161283761884793e-02,-1.893925499359961446e-03,-2.146922344947202813e-02,-5.581760454628343499e-03,9.227882988375879156e-03,1.831989985919211042e-02,-1.305670228542691984e-02,-1.964623711898632902e-03,-2.733247478620502019e-02,3.057942990314488200e-04,2.921509686834867711e-02,-8.908904591290246408e-03,-1.316542525913393796e-02,1.588340946934576128e-02,-1.059312301087132584e-02,1.106109206672106944e-02,1.689893883679649544e-02,-3.228627307719638372e-03,-8.775513370681152416e-04,-1.075718939536342116e-02,-1.709859095244513003e-02,1.588274325048457877e-02,-5.178883590877399537e-03,8.906054065834075007e-04,7.949695259742829787e-04
0.000000000000000000e+00,-3.896443950653511457e-01,1.088884713812679067e-01,3.043066207361979150e-02,2.977242527041574355e-02,4.897868725197583942e-03,3.419718553611216655e-02,-1.380726357458610803e-02,-9.515373481461829319e-02,-4.498041425840065138e-02,2.285156458311192462e-02,-3.186880351527540678e-02,1.014815926403704605e-02,1.484352376755484516e-02,2.736062838518535899e-03,-6.444344767213927572e-02,-4.834255865465274401e-04,2.540252101376244426e-03,7.661250070559984249e-02,-8.340604730412856660e-03,-1.556643756113950186e-02,4.081929868435560382e-02,4.928308249579588934e-02,6.219858541212795917e-03,-1.056741568874612451e-02,3.877467413274048730e-02,-1.274693105680536724e-02,-1.376529870247955936e-02,3.407927246095694002e-02,4.464772187788740819e-03,1.382991220957245984e-02,1.010279236806763429e-03,-1.328311838893202028e-02,1.338098900741194891e-02,7.151611408914709811e-04,3.968347373184854979e-04,2.045431569504639960e-02,-1.367390432396470984e-02,1.554687163872540013e-03,-2.108676878826699908e-02,-1.698485561625820428e-02,2.141482777250135194e-02,-5.106580262398941437e-03,-4.151019778398951782e-03,3.112533969372707418e-02,-1.932119676697171412e-02,1.597866135843476615e-02,6.746220745535337279e-03,-7.825030856437912522e-04,5.725250341570442157e-04,1.462987013796501713e-03,5.980188247400633830e-03,1.593203762811852553e-02,-5.874638856490430397e-03,-8.893746326352416562e-03,-1.868380035954749288e-02,-3.007606934780972588e-03
1.000000000000000000e+00,-7.205347672079102928e-02,-9.758413993797289410e-02,2.139527023115566917e-01,5.574295412618739815e-02,1.346249357041612860e-01,1.364037586402255288e-02,5.706241405985354453e-02,-4.662305825823091082e-02,-1.893118227132934220e-02,4.666865206463361587e-02,1.628576216854855929e-02,1.479197426871178660e-02,9.721671003479055023e-03,-3.492631894048241203e-02,5.852445559848053896e-02,4.890719489509968987e-02,2.027599535214393792e-04,1.107291160193808049e-02,4.969937013210893456e-02,2.381414334931407015e-02,-2.810342081157408273e-02,-5.525301175857735142e-02,-1.288741436935079455e-02,-5.510580414909976854e-02,1.350151261617424901e-02,-2.998362547380518245e-02,-4.565067336483296517e-02,1.229398245811593078e-02,-5.247483427657278349e-03,-2.233290155690011158e-02,2.361397673814390891e-02,-3.094362674914538994e-02,-3.864685802873667371e-03,-1.269593056901479299e-02,-1.237449955515862281e-02,-3.407551782788007660e-02,-4.311013216355056091e-03,1.348163596605631530e-02,-8.212925478322684672e-03,2.102556365028344226e-02,-2.608323377881871259e-03,-4.924784425048042528e-03,-3.730635858311728056e-03,5.409045761357822620e-03,-2.243343877211154136e-02,6.419814326692558672e-03,5.636449089659562733e-03,1.112630457798229229e-02,5.153885229981771017e-03,-1.581146930120843480e-02,-2.475040548904646094e-03,-2.659840048214815508e-03,-1.138854196074219095e-02,-4.328725307388553260e-03,8.921031420882437682e-03,-9.397332130434194906e-04
1.000000000000000000e+00,4.265538724693941908e-01,6.045162790322868851e-01,5.310178369888477468e-01,-2.844403630506459613e-01,-2.606733260127593876e-01,3.496764200329962047e-01,-8.219506483235403116e-02,2.618679029817933546e-01,3.174180274415320299e-03,4.998905890219097758e-02,-6.069806785041746006e-02,1.845948264195818728e-02,-1.658117042063717364e-02,-5.908321457570172956e-03,-1.188645787260835321e-02,4.653725757137315566e-03,-8.529305859949265489e-03,7.064547643683427754e-03,1.045018272521845530e-02,7.051198412766935056e-03,-3.779182865016208581e-04,-1.523450959970421275e-03,6.003388859327919713e-03,4.204105053750237524e-04,5.331364399175036670e-03,2.236185346152138112e-03,-4.584423641636166196e-04,-5.462314585761558847e-04,-7.831013999436247904e-04,5.509534837882907547e-04,1.200156231471069708e-03,5.708718117053369136e-05,-1.699094609827226862e-03,-8.721015823254012417e-04,1.091660099634655500e-03,-1.689116862726718245e-04,-6.739161412104084821e-04,1.720028677173578461e-03,3.600951913032005491e-04,-1.157613669871690524e-04,-6.673062563384042764e-04,-4.974519935851358973e-05,-1.945021589067833911e-04,6.146501216196755988e-04,2.348261594377137819e-04,2.857283065839246556e-04,-5.314189162385086476e-04,7.211439251486229021e-04,2.625044710546430926e-04,3.529976024864950421e-05,-9.918060515260616265e-05,-8.777079270011284783e-05,3.326537862694166283e-05,-1.655697862216802215e-04,2.283061610283029956e-05,-6.516750255220488271e-06
1.000000000000000000e+00,-4.968116354640362414e-02,-6.354335371480514250e-02,2.029821673511235935e-01,2.464052451000359450e-03,7.572185832159457342e-02,-1.215859749858261979e-01,-3.664046125196242232e-02,3.558230855029792528e-02,4.024929306572553461e-02,-3.148472945129940359e-02,-8.681405308534329013e-02,-1.462832250476358946e-02,1.974358795655199381e-02,2.096209978712876287e-02,-5.437466034773343060e-02,-7.646403764583528662e-02,5.560838355087771578e-02,8.431680912141262252e-03,-4.701876234984972425e-02,2.881638665869397657e-04,3.731307430062634489e-02,1.574156540825221579e-02,-5.207367868732883098e-02,1.823236938372247221e-02,-5.549421747658243170e-03,-1.388421836560354596e-02,-1.855561890620916615e-02,1.493775408111035555e-02,2.489938526331613930e-02,-1.313063363476938035e-02,3.412062892045713332e-03,1.795021392475320762e-02,2.101128742511692606e-03,-1.854842415286547981e-03,1.590236947224584222e-03,1.911194108362621741e-02,-8.967244991468385773e-03,-1.911199306427974892e-02,-1.322369475458377679e-02,4.304877150212315512e-02,7.399121442556962254e-03,-5.147981733927887472e-03,-2.057909075813828162e-04,-2.414952619660361982e-02,-1.393982348270339511e-02,-4.183073613910254923e-03,-6.575105988777283500e-03,7.030930676845874826e-03,-1.986682778462400822e-02,-2.544752557293475208e-03,-5.955192115887131266e-03,9.500646260232268854e-04,-6.212390771239994537e-03,1.185434539515464823e-03,1.156966550790736528e-02,-8.213970780553315901e-04
1.000000000000000000e+00,-4.699747287347362523e-02,-9.705269702126906317e-02,1.165964548068846862e-01,-1.214380314983000073e-02,8.757523817813148148e-02,-7.320671786385042623e-02,9.193820232801668685e-03,6.313882039377011202e-02,-6.841058914794322099e-02,2.365811982358773536e-03,3.383528944467825705e-02,6.272826048444114788e-02,1.538891831909475483e-01,-3.996823421051431957e-02,3.328122391669330327e-02,-5.003419372990900588e-02,4.653632862329659496e-03,6.065463963335034070e-02,1.484563963338595555e-02,1.302524376774746515e-02,2.500796978599828177e-02,-5.020867502790890557e-02,-2.773250765968464024e-02,-7.717527322265695100e-03,2.098859673399692052e-02,4.075858870657357753e-03,-8.459677145112181468e-03,-3.869599581899392515e-02,4.785283589379005220e-02,2.143856424001008495e-02,-2.604471863859371406e-02,1.564261249812748736e-02,-3.037545021147947805e-02,8.497168618404831938e-03,1.866181983098573471e-02,7.016812519201539276e-03,-1.757577793643295277e-02,1.386237807154973127e-02,1.971298281615885967e-02,-7.947270931333015251e-03,7.785606114192257683e-03,8.530265221251942531e-03,-1.021888217569272631e-02,7.160412275692190978e-03,2.053901261356954212e-03,-9.453192197118671231e-03,-3.336873573350871981e-05,-1.514590575877101768e-02,4.968902520296953826e-03,-4.181714928152834541e-03,8.656831319215400888e-03,-9.161988517728984066e-03,7.810930997289434845e-03,-1.153433406420464056e-03,-1.350233338231390974e-03,-2.345581399941739677e-03
1.000000000000000000e+00,-1.548485550045564096e-01,1.861967158074720463e-02,1.043634798584812395e-01,-1.428364501858412627e-01,1.637938935350808090e-01,-1.307276915631656877e-01,-1.163411851929160856e-02,1.000791026894523456e-01,1.130804321883697589e-01,-5.728279758788192011e-02,5.153977548978625617e-02,3.146872690408156897e-02,-2.352703977354566895e-03,-6.186401387101462222e-03,-3.241841728276399770e-02,-3.621385383899635574e-02,-3.443191367063611064e-02,-6.860688819524866922e-02,3.692341272715297246e-02,-1.271240357787006923e-04,3.479095795011895309e-02,6.145678805474668639e-03,-7.412272206370048785e-03,7.509812028202748554e-03,-3.456704829836562687e-02,-5.135588325436224455e-02,-4.087335332576422925e-02,-9.656793468751662807e-03,-1.462864159185086645e-02,4.473497750424308694e-02,-8.993698849020369257e-03,-4.307400477311423836e-02,-1.514269615311373759e-02,-6.714685943926916416e-03,-1.065035424339034857e-02,2.014442339784955696e-02,2.056144938125348959e-02,-3.079265167984604392e-03,-9.976884941463449834e-04,-1.106933142674926263e-02,-5.781847269125615571e-03,-2.245669741221892682e-02,1.001103873521206472e-02,3.978415763073765536e-03,9.933958064246330155e-03,-5.112138527721097302e-03,1.155944137706068145e-02,-3.129950745267509431e-03,3.496242627913967883e-03,1.355532064895714241e-03,-3.687300410067343923e-03,1.914771429669426999e-03,-2.852765762020064398e-03,8.831891997694565552e-03,-5.833748957237633488e-03,-1.503097613988615706e-03
1.000000000000000000e+00,-1.746701998505701681e-01,1.036885206229516965e-01,3.953299428967003704e-01,3.816737895610556458e-02,1.967322733140859092e-01,1.148300221416388017e-01,1.945907262483058051e-02,-1.231697696924479030e-01,-2.505734234463522989e-02,5.568894079569626510e-02,1.765431282348370323e-01,-9.941001969639155778e-02,5.492912203571292257e-02,2.353095021642432824e-02,1.934195644056949451e-02,-1.955026929529365617e-02,-1.908825005586326645e-02,-1.230856167923232575e-02,-5.219378144329513136e-02,-7.278464858847318031e-02,1.595208408958397397e-02,-8.600085898844315319e-03,1.906680170288564680e-02,-2.742123611532191595e-03,-1.715470570035227196e-02,1.986246740312195766e-02,2.544756466947203921e-02,-6.527371825067180937e-03,-3.122642330823201598e-02,-3.484152788381745386e-02,-2.711307805942381188e-02,-4.275520503512379245e-04,-2.918232701716358748e-02,-5.926098272019848789e-03,-1.554876635770106874e-02,1.067293791720460780e-02,1.162108360994147140e-02,-1.201565713537666898e-02,-7.207282111187004667e-03,-2.429743897335269291e-03,3.541320671629870787e-03,8.423402883653015316e-03,5.454118865936390288e-03,3.790174418290033357e-04,-5.245048811851975822e-03,1.134407401316746581e-03,8.793113020479354077e-04,-5.041867961263535140e-03,-5.762767652494271524e-03,-2.227184542400787587e-03,7.951028668823984435e-04,-5.687756679853717568e-04,-6.070108033950621235e-04,-7.088048283199378666e-04,4.043613797441358761e-04,3.140588064685352274e-03
1.000000000000000000e+00,-1.074728065264553001e-01,-2.372243527915239222e-02,2.880902693589998953e-01,2.273094208653717377e-02,1.291604222331301233e-01,-2.984496641421162041e-02,-3.964373270882137236e-03,-3.356380291473544386e-02,6.061252052689555109e-02,2.086143410186349842e-02,3.820039096062131240e-02,-7.982222731088793599e-02,-1.362206686798259590e-02,-1.835494736104459693e-02,-9.738459173213092832e-03,1.086480314774036088e-02,-6.414194331358326860e-03,-2.918900961180611806e-02,1.507508075122033359e-02,-1.067308624653637295e-03,-4.011887794565146409e-02,-5.921592336643580028e-03,-2.614109608113701286e-02,1.455952178131661966e-02,-5.250500953085589922e-02,-1.486857348934121463e-02,-7.548688031028222972e-03,1.669734981514154823e-02,4.999188775098914635e-03,1.574452268399791164e-03,2.748020533458550227e-02,-3.707040809658767970e-03,4.936276284995045477e-02,4.374588273844981501e-02,4.297238276222620917e-02,-3.654652026102560639e-03,-2.151381971413205904e-02,2.009068506066714280e-03,4.432198189712204320e-03,-1.207484272671167404e-02,1.942341731833800364e-02,2.009244681155170770e-02,2.460388457357648266e-03,-8.013370956503979015e-03,1.509035480491432123e-02,5.754961853835015989e-03,-7.813725688311640855e-03,-5.760925449072318467e-03,7.129959636899720413e-03,-7.217268711825122057e-04,1.337311811243931635e-02,1.607074370214092891e-03,-2.290188508949163977e-04,-1.838349631317798575e-03,-2.760359711414073474e-03,-2.106028290273622219e-03
0.000000000000000000e+00,-1.485727080480666040e-01,-2.630294791052181433e-02,2.686088328138858672e-01,7.804997705921785933e-02,9.783602989518602744e-02,2.027279613329201202e-02,6.098887474679701680e-03,-7.646668038889634089e-02,-9.029914908331129059e-03,2.707518503701913937e-02,1.994766434550829595e-03,-6.786634347105759135e-02,5.834982824731109637e-03,-4.833887910387921899e-02,1.940144479996044891e-02,2.093442261094477508e-02,1.054885170422962953e-01,-1.984340654543582244e-02,7.593575523856501558e-03,-2.604668815515407548e-02,-1.348237653241486644e-02,4.079275071281327630e-02,1.770029153333610786e-02,-7.600682222770805373e-03,1.831032932188931400e-02,-1.247199443959652772e-02,8.712341544292711779e-03,-7.091867828649659269e-03,-1.123956411848539170e-03,5.787030606200154609e-02,1.718312184951858307e-02,4.376488259989394503e-02,1.618027524511138002e-02,-2.095043165312556258e-02,-2.334053694631321035e-02,-1.174129772715142191e-02,-1.123003162154075779e-02,6.524537795795293769e-03,2.786374534283534571e-02,-2.666720901321399922e-03,-1.303409505276935561e-02,-2.024225411849663384e-02,-8.510900342389894277e-03,4.366453547363792460e-05,-2.141665031492959181e-04,-6.195864699388740210e-03,1.032090866133921793e-03,6.467870444036375940e-03,5.759780150525744581e-03,1.295467722504391878e-02,-3.464837041259784776e-03,8.484896094757041207e-03,8.767247693718326421e-03,4.563034018931055175e-03,4.191765459322569637e-03,-2.996159628772372251e-03
0.000000000000000000e+00,-8.813902840971922503e-02,-1.311524645942318545e-01,3.635079407370682414e-02,3.397003303500854138e-02,4.333308838753120729e-02,-4.696641787113008809e-02,5.616774459525909757e-02,3.847013133522370759e-02,-2.562569057673418343e-03,4.146184478945361823e-02,-9.385280099716947211e-02,4.795105417737370590e-02,-4.695669677005380981e-03,-2.976272765021406239e-02,1.456545516543490161e-02,-2.113132753984055603e-02,6.766055272065707449e-02,-6.983626867835395500e-04,1.579635411102377554e-02,7.661419977713692167e-03,-1.479992823209384974e-02,-1.974156871090955792e-02,1.185498283207671831e-02,-1.044494051746780103e-02,1.007353662572191971e-02,8.633643869875060745e-03,1.174996385668796751e-02,-2.313600783746076056e-02,-1.049270041001079158e-02,-2.431768626519108592e-02,-1.132597309103521716e-02,-3.542446019127168388e-02,-4.126374999858141088e-03,-3.564370035592333199e-03,-2.820400064170135862e-02,-7.839201033949227612e-03,-1.237398323606659668e-02,-1.113330741191746222e-02,-2.034161658013714652e-02,-5.487856607469475054e-03,2.304601406552236539e-02,-9.478688580509320172e-03,1.199002025470686551e-03,2.291178037740121409e-03,4.012182298273620634e-02,1.315263278887591081e-03,-1.944946971433108782e-02,-6.834663060569708473e-03,-6.318252359194345170e-03,1.147763513166921538e-02,8.403507863823262217e-03,1.877965558082134168e-02,5.831522763218688343e-03,-6.084094032657065380e-03,6.806973508694694024e-03,1.417334985777459616e-02
1.000000000000000000e+00,-2.809418026822959047e-01,-9.616919959622898320e-04,8.691935908306187841e-02,6.779545804427664080e-02,1.709283536360279437e-02,2.849761615693691044e-03,8.706708276740224989e-03,-6.252866819061768389e-02,-3.099440962117005691e-02,1.242507507342696833e-02,-3.764421232095471054e-02,4.765387847565316637e-02,-1.967282366248770953e-02,-1.256302576334370966e-02,-3.345353375100916515e-02,-1.741207781386800574e-02,-5.527309218217869857e-02,2.124445736354606956e-02,-1.303189458359523250e-03,-2.343954432943774670e-03,2.718931779699626863e-02,-6.100272962147461862e-03,1.122331742800008331e-02,-1.559303592511556693e-03,-3.008030362270393884e-03,4.417299356184946346e-02,-1.654371653601122844e-02,-1.126680620914664172e-02,6.813847919684601524e-03,-2.944265387943603013e-02,-1.146114997230575187e-02,-2.078005067723110496e-03,2.430689181872965413e-02,1.473247268389374755e-03,7.882665936031272094e-03,1.298488019708656654e-02,2.317131780655521875e-02,1.132835300147839487e-02,-3.048465699279885067e-03,-8.354661742254373621e-03,-1.915047062764268365e-02,-7.841165033186353606e-03,-8.067809534895400980e-03,-7.805482854218424166e-03,-3.252508316130778548e-03,-1.861299770592641026e-02,-1.607084240355797708e-02,2.331521057490978585e-03,3.369288621544193341e-02,1.664320726385525376e-02,4.987308285125507381e-04,1.397024130612882498e-02,-1.056808683215714785e-02,5.317567197005040359e-03,1.754622455343484225e-02,-1.418944384878611208e-02
0.000000000000000000e+00,3.483012565290698886e-02,-1.499318562100625529e-01,1.729028014425483262e-01,8.314086220355466905e-02,2.565372653792388075e-02,-5.519025670768656217e-02,-1.304830705860837324e-03,-2.282144441390251272e-02,4.058645024745211743e-02,-1.732968328389445159e-02,-6.295804688801118210e-02,1.496171861923100040e-02,-1.268637623849641280e-02,-9.212613336156619606e-03,2.230542729365258062e-02,-1.565846988296534445e-02,-4.508115595583908619e-02,2.717670212496481330e-02,-2.927052771779028138e-03,-2.032155396339756486e-03,-8.692048351153348548e-03,-1.077528585294631851e-02,-4.222207400622383228e-02,1.575345087575259068e-02,7.532967335258925444e-03,3.346910654771995119e-02,-2.039231019094523908e-02,5.323338398345865349e-03,-4.862968199658820249e-04,-2.210769269604195841e-02,1.748433970476083454e-02,-4.853456150925953075e-03,2.248595597122562267e-02,-6.195379331208450413e-03,-2.669256939767677972e-02,1.106626931895600581e-02,1.649830381958622416e-02,4.751942514569889621e-03,3.839340106609587938e-02,2.710483059667353166e-03,-3.061162370490080539e-02,7.561379365849446241e-03,5.417103366414698432e-03,1.676240794968858472e-02,5.810020763685319785e-03,2.265299132917163519e-02,-1.730488794467130789e-02,-1.093630793994300292e-02,-1.504994649686761110e-02,8.334250857405784904e-03,-1.064831403584816892e-02,-7.055881610561931701e-03,9.618520729583628949e-04,3.724713283153882875e-03,-1.831607986994988890e-02,8.282530903429839372e-03
