1.000000000000000000e+00,-8.893714873958309397e+00,-3.404316847631196907e+00,-6.165017127994364410e-01,1.068254356887669010e-01,-6.645740878704819998e-01,4.200994454218054397e-01,5.498640803032169844e-01,-9.567518480524367375e-02
1.000000000000000000e+00,-7.912738746808382295e+00,-3.243222754716772016e+00,-3.796865824074885931e-01,1.807242398925743565e-01,6.509178509603708029e-02,2.703481728683523877e-01,9.584575827576176099e-01,-5.334733204061795631e-01
0.000000000000000000e+00,-7.747451661007223933e+00,-3.222916989495110407e+00,-3.906256790995007999e-01,1.595436878661466995e-01,1.772867669329470930e-01,2.384357359464554516e-01,1.025522045941392069e+00,-7.491748244907558973e-01
0.000000000000000000e+00,-9.357105030239107890e+00,-3.483924281852287308e+00,-8.038826036983632850e-01,7.651455360362913183e-02,-9.432526840685637737e-01,3.024467632254122518e-01,4.474785522102761037e-01,4.357086148785146995e-02
1.000000000000000000e+00,-9.070685909186432028e+00,-3.429931861859967235e+00,-7.038310489375606549e-01,8.038938104847592747e-02,-7.730552985752690009e-01,3.231645776689809901e-01,5.285961238361731596e-01,-7.628563088725093255e-02
0.000000000000000000e+00,-8.126929105221393002e+00,-3.268349349147830374e+00,-4.291550870585928434e-01,1.868908568297373840e-01,-7.039355452991596929e-02,1.581855875365397179e-01,8.723413508873937294e-01,-3.579951560346091854e-01
0.000000000000000000e+00,-8.323899784328302687e+00,-3.301114972318867746e+00,-4.961403918793566570e-01,1.826347572069265679e-01,-1.740674415493905780e-01,1.598429500287554816e-01,7.919337821569134572e-01,-2.604334531381731210e-01
0.000000000000000000e+00,-8.183186638313076244e+00,-3.274677398398693207e+00,-4.664846878156431176e-01,2.150376026586733325e-01,-3.801374095838566669e-02,1.170159518552592592e-01,8.131230738341568287e-01,-2.073477587751468842e-01
0.000000000000000000e+00,-7.972086258369845524e+00,-3.231723822437352123e+00,-3.495744715464326191e-01,2.591791742662481468e-01,1.646538923324963322e-01,1.398329518933532079e-01,9.029026115944132069e-01,-2.042478476185269620e-01
1.000000000000000000e+00,-8.018916357714033438e+00,-3.244737901897652321e+00,-3.934133240193773418e-01,2.214179385968171321e-01,6.026399658528275305e-02,1.701939569177710054e-01,8.243499768651294524e-01,-2.527721667642198744e-01
0.000000000000000000e+00,-7.971509842372193511e+00,-3.246220607151816928e+00,-3.972290906235952934e-01,1.924629143186340485e-01,7.476142750848457919e-02,2.546089130918460230e-01,8.727696750382145652e-01,-3.973813063828384173e-01
0.000000000000000000e+00,-8.045852701243036975e+00,-3.258253147383236126e+00,-4.225765179734202182e-01,1.874479316464091605e-01,3.896163818509373877e-02,2.710086240094137233e-01,8.352760372179921511e-01,-3.675579839120414749e-01
0.000000000000000000e+00,-7.967086947595396040e+00,-3.253558601143406115e+00,-4.520383113758348892e-01,1.588195813093513653e-01,3.525187052882478023e-02,2.377663805329714442e-01,9.276882772268340016e-01,-5.551657398952420941e-01
0.000000000000000000e+00,-9.408443275660264504e+00,-3.484287855260379541e+00,-7.813496208455978920e-01,7.817348722438333120e-02,-9.737221213129221287e-01,3.629568214990595565e-01,3.682791556591334947e-01,1.374229812601850398e-01
0.000000000000000000e+00,-8.060029611811607708e+00,-3.266279607993073153e+00,-4.948113339569841784e-01,1.544604971352543377e-01,-9.457974844576499951e-03,1.791993033093938203e-01,9.588131281798606409e-01,-6.268229742852817754e-01
0.000000000000000000e+00,-9.297280787767640220e+00,-3.464495381529924423e+00,-7.448105550450843104e-01,9.226485542868034795e-02,-8.943023017003073338e-01,3.681625023887462600e-01,4.067626122010533640e-01,1.063275407092188485e-01
0.000000000000000000e+00,-8.048726802520210555e+00,-3.256299404295343258e+00,-4.269978341485766160e-01,2.269530163738463502e-01,7.991046255991768321e-02,2.544994978529042662e-01,8.536384881938929858e-01,-3.075613796631406771e-01
1.000000000000000000e+00,-8.109514695164904197e+00,-3.265320960736105782e+00,-4.862298080766193631e-01,1.829023794229525102e-01,-6.625358289716942739e-03,1.803703375217510785e-01,8.855192430527579761e-01,-3.995655807659118652e-01
0.000000000000000000e+00,-7.684683295889140453e+00,-3.190131452625460717e+00,-2.771679082460799526e-01,2.557745509936431016e-01,3.074035192953855078e-01,3.778040320599629909e-01,9.067110138639689065e-01,-4.101453798964409536e-01
