0.000000000000000000e+00,-5.980440001462464572e+00,6.012885280514894681e+00,2.947624987372450711e+00,-8.735147852684532754e-03,6.777203894579324484e-01,-1.360435083139259760e-01,7.909442875424846919e-01,-1.248468961669191080e+00,-8.194819438891864927e-01,-6.961439773625162086e-01,8.934924870593310420e-01,-1.353040829405735279e-01,7.072877061287047296e-02
1.000000000000000000e+00,-7.013380746870794269e+00,2.669603437365090759e+00,5.655806080346359010e+00,-1.678047119981194157e+00,-3.515801521565264376e-01,-1.136103632570789612e-02,1.431184269206937643e-01,-1.113379455748245039e+00,2.193392773167096577e-02,-4.079003317969042142e-01,4.137734399280471598e-01,7.594650987790062258e-02,5.349569793486466107e-01
0.000000000000000000e+00,-5.302438272063831448e+00,4.160566024617134318e+00,5.519927831155905018e+00,6.620909807441710537e-01,-4.611355899494412047e-01,7.447383079906774728e-02,4.081256158418894442e-01,-1.520180440514272036e+00,-2.102138191363687181e-01,-4.285745803117535502e-01,-2.068579073674215729e-01,-3.463656860188831232e-01,-2.885951862181261873e-01
0.000000000000000000e+00,-7.961471863513268410e+00,1.635745342980903905e+00,-1.060973888001157883e+00,-1.728620332203092191e+00,4.128883857430374477e-02,-2.290415796615592470e+00,-6.070434206029784452e-01,8.462280200050176227e-01,9.549333652502832726e-01,-2.181186541426529124e-01,-1.986396783385093734e-01,3.581782756005175150e-01,1.137158290918104386e-01
1.000000000000000000e+00,3.981849151842907553e+00,-2.890509252760391501e+00,1.829872071304129211e+00,1.105779081615769099e+00,6.722182677712474907e-01,-5.176879773518232586e-01,-1.549111398702213704e-01,-5.168610507167834545e-01,-4.315450245806832785e-01,-1.447876483083156973e-01,-8.611348060977963570e-01,6.749049874949636374e-01,-1.760463716100426623e-01
1.000000000000000000e+00,-2.782073361291949709e+00,7.889448608560605258e+00,-5.671016739799855655e-01,5.460310356340043469e+00,2.623276404833450037e+00,-6.342412807700368305e-01,1.421187973234420809e+00,1.025640303497061812e+00,-9.806830045791803396e-04,-8.039171247388536556e-02,-8.828347713749179829e-03,2.845482267333611093e-01,-4.600186237396645672e-01
0.000000000000000000e+00,2.523432498960132886e+00,-3.522574427201710989e+00,3.475458282705619961e+00,2.015248182934748833e+00,-1.041545760502900375e+00,-1.231952868129412515e+00,-7.619449553819112042e-01,-4.212619482260322457e-01,3.088248847865973090e-01,-7.238580697532002173e-01,-1.192861250323691724e+00,1.261824823768618709e+00,1.194021847437694239e+00
1.000000000000000000e+00,1.638443401265897492e+00,-5.695855809455158791e+00,9.562864659903225206e-01,-9.491118223565462308e-01,-5.301028354455089575e-01,-5.825067111937930475e-01,2.322703238231139444e+00,4.051968703830083340e-01,-9.308001393612806984e-01,-8.167399946508820952e-01,-2.800484715346406306e-01,1.863791786186307087e-01,-5.116230391921711140e-01
1.000000000000000000e+00,-6.059729172209292081e+00,-1.324682122516805061e+00,2.412266347646100151e+00,1.625151954369453478e+00,7.443494878346217369e-01,-1.906338778858136962e+00,3.235123503743572160e-01,6.748781973539282886e-01,1.945231240870659573e+00,-6.018105613411132149e-01,2.055811222736037003e+00,-7.855001786653624807e-01,1.766086048971068634e-01
1.000000000000000000e+00,1.225839622176047694e+00,-7.063766209957706543e+00,2.806302903942828220e+00,1.222087066990305226e+00,1.113997115655724901e-01,-1.575435410979050932e+00,6.032474548902743150e-01,1.902877100670105071e+00,-4.347791888557586137e-01,9.553044585611084605e-01,1.887716162827452748e-01,-7.040218077829313303e-01,9.299344536831036789e-01
0.000000000000000000e+00,-6.164059828502775673e+00,-1.462338157569563091e+00,4.852039761225485082e-01,6.591347468667658749e-01,2.035735514941204582e-01,-1.226587038533726082e+00,8.294775360308596079e-01,9.115663696181997011e-01,3.473505778239581732e-01,2.522266679147154300e-01,-6.673749246326687867e-01,-1.444829886578932188e-01,-1.883060022456835569e-01
0.000000000000000000e+00,-8.528041817744371755e+00,-2.640569978047967670e+00,1.078757810642086423e-01,-7.081079367431755145e-01,8.555665105643369683e-01,-3.279560342325634203e-01,-1.664006925749432764e-01,-8.115559670737373388e-01,6.004228874444900166e-02,-8.097936627262251053e-01,-4.918870240025949303e-02,5.410850840355565516e-01,1.980949930434495188e-01
0.000000000000000000e+00,-7.253442580175033072e+00,-4.050056855193741256e+00,5.230785701964882906e-01,1.575112292609463838e+00,7.950102445321027833e-01,4.383479028281081491e-01,7.041385472304639848e-02,-1.361384438764652316e+00,-1.342383292645150661e-01,-9.426541836373496519e-01,6.689058857758297671e-01,2.886393676838674427e-01,6.186231775119830356e-01
1.000000000000000000e+00,-6.576980350141002241e+00,4.725282655491949590e+00,-1.481687817527754802e+00,2.569680040735463855e+00,2.776202775908859444e+00,-9.306223930997455929e-01,-1.248564985892569590e+00,2.769714229810100736e-01,3.065135365933648326e-01,-1.414498368630191294e+00,-2.863821922887347382e-01,-2.888613780094933525e-01,-3.696929353478192737e-01
0.000000000000000000e+00,3.488823680969086016e+00,-4.121801561771429867e+00,6.639914560397919274e-03,1.717378768696701918e+00,1.270531717210429345e+00,-1.689322453037401139e+00,-1.209966836546787938e+00,6.616270952475860057e-01,-3.510282462922636459e-01,-9.391041052221926755e-01,-8.162309622139589660e-01,-4.456935654463701768e-01,8.804767509556188365e-02
0.000000000000000000e+00,2.123081091697954559e+00,-5.258136170786737118e+00,2.046513580675071609e+00,1.429233530935913432e+00,-4.384564761542743550e-01,-1.196778067882486640e+00,-8.449373729946743627e-02,9.395518076017478348e-01,5.702616764196464239e-01,2.063623088987824594e-01,-1.845519350977108397e-01,3.519170540279163428e-01,1.703069406778088823e-01
0.000000000000000000e+00,1.095695509473580387e+01,2.831682480377732514e+00,2.147114376409515746e+00,2.172092076177434272e-01,4.393240462270258995e+00,-6.207669637491353143e-01,-5.273458506843273774e-01,-7.882696737675749521e-01,5.022237524580349666e-01,1.526532871544788561e+00,6.385459650407320220e-01,1.207203648683573993e+00,-6.653146109875265335e-01
1.000000000000000000e+00,4.199433597306723165e+00,-4.034956142314243266e+00,1.394250719935143934e+00,1.498660685719961139e+00,2.115360721808487998e-01,-1.019942269502151388e+00,3.854613999143655101e-01,-5.141223725251977683e-01,-9.578068467753724224e-01,3.319587349650364727e-01,-2.556229289669469384e-01,5.406452308583010735e-01,-3.059102532778521510e-01
0.000000000000000000e+00,-5.880677978194933431e+00,8.847596906552898099e-01,2.598961531370474809e+00,4.879989277614804055e-01,-5.026022096338220724e-01,-6.731819950012246645e-01,6.729314064917124583e-01,-7.497677189849744073e-01,1.006007824838355047e+00,-7.287898635469216568e-01,6.158349009191189660e-01,4.024213769617988046e-01,-9.206439317807890710e-02
0.000000000000000000e+00,3.711464907735689600e+00,-5.094006213962733121e+00,5.753418155246697863e-01,1.967407083475528173e+00,9.259217359133704583e-01,-3.116753161829524110e-01,-1.420637243859234899e-01,4.397531104496472665e-01,1.256569653963230393e-01,1.297763318550758438e+00,7.185675130274179340e-03,4.700469522164260061e-01,-2.964717094090197902e-01
0.000000000000000000e+00,-3.914502946682781648e+00,6.970781209162588254e+00,-1.082506910613015183e+00,1.272320270857310032e+00,-3.306297503207768607e+00,1.022446817132036001e+00,-6.085943396836307473e-01,-2.146475126376008458e-01,1.746970292071137631e+00,8.331364318298557503e-01,-1.515032279261971093e-01,7.523977737734983962e-02,2.439907173745307634e-01
0.000000000000000000e+00,6.086687820153787065e+00,1.308748795834705714e+00,2.253642903956879273e+00,-8.183206081845557645e-01,-1.770211940358420222e+00,8.677230065673415815e-01,-1.031045450809759512e+00,5.544676082928714500e-01,-6.420752996322669492e-01,8.443760121580554112e-02,-2.961965249875859185e-01,-5.273973695757264712e-01,6.886425097144371898e-02
0.000000000000000000e+00,4.136420681637756225e+00,-1.155260349028756739e+00,9.576908764403425645e-01,6.513599604071180771e-01,-1.111226783484209335e+00,1.907553407189524375e+00,-1.477804539360105363e+00,4.359054643062535428e-01,7.638292325142841399e-01,-8.312116293828903935e-01,-7.300022313982096334e-02,-1.524305318487055305e-01,-1.654899716195497028e-01
0.000000000000000000e+00,3.765956648991989120e+00,-6.591712368627108409e-01,2.165952628602706653e+00,3.681457283438033246e-01,-2.015217360678406067e+00,1.663852001287361659e+00,-2.648775120262305105e+00,9.013141188881332866e-01,-1.478626748431405291e-01,-9.356519626719599358e-01,3.602570742202201304e-01,-8.919932484362314007e-02,-3.737105150079791382e-01
0.000000000000000000e+00,5.921895832017682437e+00,-2.429919843245854416e+00,-7.258279019019144851e-01,6.283567493574886420e-01,-3.235573396111456557e+00,-1.621558527736161937e+00,-1.069694294139285073e+00,7.956544747566626219e-01,-3.072059897232489734e-01,4.195892462289154690e-01,5.571403819808544711e-01,1.014145885492893640e-01,2.498171483640899138e-01
0.000000000000000000e+00,4.284258187478912738e+00,-1.517880436951186240e+00,-2.177991175438132310e-01,6.717741118524492294e-02,-1.215445213157781312e+00,1.623434112135657026e+00,-1.024261577150020308e+00,5.832552555317744858e-01,8.161571232733482173e-01,-7.322169128492798107e-01,-3.629989287120563013e-01,4.314084779783719514e-03,-4.415941863155165570e-01
0.000000000000000000e+00,-3.185677873534803251e+00,1.167148580640521693e+01,-1.967232600733783698e-01,-4.335310703330780280e-02,-1.617384604416106431e+00,1.743744797544801717e+00,9.873036582683867302e-01,1.122113773456699937e+00,-3.534999028933006882e-01,1.014774961495837680e+00,2.185928534372879872e-01,8.320143429249053924e-01,1.804315009128565350e-01
1.000000000000000000e+00,-5.552933484563008726e+00,-3.066296306192888288e-01,-3.119492526572673619e-01,9.331443978226656721e-01,-5.769318687657900568e-01,3.177165545405142844e+00,9.599555393576778561e-01,1.776661826862635518e-01,5.046717517323867641e-01,1.085203456831140834e+00,2.137469087551011060e-01,2.621794245240339771e-01,6.502105417526269360e-01
0.000000000000000000e+00,1.250859500248667988e+00,-6.480337379559723665e+00,-1.175121528492161782e-01,4.488877045613933747e-01,2.629384754658604106e-01,2.159018381839046263e+00,8.440873495517628999e-01,9.187316798343045376e-02,-1.475449057088234484e-01,-7.706914650511409448e-02,-1.001649054008016959e-01,1.030433569844391162e-02,2.041807441060907585e-02
0.000000000000000000e+00,-5.305289984030943984e+00,-2.398404542512837079e+00,-2.270794533538870397e+00,2.601288862716090389e+00,-5.635202305173948600e-01,1.334037915756199233e+00,3.693360333386919159e-02,-4.373095590033500013e-01,-3.483014054188901532e-02,5.602817118116092399e-01,1.209567097560955845e-01,-2.151983261186707352e-01,-2.832964384513009595e-02
0.000000000000000000e+00,2.529047251408260699e-01,-9.413033798987486378e+00,-1.889225059011454544e+00,1.466393962650259786e+00,-1.330229799432500304e+00,8.846518504553897433e-01,4.938415056060257990e-01,-7.066429129767053396e-01,-2.996598025301755452e-01,5.579788649082914609e-02,2.818166518485443195e-01,-3.963485724685746892e-01,-4.079417641174719611e-01
0.000000000000000000e+00,7.836272771640854229e-01,-8.075054650017627011e+00,-2.040488148308695404e+00,1.608215816902849316e+00,-8.219017736873260871e-01,1.642135356599693008e+00,4.910502314648723665e-01,-6.798853988405970661e-01,4.517891732458062526e-01,-3.558912087575326622e-01,-2.903677950070005509e-01,-5.980636880049972071e-01,2.057754744120812718e-02
0.000000000000000000e+00,-6.829867379128797822e+00,5.596372111568952423e-01,-4.624312295434534370e+00,-4.349913086832750686e-01,-1.231851019439792250e+00,-1.550431805723591072e-01,-2.900744258506338102e-01,5.263350373801269910e-01,-9.419771709798796522e-02,-9.832826578496485503e-02,3.421523913664080152e-01,6.568223180887237111e-01,-2.716807885330431716e-01
0.000000000000000000e+00,-7.843790750093796227e+00,-5.221625431073756429e-01,-5.223327992065952330e+00,-8.415218559484447525e-01,2.033174922167168275e-01,-7.796464340997242282e-01,-2.488351900442237197e-01,5.694772174429358902e-01,-4.812301920019128043e-01,-1.045540492111211861e-01,1.632273255944788892e-01,5.357193269752429376e-01,1.977470950001987138e-01
0.000000000000000000e+00,6.303159365809638537e+00,-2.004648797670158800e+00,-8.623854185239943071e-01,-1.713144934020986554e+00,5.557466878206995808e-01,9.334834088093421078e-01,3.336022786374125637e+00,8.280946539950124752e-01,3.261813148909978310e-01,-7.862684311003185211e-01,-5.957422282020574666e-02,-2.164251192919250943e-01,-4.125404729773741730e-01
0.000000000000000000e+00,-3.494982457525734887e+00,7.957871999308286703e+00,-4.664727132955679423e+00,2.520433297669492312e+00,-3.237176602629844857e-01,-3.920163985325200162e-01,9.952868684412404798e-01,5.097059470653166890e-01,-2.737289988522364492e-01,2.671529088619189474e-01,-2.133476828714929441e-01,-1.657502633194428143e-01,1.198189720628003163e-01
1.000000000000000000e+00,6.707738060032938598e+00,-6.987480288231524561e-01,9.579531216579557640e-01,-1.160506740405545134e+00,-1.749382728223285444e+00,-9.359123450055405469e-01,7.191912941258093994e-01,7.663164428293178787e-02,-1.822434468214597647e+00,-2.455887404472260060e-01,9.953155041489841759e-01,-3.325604493995539812e-01,5.766959630681930959e-02
0.000000000000000000e+00,6.297383988662188514e+00,2.630085706150651514e+00,3.343305984891502103e+00,-1.616945311713561040e+00,4.473055713480593720e-01,2.275944259945996251e+00,-1.261077032076433957e+00,2.722599814532737028e+00,-2.718242347700052242e-01,-2.014280277982996858e-01,5.579342452423334819e-01,5.107668282011623706e-01,8.535294702946777390e-02
0.000000000000000000e+00,6.958372745428346384e+00,-1.241343247793389032e-01,-5.880001245914548980e-01,-1.384939922228277664e+00,-2.883040300864543770e+00,-5.460489197136986217e-01,4.301766281648191637e-01,6.746538228596857811e-01,4.247509098808510686e-01,-4.187901554220139766e-01,4.997413686584384895e-01,3.932738752318582498e-01,-9.645796583788894818e-01
0.000000000000000000e+00,6.410485397516286099e+00,-8.100895240655794360e-01,7.615086477197041681e-02,-4.161466744879013246e-01,-1.664809071199630841e+00,-6.193032508303580874e-01,-1.644861524308522949e-01,-3.254947940257789663e-01,-3.373894023282223431e-01,6.343319385963337720e-02,1.218766777453652028e-01,6.025235941893046787e-01,-5.545464231153131029e-01
0.000000000000000000e+00,-5.395554135212528912e+00,7.416780790504706289e+00,-2.337192727131172543e+00,9.865430614836862011e-01,4.377121742595192488e-01,7.816116626648248467e-01,-5.114691039521543914e-01,4.959510114638043810e-01,-1.524507081405737541e+00,-8.437637858301618721e-01,-1.317988059333741746e-01,-2.883998506635290782e-02,1.554257895851530180e-01
0.000000000000000000e+00,1.271806491059103905e+01,4.854676104379688439e+00,-8.044388832751712126e-01,-2.460586169048379013e+00,-2.228361800795394476e+00,-9.535342579027316079e-01,1.547534066826391497e+00,-1.200320753751773051e+00,1.647014159141269030e+00,1.439899468919842995e-01,-4.745799593375891745e-01,3.857755420031422355e-02,6.800342350198714803e-01
0.000000000000000000e+00,1.086854168116389019e+01,2.014305684958702436e+00,-1.517400306013882538e+00,-9.332548741746590215e-01,-1.134784058378744742e+00,-2.522451827623036991e+00,6.030537511119371530e-02,-8.604347414128306060e-01,-1.014234072945708331e-01,5.138587884121290639e-01,2.121567460861214505e-01,1.472988900477343321e-01,-2.200917831278562942e-01
0.000000000000000000e+00,9.716336672968576949e+00,2.003237277581598530e+00,-5.641915244334680390e-02,-5.800848761154073774e-01,1.689456308057046163e+00,7.442760452642371849e-01,-3.005738069545214053e-01,1.119584268356219603e-01,-1.941603515142244496e-01,1.122468664252552206e-01,3.349561524615224384e-01,-5.080059277161319553e-04,1.875782670907170657e-01
0.000000000000000000e+00,-3.695036017417887564e+00,7.623813104845472921e+00,-4.371092242255885552e+00,1.537099003470540737e+00,-2.151985817880190943e+00,-1.243736530442445254e+00,3.194199819191492207e-01,-5.217648699599715112e-01,-5.455400321075117853e-01,2.167720382433306892e-01,-2.169197560518567325e-01,-4.372568883878646950e-01,2.481768704999436082e-01
0.000000000000000000e+00,-5.515216150401393236e+00,4.556438984075299459e+00,-1.609726876757592295e+00,-5.198129076072011134e-02,-9.240386350973897045e-01,4.463368369575596573e-01,-2.544002313951109207e-01,-1.801172969645716826e-01,-1.180429591947573131e+00,-5.696339100021814428e-01,-3.067569844979781135e-01,7.372891926610808389e-02,1.839755876409459034e-01
0.000000000000000000e+00,9.177224751894323518e+00,1.436760099053145279e+00,-1.210058891575953144e+00,-2.414708237750212150e-01,2.663283652431170379e-01,-1.398262396636620608e-01,-7.965278748696926758e-01,-7.846547183110901269e-01,4.537541146380941193e-03,-1.547278813614340887e-01,1.145863710525669987e-02,-4.013620376041791560e-01,-7.399272336085568891e-02
0.000000000000000000e+00,1.114566041092676230e+01,3.743264028190479209e+00,6.655807782086825553e-02,-2.324978457750780603e+00,2.861929165499160987e+00,9.030203863068912984e-01,1.259198687644064174e+00,1.430709270355772667e+00,-6.881716110648461449e-02,-3.923870688055460243e-01,-1.578077250584616897e-01,-1.659351612700039891e-01,7.727883013138435730e-01
0.000000000000000000e+00,1.324943434033052547e+01,4.598718688920492959e+00,-2.409596562771997075e+00,-9.899687176036451319e-01,-4.075792120056799250e-01,-1.210701204420354227e+00,-1.022529002230180728e+00,-1.663103122863632599e+00,3.619213595052680477e-01,-1.935086695669970269e-01,-1.610025076669457100e-01,-6.743402638281364991e-01,1.713157668063439998e-01
1.000000000000000000e+00,8.128348999967320410e+00,-1.431548669970329479e-01,-1.521639795427192965e+00,-1.551960963163978802e+00,1.247097765813553139e+00,7.903828667252560392e-01,1.437965788995349214e+00,1.513728203166622155e-01,9.595128334709336348e-01,-7.016793727049395191e-01,-6.419289658256406295e-01,1.051833433560956516e-01,6.824880582198544765e-02
1.000000000000000000e+00,4.696869117609296040e+00,-4.667537376728845722e+00,-1.971849560787753974e+00,1.416868803542646438e+00,6.980006986103717281e-01,1.351130890138622753e+00,-3.280715389265477233e-01,-9.219082867173200579e-01,2.765206122150075108e-01,5.454497608368310546e-01,-7.458586337928174714e-03,-2.730336871204803728e-01,-2.492968002258282301e-01
0.000000000000000000e+00,8.019366849919515872e+00,-6.441351508000311421e-01,-2.202682144055993163e+00,-6.951039682159730893e-01,2.345731383208303100e+00,1.330895839133186431e+00,8.181083112649243372e-01,-4.094774788137926502e-01,3.307075041387657066e-01,-7.144347941348743181e-01,-1.291359974319244153e-01,-4.120993427095213102e-01,1.251928393782301141e-01
0.000000000000000000e+00,9.356851411961731202e+00,9.054906655380025038e-01,-2.639732534641133999e+00,-2.235660047463869371e-01,4.169395768991561169e-01,-7.998886044700997955e-01,-5.875543508650500346e-01,-4.747479294124598015e-01,-5.846352651493847974e-01,1.441021629180243568e-01,5.777472705099419015e-01,-2.971588427532600440e-01,3.081273430361339272e-03
0.000000000000000000e+00,1.128968129725381964e+01,2.973107319148104999e+00,-1.568808404709368443e+00,1.773027416716315141e-01,3.431128698791238385e+00,6.161183697554157845e-01,-1.828600204965765252e+00,-9.087290339504996428e-01,-2.177770392583304737e-01,8.614078116187813272e-01,2.556487056515600598e-01,-3.305042546449104002e-01,3.831086287059837225e-01
