0.000000000000000000e+00,6.825048859488246578e+00,-8.968605717256812326e-01,1.368414183862486588e+00,-2.100893550276088928e-01,-6.785756517458481352e-02,-7.002840535487330209e-01,7.805955432526687776e-01,-5.346859866190767363e-02,-3.294475172867541990e-01,-3.759196557885396972e-01
0.000000000000000000e+00,5.355413574349711103e-01,-7.990239722392598942e+00,1.158643865208910662e-01,-2.007714236572234467e-01,9.067638960772974599e-01,-3.966348107113798482e-01,8.553309209850108452e-01,-2.213892024213815479e-01,-6.268319680911565994e-02,6.647608146905747972e-01
1.000000000000000000e+00,-8.811939095508353859e+00,5.869583187787442036e+00,3.936426102361216373e+00,2.350384739014071300e+00,-7.168434035506380253e-01,-3.695328603666718226e-01,6.529842579513035483e-01,-4.915868478377382056e-01,4.410679096958519674e-01,-4.426148044912983082e-01
1.000000000000000000e+00,-4.458091155801411354e+00,3.580970459193666411e-01,2.419364600905284934e+00,-4.911768046692607803e-01,-1.241162324458014998e+00,-5.054170299277231937e-01,-7.713749419809046159e-02,-1.412510203565034150e-01,-4.143876056725089851e-01,3.530954649654340916e-01
1.000000000000000000e+00,-3.613103369792425301e+00,2.503413348266412264e+00,-9.734377456825853425e-01,-5.202614212177530950e-01,-1.196894467465451917e-01,-6.371697291633827698e-01,5.306716999515139754e-01,8.922423441090379659e-02,-2.762381571087698662e-01,1.255819857449047561e-01
0.000000000000000000e+00,6.393091804507782250e+00,-1.388516054507579423e+00,2.831951313187001940e-02,6.802629793704655370e-01,-1.331786218665875765e-01,-1.004944133255956773e+00,-2.515689290119524357e-01,3.834051550708477141e-01,-2.064074228285352475e-01,2.274381201093278460e-02
1.000000000000000000e+00,8.981527834590075088e+00,5.545370192480241656e+00,6.941632356382863023e-01,8.021611689527738953e-01,-6.014805494057444690e-01,-8.567939341664597697e-01,4.535581093558344046e-01,-4.207156918723345962e-01,-1.794751572736854595e-01,7.569247584711413790e-01
1.000000000000000000e+00,8.397647025691670208e+00,2.802051254549140058e+00,7.960240240153200197e-01,2.978921859255749816e-01,7.720521193905795221e-02,-2.376923304325674335e-01,5.167467364024915799e-01,-2.920786880144391473e-01,-1.807718966936512905e-01,1.446288333056784392e-01
1.000000000000000000e+00,-7.457482903707505884e+00,1.080038688278117931e+01,3.309746243351657791e-02,-1.185056815181712242e+00,2.039552686606467269e-01,-4.425569478931107303e-02,5.362294239094865800e-01,5.037176306434660855e-01,-6.930668125460911488e-01,4.621898708773233833e-03
0.000000000000000000e+00,7.629692350455390404e+00,1.726727882725645147e+00,1.454256422925576553e+00,-3.532767500811491157e-01,-7.977370481376913625e-02,-8.286243399044229685e-01,1.806856233385125687e-01,2.266271834461560386e-01,2.333026236833101730e-01,-3.007930670836038711e-01
1.000000000000000000e+00,-5.813221113682884855e+00,4.349811158597948868e+00,2.067457852027705933e-01,-1.572521320976538739e-02,1.592361370246458407e-01,-9.842172919048249868e-01,-7.121439133838127766e-01,3.516559061490886484e-01,-2.675623696418358288e-02,-1.090469718175567648e-01
1.000000000000000000e+00,-5.527080196989565763e+00,3.773091379083319374e+00,2.024592528173781991e-01,1.086130599425768617e+00,6.323464202062475392e-01,-1.058352759661885245e-01,1.170356488611158929e-01,1.949873147959543251e-01,-1.615849602156288478e-01,-1.140502024111445523e-01
0.000000000000000000e+00,-5.978752170725471160e+00,2.704888424063231156e+00,1.876234479889142381e+00,1.419163157243614970e+00,1.284930826047869790e-01,-9.695177739224442037e-01,-4.192584898961823070e-01,2.503618118873882081e-01,-1.864322520853358700e-01,-4.502153243709944297e-01
0.000000000000000000e+00,9.505050779279375917e+00,6.256479075371551346e+00,5.997048721525306547e-01,-1.472359758387620232e-02,-5.949287830998295501e-03,-9.199718146642617000e-01,-2.226850332830476176e-01,-4.348790941744347660e-01,2.049700925989685896e-01,-5.520505278798659710e-02
1.000000000000000000e+00,-3.410782400150014659e+00,-6.510968448065279635e-01,1.673392733856764236e+00,-8.106504926679251044e-01,-1.506493935797336425e-01,2.515165983308449427e-01,-6.851539064619398267e-02,-9.937488758701859548e-03,-1.150527295796648364e-01,3.495939445588876482e-01
0.000000000000000000e+00,-4.174344662439045450e+00,1.644106827490214418e+00,1.451468498027016496e+00,-1.236010724149402940e+00,6.193808253715680223e-01,-1.522133205280395696e-01,-2.463080488211157604e-01,1.378981799590434376e-01,-1.930294292323053440e-01,6.195379527414468512e-02
0.000000000000000000e+00,6.321377911068179145e+00,-3.267154508214966668e-01,1.681512153845184709e+00,7.638166610853893701e-01,-1.807909168316292225e+00,8.513055516759795438e-01,5.859674685430622532e-01,2.482229432824924142e+00,3.655068276822943107e-01,2.990287888739042166e-01
0.000000000000000000e+00,-4.237251047960350903e+00,1.716070778977713651e+00,1.491947820772741018e+00,-1.239215010388000415e+00,6.056738639766264809e-01,-1.501359674121435783e-01,-2.687999650658343676e-01,1.404949752922122208e-01,-1.892628610487583907e-01,6.489149708627928170e-02
1.000000000000000000e+00,-8.482748488262032982e-01,5.751002953184793931e-01,-3.063785363437035336e+00,-1.879804420158940337e+00,6.394922462194547741e-01,-1.677091825302664818e-01,1.093886856873431235e+00,3.262243741788797280e-01,-1.842738490135306662e-01,1.942496231472976009e-01
0.000000000000000000e+00,-4.668561366323542572e+00,2.232130299887571390e+00,2.380247983711958337e+00,-2.372276437015166994e+00,-3.990813798251824918e-01,2.696292935695427939e-01,7.392957071843830885e-02,-4.674955128374208013e-01,4.079464193994674082e-01,3.406516367191635419e-01
0.000000000000000000e+00,-2.745275171213214183e+00,-2.625764311756255687e+00,1.531336653393117642e+00,-5.393001902269104475e-01,8.453597399376797661e-01,-2.662387707197831910e-01,-5.927396136915404901e-01,-1.665587127782562626e-02,-7.894494018128583868e-02,1.331864819998669902e-01
1.000000000000000000e+00,9.210368202741054944e+00,6.178114153529044472e+00,-9.538892449539564389e-01,1.177600078470852685e+00,5.283916061166198386e-01,-1.828256199964243267e-01,-1.074408125410008186e+00,8.034659710158315038e-02,-7.720059066782347656e-02,9.080736650906416907e-01
0.000000000000000000e+00,4.663342810550358486e+00,-7.946634267828114773e+00,7.846341502947963287e-01,8.492710443419334565e-01,1.011906846538375149e+00,-1.590891760335194915e-01,6.806071936095792196e-01,4.014743856313321979e-01,-5.907639205486759915e-01,-2.318700112279764303e-01
1.000000000000000000e+00,-6.482388288495426032e+00,7.232163915462608283e-01,2.338986852771286262e+00,3.014631954145141179e+00,-4.662554074366422330e-01,1.364956015257390964e+00,9.605029130478787147e-02,-4.206257978878902293e-02,-1.280504455332229924e-02,1.732857241161814832e-01
1.000000000000000000e+00,6.386363383872926569e+00,-2.593348715680981353e+00,1.417528380483101591e+00,-1.509019708702056817e-01,4.854580006580889728e-01,-2.291570381017562011e-02,3.025311334912813566e-01,3.447391766450352280e-01,2.953700318364445021e-01,-3.780577252095979057e-01
1.000000000000000000e+00,5.482887475443259717e+00,-3.057484454158147180e+00,1.827971463104220984e-01,-6.708009862707675630e-02,1.044695496949124447e+00,-5.296895721896980325e-01,-5.118143072031086094e-01,4.203221096937583279e-01,1.474092958729083247e-01,-5.305517297840177671e-01
0.000000000000000000e+00,-3.713569556917161396e+00,-6.033131405081977316e-01,6.587540740689705743e-01,1.235430632063545753e+00,9.614570085792359944e-01,3.601084582989600991e-01,1.485828505781190689e-01,-1.803118559907154056e-02,-9.873607127257746918e-02,1.747075586393492808e-02
1.000000000000000000e+00,9.795258698005628872e+00,5.628312681218458735e+00,5.197237124219543647e-01,6.319787065891298017e-01,6.644106943155928535e-01,1.499956050917632677e-01,-2.746510695589388651e-01,-6.853323072623552781e-01,1.691071839034564706e-01,3.367142576815531640e-01
0.000000000000000000e+00,7.697454404696368435e+00,1.504283631257004039e+00,1.019209476910880152e+00,-8.905147671673576681e-01,1.234279204744183484e-01,2.044814816809790714e-01,4.086652355331267805e-01,-9.857584529286138320e-02,3.491207325538560058e-01,-2.563864155190103133e-01
0.000000000000000000e+00,-6.065971919817184421e+00,9.059470192909971686e+00,-1.884979119606286169e+00,-7.500771331831532773e-01,2.465409985974045259e+00,3.234338564400818794e-01,-3.841100232747416410e-01,8.545934683096324536e-01,-6.331153943050107369e-01,-1.570909039057478696e-01
1.000000000000000000e+00,8.644093068389738121e+00,3.996893004648910619e+00,1.407224712797882527e+00,-5.109135721425125398e-01,1.935748249203557703e-01,-2.793018742027816859e-02,2.426096807692816326e-01,-1.649976885308582497e-01,5.749289566418847031e-01,2.677871031476497521e-02
0.000000000000000000e+00,-5.322298225154688645e+00,3.306957463432916189e+00,2.081765255392745484e+00,-9.625147154149881201e-01,2.626511680726859727e-02,5.260550803810519760e-01,1.591514523755927779e-01,-3.454285086447664299e-02,3.013518579612058934e-01,2.938369747393188569e-01
0.000000000000000000e+00,1.868242139057927798e+00,-1.018267649113525586e+01,-5.502836334060963175e-01,2.043683196994028339e-01,1.190586830829331921e+00,-5.202951217856273125e-01,6.632300834608204632e-01,-2.995332324057178863e-02,-4.631581779927174125e-02,5.830758358154535248e-01
0.000000000000000000e+00,-8.441029305579778041e-01,-3.777124686071783533e+00,-1.403134408664598487e+00,5.065654494748467185e-02,-5.539061264232794102e-01,-2.517882326341037702e-01,6.130198536493913775e-01,-3.634409991529076178e-01,-2.830845608315221140e-01,-1.509942366939132086e-03
0.000000000000000000e+00,-1.094546852144312910e+00,-9.041912894592494254e+00,2.295980294205503203e+00,1.550519682973427571e+00,7.437281579744596804e-01,8.681404637998269003e-03,-7.095294653918935435e-01,-2.075572983652237621e-02,-5.498134316693423784e-01,-1.538691856969252036e-01
0.000000000000000000e+00,-2.728116608806907095e+00,-1.036191176048301799e+00,-2.614576656904489038e+00,1.240998692226646938e+00,-1.682624606842098691e+00,-7.825258712075412459e-01,-4.771856774418611336e-01,3.058319441712510356e-01,2.015942819661137864e-01,3.878868568317510590e-01
0.000000000000000000e+00,-1.584510274938856877e+00,-1.002750993513676026e+00,-2.456330405704253206e+00,-2.811729738923094968e-01,-1.139311537243097083e+00,-6.307862026290492752e-01,1.939969128160471401e-01,-1.669979778053791442e-02,-2.161175830073560900e-01,-3.921696296788962921e-01
0.000000000000000000e+00,-1.777586059940694740e+00,-1.688330475904770367e+00,-1.499687805215167646e+00,-2.938745561607639112e-01,-9.178629308034241818e-01,-3.349743855410968196e-01,2.990235822351277814e-02,-2.041653040596527746e-01,-5.605982301886792696e-01,-3.373521072046064551e-01
