0.000000000000000000e+00,-2.131113921476939232e+00,2.098361651540153527e+00,-9.458379163266557033e-01,-8.099635034625479735e-01,-4.902823376473212091e-01,-5.063253334046517729e-02,-8.328337062694611825e-01,-4.987342207549134709e-01,-5.226303705027451896e-01,1.615262999975826119e-01,2.569377134611745550e-01
0.000000000000000000e+00,-3.148143435874631191e+00,6.111086199751448511e+00,1.193241925918958612e+00,-2.460376325981724399e+00,1.341914927520162226e-01,-3.705515949540928444e-01,7.480236712408470101e-01,2.412561231270346496e-01,2.147930077031315887e-01,-9.328915540087630298e-02,2.942222777568292980e-02
1.000000000000000000e+00,-4.181275174489266888e+00,3.542406764289122378e+00,2.520779302688475276e+00,-2.969360227727007917e+00,-1.254060088497389591e-01,2.605066271664068789e-01,1.389789479577332454e+00,4.470795771497892979e-03,1.568404159267848819e-01,-1.740382012372615750e-01,6.013356929070340362e-01
1.000000000000000000e+00,-1.687634923553402277e+00,6.676185693067421489e+00,7.801528474633876442e-01,-5.878205411279765480e-01,2.228066734889285194e-01,-1.564237774930115898e-01,1.227154556592668644e-01,-2.335195038235898246e-01,-3.023182755917862563e-01,-9.575928824497176306e-04,-1.188798635193615283e-01
1.000000000000000000e+00,-2.135025077900531976e+00,1.686957303499998728e+00,3.936927975599101570e-01,3.931329534514038659e-01,-2.273954717741011877e-01,-6.766645406849982614e-01,3.352640393386768780e-01,-1.939934412948532971e-01,-1.594476036029761623e-01,5.938618601052245149e-02,1.673853060210847565e-01
0.000000000000000000e+00,-3.215354093938532998e+00,-3.553803005649620594e+00,-8.930167201446975733e-01,8.133064060895692227e-02,-1.356309652666429555e+00,-1.771513643530299387e+00,7.634245868845987992e-01,-5.457541542864674522e-01,-6.759574974131882241e-02,-8.333325370495470175e-03,3.119049496012749056e-01
1.000000000000000000e+00,-2.447510612470613633e+00,-2.884888186525395692e+00,-2.868427311365625010e-01,1.222264247183506292e-01,-1.497535760111441627e+00,1.557770035575262169e-02,-3.928812197747145185e-01,-5.472818717905207908e-01,-2.085982436968763509e-01,1.612467457454577757e-01,2.919991614760961141e-01
1.000000000000000000e+00,-1.981547153211104417e+00,2.549618539318017518e+00,3.659271433648751959e-01,-1.959838571685940667e-01,-3.847944734074634221e-01,-8.569551654608251190e-03,-2.484956137102752038e-02,7.053606213535494607e-02,-6.297355994766051790e-01,5.740662240848931619e-02,2.665205669343532202e-01
1.000000000000000000e+00,-3.152247303225979458e+00,-8.868270883469723254e-01,5.656974986390124194e-01,-9.707590762957435393e-01,-6.327893542428680851e-01,-9.182060720546880717e-02,4.572490454699033036e-01,6.253905001070367287e-02,-3.179846546756938674e-01,5.108532372803162858e-01,2.638766267405892596e-01
0.000000000000000000e+00,-3.753163112933509016e+00,-2.520113582181368272e+00,-1.597970031259466905e+00,-2.135240580803292598e+00,-6.148514226160918250e-01,-8.610107563388390561e-01,1.196272702729092585e-01,9.611042129211946894e-03,-4.434264893666123308e-01,1.447587536290461108e-01,4.571415203622667400e-01
1.000000000000000000e+00,-2.467973974767967871e+00,-7.896918269633929066e-02,-4.432520732746940695e-01,2.068856356120699624e-01,-6.296230572692539385e-01,-1.217613637277446648e+00,5.641388103669373599e-01,-4.888755267579425468e-03,-1.212177443333056770e-02,1.623877094150620870e-01,1.749191252811604924e-01
1.000000000000000000e+00,-3.113687381790992248e+00,1.064407502107452164e+00,1.589722367172030415e+00,-1.073937694630933581e+00,-7.957096524114459779e-01,2.961319537869619989e-01,6.706300297177714143e-01,5.835631289059370896e-01,-4.585750606596283863e-02,-1.852541115705380326e-01,3.181513596528964816e-01
0.000000000000000000e+00,-1.294085055763645631e+00,-1.131031760891396676e-01,-3.892646108632277224e-01,9.334702624228674583e-01,-1.046987069834525830e+00,2.265431094819994884e-01,-8.323499667549579817e-01,-5.933428885488618854e-02,-1.099341955031206963e-01,-1.128906380808819554e-02,1.319224501301398400e-01
0.000000000000000000e+00,8.182556310742567618e+00,2.001518135984812652e+00,-3.434750902446663368e+00,1.364722854984628420e+00,-1.512486840763214380e+00,2.226621092139144942e-01,8.294693100728214308e-01,-5.978329890776316047e-01,-8.425541464727538676e-02,-4.143722216836320249e-01,2.720222131295912948e-01
1.000000000000000000e+00,-1.923050118853618873e+00,5.692288640433863733e+00,6.513617587719828794e-01,-7.189565126834194242e-01,3.409751330191147511e-01,-2.355573073980810894e-01,2.211814695315690582e-01,8.467356455458897868e-02,-3.374419553231390312e-01,-8.423074236335661991e-03,-4.193475401560756155e-01
0.000000000000000000e+00,-3.273698508688468678e+00,-1.626126783404635567e+00,-1.404625127386175842e+00,-2.221837349126610572e+00,-5.440318689278530462e-01,-2.502382742978417340e-01,-2.269910888722872777e-01,1.050299069372379046e-02,-6.168703505031031264e-02,-1.497357703969269260e-01,1.367753741891856445e-01
1.000000000000000000e+00,-3.359691159946445183e+00,-2.643632389751798595e+00,6.440550417388566373e-01,-1.185633674909861934e+00,-1.116069677463561671e+00,3.639695214505439536e-01,2.331435628155443807e-01,-6.629109469223348761e-02,7.461589423526519826e-02,3.225416042942906847e-01,-2.940996542130686064e-02
1.000000000000000000e+00,-4.821227460531976594e-01,2.334625336557313968e+00,5.725077983094317702e-02,2.389937200026274411e+00,1.345380805728652318e-01,-1.759347553471710679e-01,-3.952271676813443602e-01,-5.513642365693418590e-01,-2.498977186035338804e-01,5.619515260512253363e-01,1.515191613332520226e-01
0.000000000000000000e+00,7.306055191837695917e-01,1.216981345111151924e+01,1.060723385982851541e+00,1.539840820491531037e+00,-3.143185378457120649e-01,8.734105823576832073e-02,-8.309686760626036062e-01,6.372674916121280342e-01,4.406941893260606369e-01,-7.009827056506055809e-02,1.252369126009490463e-01
0.000000000000000000e+00,-2.440006153290685820e+00,2.089232150816970890e+00,-1.061855258823089176e+00,-1.552262115165132128e+00,2.069656048992059016e-01,-4.745328577607853537e-01,-3.328518653026605323e-01,-4.568707533964498912e-01,1.381078176034874483e-01,2.742313710686743178e-02,-3.354277687501141525e-01
0.000000000000000000e+00,-2.186538547168521252e+00,9.855746340197907296e-01,-1.649941107596820000e+00,-1.205139264646114983e+00,-8.626661465655436345e-01,-6.426699844233877412e-01,-5.302417065850170141e-01,2.279659479089338470e-01,-6.944729141653982474e-02,-4.254571106343489895e-01,-2.129386299233768098e-01
1.000000000000000000e+00,1.063135619013974775e+01,-1.238303862957466306e+00,-1.892194262756641043e+00,1.757864440573447817e-01,-1.952983341435225784e+00,3.625565224295558275e-01,1.097025410428477565e+00,6.211251570310138970e-01,-5.218818958081402615e-01,8.357504921237056683e-01,6.258087338975770741e-02
0.000000000000000000e+00,-5.256203832057029235e-01,7.719215764696172322e+00,9.630956698763606383e-01,8.496217890986617061e-01,1.325257941725377364e-01,2.617650860289907344e-01,-3.155736348558126902e-01,5.132211211351644931e-02,-4.285833847223202708e-01,5.645903454746556416e-02,1.495782491351616006e-02
1.000000000000000000e+00,-4.683023032357760407e+00,-8.747882507167943356e-01,3.901240650583701619e+00,-2.738132144313512040e+00,-3.210177930153367276e-01,1.757912566374000063e+00,1.343969778448599994e+00,4.357605187316354045e-01,5.293038556236259184e-01,3.033580053722324532e-01,-9.927667852139318572e-02
1.000000000000000000e+00,-2.265164778086407260e+00,-1.012397099791108035e+00,-2.071405324283693616e+00,-1.293412222722393867e+00,-3.688146816569052300e-01,6.176378813621988262e-02,-1.009324350466467513e+00,2.460545171177887513e-01,-1.076119688248287631e-01,8.309340929773827156e-02,-1.507046592063997770e-01
1.000000000000000000e+00,-2.293629910955626627e+00,5.290432131272180261e-01,-1.175074152026418739e+00,-1.745487561923142750e-01,-1.005106136319719790e+00,-1.241448334182834401e+00,-2.337670544871839340e-02,1.082416097883831529e-01,2.229687760578359934e-01,-4.333434663672728893e-01,-3.225068046253087850e-01
