0.000000000000000000e+00,-7.388237253981226604e-02,-6.289520944377362255e-02,1.384056974011228965e-02,-5.811760605477030855e-02,-1.707967409598319317e-02,-1.394982330729483133e-01,-1.208386751376838847e-01,-1.118683190958759122e-01,-1.792425713429262046e-01,4.834412895549959899e-01,-1.826665918595751503e-01,-3.795493217704175998e-02,0.000000000000000000e+00,9.302519654183931265e-12,9.869788496865385776e-12,-1.892058060780404949e-02,-3.450983715129763985e-01,4.709013193502323280e-01,-4.347539114285576753e-03,-1.644319253822226767e-01,-4.739418294140244625e-01,5.069777937030170824e-04,-1.105295167343003232e-01,5.461303840293876832e-02,2.126409244962837453e-03,1.031484057180376258e-04,1.293665116502660563e-02,-2.446350448586255728e-03,3.708625613929498067e-03,5.881217789984523325e-03,1.814714917266052954e-02
1.000000000000000000e+00,-9.922636367172373018e-02,1.596831296759452234e-01,4.771329174055176023e-03,-2.387313867059127903e-02,-8.397506145926186827e-03,-7.140123300210389490e-02,-6.020021119960947825e-02,-3.591867349105296037e-02,-7.786111916362273289e-02,9.474179853659260575e-02,6.225633100737235082e-02,1.017767472469509847e-02,-6.656883560152202767e-13,-1.439926282872580989e-12,-1.852965254648871783e-12,3.951595565864577005e-03,8.422599038718889264e-02,-9.113520528550801691e-02,-4.006560841140521974e-03,8.916218864586190618e-01,-2.403397051767602599e-01,-5.692727125256582740e-04,-4.352543860406200144e-02,2.429527795079488781e-02,1.825532994542280281e-03,1.083195259699748942e-04,9.946352603688580346e-03,-1.916376234323607843e-03,2.632751242898061922e-03,-1.805577964674920377e-01,1.687805503273106036e-02
1.000000000000000000e+00,-1.560997888012976564e-01,6.417806857418903999e-01,-7.018543557955126896e-03,4.917107782791754755e-02,6.901006428062949997e-03,4.538979814646743743e-02,3.060778475989955200e-02,1.025707039628814647e-02,3.052569767139194992e-02,-2.759542784618841671e-02,-1.953148194368415150e-02,-3.151729940284677192e-03,2.040418695572568642e-13,4.474301868845659618e-13,5.792309092483870084e-13,-1.220738015703799013e-03,-2.600409908931662281e-02,2.777024089293610859e-02,1.201364073527654572e-03,-2.635157347875985434e-01,7.088319275030705024e-02,3.886531807655388703e-05,1.091744499915802726e-02,-5.106450039519553653e-03,-6.024976317594565585e-05,-1.822806182528470464e-05,2.288883628707726091e-04,-7.364847980795969067e-05,1.059724500527638169e-03,-6.689776827641426005e-01,1.373061834788925906e-02
0.000000000000000000e+00,-7.362525581135830055e-02,-6.176155553248276892e-02,3.678138345715226045e-03,-6.095072231326769535e-02,-1.393414775655030247e-02,-1.210812671238492705e-01,-9.064998145220577730e-02,3.104539164758348888e-02,-9.386277764890206543e-02,-2.006169735837090851e-01,-2.631257177144035175e-01,5.569628749062673911e-01,-6.158745597019248473e-13,3.387242246979898254e-12,-9.725317093799238797e-12,-2.557802497241350170e-03,-2.336314349387493342e-02,-3.966525395437848350e-02,7.071738536591446467e-01,-1.795263859448396199e-02,1.427732532655250249e-02,-2.395522243856394468e-03,-9.001013287557264875e-03,1.328720169705474921e-02,3.084348162117907851e-03,5.256480459978396850e-05,1.482064984831438920e-02,-2.650909315251635898e-03,6.902182378440435001e-03,6.838670573103058752e-03,1.835726207332259718e-02
0.000000000000000000e+00,-1.651933389747986813e-01,6.640600957996166676e-01,-5.785474554501894573e-03,4.444853718362238443e-02,4.904230704522316228e-03,2.775356460146828283e-02,1.495517320579302367e-02,-7.143234582645571588e-04,9.217931736947303917e-03,4.570105686021069032e-04,-1.470438446400338479e-03,-1.987435541316227264e-04,1.471064803968108058e-14,3.562926340940590612e-14,4.861727617044060892e-14,-9.660041685559293486e-05,-2.012857434217615264e-03,2.015779935025863254e-03,-1.386772396456730709e-04,-1.674423908312070580e-02,3.596555983694487389e-03,-1.605478972189778577e-04,-1.331418062998957407e-03,1.962871666713391673e-03,6.109392166551472865e-04,1.409703883241491499e-05,4.490744680447732520e-03,-1.174325134627922243e-03,3.708808565002126752e-03,7.039472606862378079e-01,8.390794420084040500e-03
1.000000000000000000e+00,-2.312585368781797449e-02,-6.498415775022613194e-02,3.841738530456915157e-01,1.439412688355595771e-01,5.530567728539527439e-03,3.757702870947431106e-02,3.366382715418397842e-02,5.741199761130962864e-01,1.631615184901222607e-02,7.684937578809385161e-02,7.957747500804224217e-02,2.199258285324636950e-02,-7.910043573730240533e-13,5.681222960505343005e-13,-5.599371681777244197e-13,-5.031972666832266631e-05,1.483073578102028604e-02,5.116754562975687343e-02,-1.930676792091547665e-04,-1.101775541244545166e-02,-1.422928991490718942e-01,-2.755844453945793197e-03,4.690324312424336561e-01,-2.706697292936580124e-01,8.861754777147711967e-03,-3.043750793951128381e-03,-2.684376472095630420e-02,-7.866392068896378709e-02,-3.538894721213456940e-01,6.096398087502591379e-03,3.978534559253708164e-02
0.000000000000000000e+00,2.234547018064307611e-01,-1.115966379775643925e-02,5.441273498007429543e-01,2.284098552351461753e-01,-2.099332223536753625e-02,5.464971072861393719e-02,3.497474842233075365e-02,1.465009604032544988e-01,1.765610045859483668e-02,1.250793246671707409e-02,5.529069099455376397e-03,2.231065404906079977e-03,-2.677091179752151170e-14,8.987029054082943469e-15,-8.343890416480855911e-14,5.900991538738563271e-05,1.788356564973721512e-03,-2.853833083559552462e-04,1.347878467148185883e-05,-2.991804940599251516e-04,8.343321481467122144e-03,-5.924312020629752049e-05,-1.344524509635943998e-01,9.648787499154903857e-02,-2.696739855912723589e-03,-4.980040015458345572e-04,3.306258310364833253e-02,1.020828457264363609e-01,6.943508788469280324e-01,8.066124351040342448e-04,-1.438997230193245769e-01
0.000000000000000000e+00,9.257981905328170613e-02,-1.399496310228247678e-02,-1.755763518688514546e-01,-2.123628534811788371e-01,-2.375480731713125807e-02,-8.791039526406554949e-02,4.288891527404618820e-02,4.705925998953623957e-01,-7.642199923003492601e-02,3.385358122259362057e-01,6.159534212379640279e-03,-1.142980612800693907e-03,-9.794991995997422854e-13,-3.982780750313593488e-13,-7.734999403500780133e-13,1.448129146915195110e-03,6.093864914770795449e-02,-2.501690668955242319e-04,4.266451715968141425e-04,2.616336378607397178e-02,3.811803694233953932e-01,-1.619864675651869548e-02,-2.732712893795486431e-01,2.759568998718529564e-01,8.217774979845815508e-02,2.830401252788534647e-03,-4.592820369369748912e-01,-1.103701926918153192e-01,-2.523333793308604051e-02,5.414281780415980926e-03,-1.313317429036134354e-03
0.000000000000000000e+00,-3.226824290898752667e-02,-5.269306597190247243e-02,1.382759876453016623e-01,1.436544906780031980e-02,-2.719729213592234074e-02,-1.172935585524981228e-01,-1.312872774983424029e-01,-4.281788816526125863e-01,-1.931054657960493692e-01,3.910737807995519066e-01,-1.744889224876288933e-02,5.515169250588461761e-03,5.337798591783434191e-14,6.812720919156010325e-14,1.006977272624292104e-13,-2.347739207178785629e-04,-1.204133026947381419e-03,-1.786534284336836753e-02,2.757910649167599586e-04,5.643146564306221469e-02,5.759408510041197360e-01,-7.280055856275086980e-03,4.044912433414843966e-01,-1.915796657271167935e-01,6.917656167267702619e-03,-1.507863805091217996e-03,2.209999727632877553e-02,-4.860865411371274522e-03,5.744085047257529997e-02,5.509980608858939220e-03,2.215712015398125720e-02
0.000000000000000000e+00,-8.375467230993303980e-02,-8.962629411293489279e-02,-7.198118734701312860e-02,1.121287259377022338e-01,-8.411928786827307936e-02,-1.213560691283425419e-01,5.733264634070893706e-01,-6.753378036054008549e-02,8.662616624775210106e-02,1.220419051969984792e-01,-2.795071793771386481e-01,-7.452241260811089119e-02,2.103721975926586654e-12,-1.974733168456791553e-12,2.108254592514296021e-12,2.402019108809460820e-04,1.763457374819214080e-02,-2.369270238232452919e-01,1.543866701327633413e-03,-2.127828977185670239e-02,-5.584544160904007098e-02,-2.351858720558138577e-02,-2.675623081668546677e-01,-5.430413535618389131e-01,6.854135713960676779e-02,1.173518256131915368e-04,-1.246032142486010880e-01,1.651654290598684738e-01,-1.418713832071891471e-03,5.503495353498509719e-03,1.658795705834421180e-02
