1.000000000000000000e+00,-4.139964997416303860e-01,9.957805046548588723e-02,-1.079826049879745592e-01,-1.158902247833938498e-01,3.067147711216072076e-02,1.188815819710624042e-02,-6.218968050859571828e-02,4.207878492431938594e-02
0.000000000000000000e+00,-4.455265179584595447e-01,1.548861171949218046e-02,6.990500861841858482e-02,3.554700712351047988e-03,4.979644376838500419e-02,1.323129416549640724e-01,-2.184276548345574775e-02,9.933812121932384526e-04
1.000000000000000000e+00,-5.145954750111108034e-01,-1.061738112869407835e-03,-1.682209039198832509e-02,1.310329290823546156e-02,7.499555512241716515e-02,7.387958322527098110e-02,2.992475756646661295e-02,-2.363123222805784546e-02
1.000000000000000000e+00,-7.436906079846071771e-01,1.813813182731228296e-02,-1.527395919281225312e-01,4.647955858877336754e-02,6.326044261479969039e-03,6.712244259347457942e-02,3.459628682365794433e-02,2.076953511784230752e-02
1.000000000000000000e+00,-4.885545327525394610e-01,1.656959822471989335e-02,-4.878557337504216967e-02,-7.343172093650897347e-02,5.194051144738670578e-02,2.027753811345152368e-02,-3.029981262389121882e-02,-1.952635740140034812e-02
1.000000000000000000e+00,-5.791319698114811843e-01,5.850565282561521335e-02,-6.939655153264570608e-03,-1.051888219455254375e-01,6.305347624104817861e-02,2.783263724596560587e-02,-3.757484569801858992e-02,-9.743578618972336194e-03
1.000000000000000000e+00,-8.019237795541524216e-02,-5.095187337644785375e-02,8.508705107982753035e-02,3.382529100152306591e-03,1.848114872231744199e-01,7.428044750786033656e-02,1.785656658086025653e-02,-6.249474566567309042e-02
1.000000000000000000e+00,-4.414899260374385154e-03,2.999386878761775566e-01,1.136371645651736706e-01,-3.314947285469476701e-01,-1.471621237020755146e-01,4.970203275747434035e-02,-1.065246179314848912e-01,-1.466683403486518031e-02
1.000000000000000000e+00,-5.259999495901606092e-01,4.288444293955043229e-01,1.855137745580463238e-01,3.581608361249317141e-01,-2.040095723586157414e-02,-1.806028808290827126e-02,-1.376331310092478166e-02,-1.150048154522024732e-02
0.000000000000000000e+00,-4.153291898806837912e-01,4.256372710493437628e-02,-6.996581542871925519e-02,-1.077955154290390904e-01,4.107780299840867178e-02,-1.826988770465783063e-02,-5.550227023353639794e-02,5.716619520196165871e-02
0.000000000000000000e+00,-6.488189713965890615e-01,3.182418489883092061e-01,1.690375452276624835e-01,2.625708521605102930e-01,-1.832163870358436211e-02,-2.125363425928838979e-04,-2.752048570199844280e-02,-1.186177591089876068e-02
1.000000000000000000e+00,-3.782398425991520541e-01,-2.947043469513445368e-02,-8.180819463996079344e-02,-9.754542311691836998e-02,-3.020445248477440087e-02,-6.031674497233766724e-02,-4.685972840092098024e-02,7.813981580102361338e-03
0.000000000000000000e+00,-9.047278422204796389e-01,-9.744625802593899488e-02,-1.446323715274094035e-01,7.148676530784071892e-02,-9.277243401102322484e-03,1.647601389761683133e-01,9.731664431324726916e-02,1.811604945262408894e-01
0.000000000000000000e+00,-5.105323855792963661e-01,-1.145315457703136447e-01,-1.552228432543633074e-01,-1.828747981447093399e-02,-8.807959791237642000e-03,-7.176195403947967233e-02,2.773908753202123864e-02,-7.760169710527203835e-03
0.000000000000000000e+00,3.366737295495634275e-01,-1.464878252978256135e-01,-3.786937176084547579e-02,-1.741470507594973516e-02,2.083769891841399380e-01,-9.467622032024816670e-02,-5.229465489693793656e-02,-2.714678729527422729e-02
0.000000000000000000e+00,-1.890748231433270754e-01,-8.623165070671542920e-02,-9.842811082514046905e-02,-9.167285483023339399e-02,4.059146754669382129e-02,-1.039708072118361165e-01,-1.825507692168510873e-02,5.329147376514808965e-02
0.000000000000000000e+00,-7.460614188814796988e-01,4.164027580630710879e-03,1.173449652043526276e-01,9.415151677452552464e-03,-1.691939090332532716e-02,7.186708521247249515e-02,-2.280099259850579263e-03,-4.560539902868612078e-03
0.000000000000000000e+00,-4.354458782487978796e-01,-2.782060690177037138e-02,2.404030132250824514e-01,-7.882974174384636823e-02,-2.730493880521427108e-02,-1.650395683937757110e-02,-1.521968896940292110e-02,-2.890706097598387536e-04
1.000000000000000000e+00,-4.284445218922782184e-01,-1.142614990377616851e-01,1.265912144190247529e-02,-2.752078242565146604e-03,8.655181338172272809e-04,-3.052584125521138822e-02,-3.011269186280093185e-02,6.925854938728238756e-03
1.000000000000000000e+00,-4.114329741786554862e-01,-1.505644074589425063e-01,7.966639358761219702e-02,3.720197306676320537e-02,6.940302633873184079e-02,-4.520262412754232767e-02,-1.513855816639966476e-02,1.666358271875580110e-02
0.000000000000000000e+00,-3.784691110345660414e-01,-1.621331932346639360e-01,-3.918331592366035288e-02,3.916351020703268127e-02,4.154809560711987537e-02,-7.961368671709442846e-02,7.878538250466504689e-02,2.041367556444875775e-02
0.000000000000000000e+00,-4.956261730466521853e-01,-8.363660286663379684e-02,-3.937468521203087157e-03,9.376160644652884596e-03,-1.546582668932511631e-02,-6.499075835771882248e-02,4.127856171009332970e-02,-5.267610185872535072e-03
0.000000000000000000e+00,-5.045515545307570626e-01,-8.450388862295374337e-02,1.390566437604210115e-01,-7.525175868914296684e-02,-1.627543296719770327e-02,-3.636690262235794946e-02,-2.893847505990396543e-02,1.357476122776730444e-02
1.000000000000000000e+00,9.210889593339341985e-01,1.742669770710587596e-01,5.250103863332565846e-01,-2.227319173919208861e-01,-9.680101036692252692e-02,-7.801101934750066802e-02,1.577790054584440882e-01,1.746722942189125188e-02
0.000000000000000000e+00,-8.583869409150935992e-01,-4.038577150778022151e-02,1.843793990300600927e-01,-4.867638032548865512e-02,1.366061359913900951e-02,6.516668868881035637e-02,-1.767369694251534618e-02,-3.977972938763408434e-02
1.000000000000000000e+00,-1.164820813029549262e-01,-1.872846365433322724e-01,1.317683744119080014e-01,-2.772841250053548201e-02,6.212541415187396859e-02,-4.734601839671055690e-02,4.173407151216716737e-03,-2.524312659571421522e-02
1.000000000000000000e+00,-4.615284048027231689e-01,-4.836294911597355251e-02,-1.398031917667674241e-02,-6.485136469878563514e-02,5.852176548929712181e-03,-6.955709034343901531e-02,-2.681062461418685580e-02,-1.293980490429213863e-04
1.000000000000000000e+00,-3.981662616686733047e-01,6.059400821347904129e-03,-2.550857308512637089e-02,-7.547703596858096331e-02,9.365573938114862135e-03,-4.614470742515701385e-02,-1.385450597549887919e-03,1.495318298367155803e-02
1.000000000000000000e+00,-3.192207153498695105e-01,3.084949978207849330e-01,7.449326193311330002e-02,2.630848456006684710e-01,-3.505863325523515817e-03,-8.956965363191118912e-02,-6.279997273594767337e-03,1.888695391833413936e-02
1.000000000000000000e+00,-3.253425567633256854e-01,3.111481463951421000e-02,1.263045388591876178e-02,-6.623245060050789168e-02,-8.996117095358189750e-03,-6.547061091098413388e-02,6.175768002928313377e-02,3.990318559878042182e-02
0.000000000000000000e+00,-1.697140725932324568e-01,-1.642133491526889116e-02,-3.010018342260394400e-02,-4.986366952676177938e-02,4.068827458254388463e-02,-4.590472815220424802e-02,-1.015602618549030743e-02,1.569782129647408209e-02
0.000000000000000000e+00,-5.014557999441909830e-01,-2.082842315113355228e-02,-1.018715689076690883e-01,-3.927876709444111381e-02,-7.758859008748722128e-03,-4.976743177037727672e-02,-1.203503686630722283e-02,2.559498143290063824e-02
1.000000000000000000e+00,-4.802504600695108872e-01,1.897739600462158005e-01,8.306303837834613790e-02,1.584100227823724005e-01,-3.834338790671291269e-02,-6.109729989792528349e-02,1.314787912939809067e-02,7.962133892640077884e-03
0.000000000000000000e+00,2.994994745310305961e-01,-4.054243682490416001e-02,-3.390854790879335029e-02,-4.798259921825068913e-02,2.727161028079988503e-02,-3.367447969119372400e-03,4.255235868421593237e-02,-3.763001367552745030e-02
1.000000000000000000e+00,-3.146527520579597836e-02,-2.199749337999036547e-01,-1.398331620037998047e-01,4.639249486171869580e-02,-8.955915439595779626e-02,-1.726814401039129809e-02,8.724825813411704600e-03,-5.047501448074662861e-02
1.000000000000000000e+00,-3.570776675656824328e-01,-1.306924100674927425e-01,5.167608731797889571e-02,-5.384782217935017712e-02,-8.477624013438632422e-02,3.744864198207095013e-02,1.988426748225731108e-02,-3.870128092994675612e-02
0.000000000000000000e+00,3.797285396823231185e-01,-1.558419663420189671e-01,-1.306033623153743661e-01,-1.895679891446444554e-02,-1.314717349392059420e-01,1.367331272317792723e-03,4.859516262918834456e-02,-1.371152880462489163e-02
0.000000000000000000e+00,-7.146195806893294866e-02,-8.910606841894491703e-02,1.118559266657620233e-01,-5.300836847582526823e-02,-2.813551554288911717e-03,9.125739803872071065e-02,8.732600798716630419e-02,-3.026626591012225934e-02
1.000000000000000000e+00,1.382828843327351676e-01,-8.810271619794335374e-02,5.943275611247974405e-02,-4.895127210245072552e-02,8.306039028393129298e-04,5.848717266187079128e-02,-7.926775816595506979e-03,-4.138832637607342546e-02
0.000000000000000000e+00,3.647543155281073313e-01,-2.807382083100994352e-01,-4.727944960780507827e-02,-2.665153504182996014e-02,-1.213452129911587463e-01,-1.071971618496934953e-02,1.729580522368447115e-02,-3.165098583193248771e-02
0.000000000000000000e+00,-2.484890436836253158e-01,-6.538764703724198046e-02,1.298757975504832678e-02,-3.031007943677655608e-02,-3.819784395684962947e-02,3.570781691749035092e-02,1.565320065866502436e-02,-4.392624701955327726e-02
1.000000000000000000e+00,3.336293017855037069e-01,-5.729659293309133372e-02,-1.449599645427652184e-01,1.277784531617023878e-01,-9.931778665193816136e-02,2.104217258053910772e-02,-1.581285704793600894e-02,-2.969590050976853024e-02
0.000000000000000000e+00,4.555683353954744774e-01,-7.170284998436135537e-02,-2.502635736999674759e-02,1.067521212449277085e-01,-5.062504647615313075e-02,1.705238349097155937e-02,-5.729137127318318506e-02,5.163157594717417490e-03
0.000000000000000000e+00,9.725131302339574679e-01,-2.120453913198632190e-01,-1.201323668880652784e-01,1.707129742349773882e-01,-8.080895019174560989e-02,1.842134712306264799e-04,3.755544769727045540e-03,-5.930410238722035737e-03
0.000000000000000000e+00,3.209923001188944025e-01,-1.469369182403501006e-01,4.207077082609297913e-02,1.837210067047883311e-01,-1.111272427974426963e-01,1.387588944812312430e-02,-6.117754628419570795e-02,3.359091730608058241e-02
1.000000000000000000e+00,2.309599167901744021e+00,-3.943496616334407623e-01,4.046209528008597456e-01,1.528447842099221188e-01,8.049298286197949237e-02,3.296006017329694560e-02,-8.239028593486130703e-02,8.407016298026041834e-02
0.000000000000000000e+00,1.395460661347162512e+00,2.848346129517429492e-01,-1.653151695264608589e-01,-2.606807432578000377e-03,1.050709346391401483e-01,-1.726317544157022349e-02,4.718733758135103262e-02,1.541093814418779961e-02
0.000000000000000000e+00,1.044474805310984911e+00,2.329385067566546452e-01,-1.769082181860255620e-01,-4.163428628864133951e-02,8.071859652667973117e-02,5.787740854759342718e-03,1.027928597700080576e-01,-7.390946015835035340e-03
1.000000000000000000e+00,6.775271636476160042e-01,-8.308829428421666413e-03,-9.295004347777910403e-02,7.778856454756916117e-02,-5.659994910574311922e-02,-9.824002868642420228e-04,1.866221287845672150e-03,-8.338801605432367287e-03
