1.000000000000000000e+00,-7.297334714445163684e+00,1.221627547810922865e-01,-1.959313327990649389e-01
1.000000000000000000e+00,-7.058018457505616183e+00,1.699266696515320807e-01,-2.733845181374786604e-01
0.000000000000000000e+00,-8.148203374623889772e+00,1.890008931230700573e-01,6.234145670889490454e-02
0.000000000000000000e+00,-7.456239922035654999e+00,1.588298154140689311e-01,-1.474358280290966050e-01
1.000000000000000000e+00,-7.727215755930636476e+00,1.381288227264533819e-01,-5.154999589735387300e-02
0.000000000000000000e+00,-8.536645437105500278e+00,1.922886533996575054e-01,1.519488542174507462e-01
0.000000000000000000e+00,-7.236432183601905876e+00,1.406053467794737832e-01,-1.773226667763040387e-01
0.000000000000000000e+00,-8.549908564182574722e+00,1.866713875833468372e-01,1.408606693574412372e-01
0.000000000000000000e+00,-7.117896036099906176e+00,1.413477162150994504e-01,-2.364692509254999742e-01
1.000000000000000000e+00,-7.259555930545996461e+00,1.826301887589441564e-01,-2.339795945667479948e-01
0.000000000000000000e+00,-7.156830061120564856e+00,1.788176161608485137e-01,-2.586013130452337050e-01
0.000000000000000000e+00,-8.550397068474435258e+00,2.041151628915771621e-02,2.166330907186132526e-01
0.000000000000000000e+00,-6.809973380402155385e+00,1.381171620766787900e-01,-3.129777522073450280e-01
0.000000000000000000e+00,-7.239088192617128215e+00,1.516249159108110089e-01,-2.206735023451231736e-01
0.000000000000000000e+00,-7.330944405545743336e+00,1.455631768268247361e-01,-2.172864668895747586e-01
0.000000000000000000e+00,-6.891258754028458000e+00,1.133453157931951227e-01,-2.253134852409320876e-01
1.000000000000000000e+00,-7.103969786749547488e+00,2.238692534846062343e-01,-2.788215295193484655e-01
0.000000000000000000e+00,-6.468682900072650455e+00,1.203792172273722150e-01,-3.962420616975393939e-01
0.000000000000000000e+00,-7.045786039720404403e+00,1.832714501769108217e-01,-1.928207107635033779e-01
0.000000000000000000e+00,-7.105230395004927146e+00,1.432299306199956712e-01,-2.761016124141453254e-01
0.000000000000000000e+00,-9.330083324444814252e+00,4.228431778833706689e-01,2.725698507022683570e-01
0.000000000000000000e+00,-7.311252261536965058e+00,2.134942243941638229e-01,-2.562784822531787299e-01
0.000000000000000000e+00,-6.919184433541682999e+00,1.808036309371897077e-01,-3.245609686475616762e-01
0.000000000000000000e+00,-7.204763638950532290e+00,1.721720001508211251e-01,-2.369797340988030188e-01
1.000000000000000000e+00,-6.886116430614095840e+00,1.721591011639981295e-01,-3.185855804894502930e-01
0.000000000000000000e+00,-7.025063458748374678e+00,1.998099076833464438e-01,-3.044268514388536184e-01
0.000000000000000000e+00,-6.987716896431953373e+00,1.604933669725358003e-01,-2.325180133968204332e-01
1.000000000000000000e+00,-7.147286392285987944e+00,1.589407298830766702e-01,-2.456512872187232022e-01
0.000000000000000000e+00,-6.841006027427583014e+00,2.472922090825842023e-01,-4.023408633625327191e-01
1.000000000000000000e+00,-7.504597167291579218e+00,-2.145945460624970047e-01,2.215206301456972282e-01
0.000000000000000000e+00,-7.866601207508638005e+00,-1.318762849559627637e-01,2.559321159281441327e-01
1.000000000000000000e+00,-7.707435386524149834e+00,-1.492950376576878124e-01,2.414981156106514870e-01
