1.000000000000000000e+00,4.262595675024540010e-02,-5.754154228138557148e-01,-1.119931802504751772e+00,-7.534712502936435907e-01,9.401915979483893571e-02
1.000000000000000000e+00,-2.236439970041437797e-01,-1.045541312415171786e+00,-1.185034181389243990e+00,-5.173309334817826066e-01,-2.968335087168266773e-01
0.000000000000000000e+00,2.168908694773939161e-01,-3.581405336939461614e-01,-7.860815004778897164e-01,-6.221980555327877305e-01,-4.815265725690095339e-02
0.000000000000000000e+00,1.706649204281134868e-01,-4.007280226623999297e-01,-9.142804630962093615e-01,-7.098406929127391018e-01,7.098600963220046134e-02
1.000000000000000000e+00,6.561261666424509365e-01,5.992024976122041213e-01,-5.953801803454389363e-01,-8.764369223800627662e-01,5.818489450397549279e-01
0.000000000000000000e+00,1.239634368202126913e+00,1.338421528462751642e+00,-2.439915474517918570e-01,-9.759706781297267097e-01,7.236773819104235228e-01
0.000000000000000000e+00,3.788503127513897506e-01,2.067623972913915781e-02,-6.408088709594709220e-01,-6.791879005662022628e-01,1.028440304785290665e-01
0.000000000000000000e+00,1.063841429357094359e+00,1.193640461932480301e+00,-2.339645348015069737e-01,-8.648578456525426450e-01,5.948896544853288226e-01
0.000000000000000000e+00,3.516035757910866422e-01,1.017571021216183147e-01,-9.037864088518160477e-01,-8.656639610425380660e-01,3.796306160682739184e-01
1.000000000000000000e+00,5.519472820089988963e-01,2.545722996097776747e-01,-7.290643560708131021e-01,-8.333771262870920404e-01,3.605522074237039187e-01
0.000000000000000000e+00,3.716300257802350182e-01,-4.984641794293453998e-02,-6.274497892285131329e-01,-6.906143428509773363e-01,1.030248899922514561e-01
0.000000000000000000e+00,5.378154469869247389e-01,5.856638995124876512e-01,-6.427047621027778268e-01,-8.744959127147357014e-01,6.178195099092530507e-01
0.000000000000000000e+00,1.183972059105432156e-01,-3.237161631745605339e-01,-9.903232866307106752e-01,-6.550981971510430046e-01,7.051543498451255665e-02
0.000000000000000000e+00,3.352588677936236827e-01,-6.872506248701112930e-02,-7.905884519524727372e-01,-7.355881300384918831e-01,1.855639902685419507e-01
0.000000000000000000e+00,5.006838837899341144e-01,2.372297630177371830e-01,-9.683420475256370175e-01,-9.646408346267858480e-01,5.126248128420098915e-01
0.000000000000000000e+00,3.411826307909361367e-01,-3.833014854049331122e-02,-8.473420172598216116e-01,-7.489790277440279143e-01,2.293757207461666892e-01
1.000000000000000000e+00,1.700657622022859528e+01,1.727657139352288240e+01,1.819114347091694128e+01,-1.032685523918557280e+00,-4.995448367371457810e-01
0.000000000000000000e+00,-2.569064898283364706e-01,-8.566390625950734972e-01,-1.276302726798486553e+00,-7.184703609354738951e-01,-6.192324259308776280e-02
0.000000000000000000e+00,-9.348622012689630778e-02,-9.483175981728158010e-01,-1.132534831381224905e+00,-5.354058398336042357e-01,-2.431959810713331116e-01
0.000000000000000000e+00,1.566646888078997990e-01,-1.559885162369366585e-01,-1.193560853375154940e+00,-8.927621864165073973e-01,3.354357958609648915e-01
