1.000000000000000000e+00,-7.840828764023141773e+00,-3.670387503801384455e-01,-9.779904907223235799e-01,7.842050506969518164e-02
1.000000000000000000e+00,-8.252656405568377096e+00,-5.367042781524102857e-01,-9.712591420389689034e-01,-1.014425884719973858e-01
0.000000000000000000e+00,7.604021819443529395e+00,1.543764592827623439e+01,-2.234445261452912224e+00,2.239284835419397623e+01
0.000000000000000000e+00,-8.407899026724916069e+00,-7.941242671499187944e-01,-9.731764749518186930e-01,-3.711805064803584964e-01
1.000000000000000000e+00,-8.325242349825330734e+00,-5.397122235393597700e-01,-9.717994131283236303e-01,-8.864507546149302808e-02
0.000000000000000000e+00,-7.378729765856892442e+00,-2.412035544400888964e-01,-9.872334338162296330e-01,2.766655907121055025e-01
0.000000000000000000e+00,-8.413604761750235639e+00,-5.803513666309882968e-01,-9.704480402799217087e-01,-1.703412960083517114e-01
0.000000000000000000e+00,-8.098717074323042553e+00,-4.398017752567160432e-01,-9.722081030528846313e-01,-1.098494866879953236e-01
0.000000000000000000e+00,-7.701969011885130278e+00,-4.774570616310333526e-01,-9.804896760846859571e-01,5.296972015318390098e-02
1.000000000000000000e+00,7.604021819443529395e+00,1.543764592827623439e+01,-2.234445261452912224e+00,2.239284835419397623e+01
0.000000000000000000e+00,-8.407899026724916069e+00,-7.941242671499187944e-01,-9.731764749518186930e-01,-3.711805064803584964e-01
0.000000000000000000e+00,-8.490858086123715509e+00,-5.505021812345997079e-01,-9.807356735400427628e-01,-2.472096259741672630e-02
0.000000000000000000e+00,-7.859349502773243401e+00,-3.500533437732867847e-01,-9.805786086489161058e-01,1.592697408256053548e-01
0.000000000000000000e+00,-8.254726618288913187e+00,-5.263522537526110767e-01,-9.719412613051874317e-01,-1.477709366489824983e-01
0.000000000000000000e+00,-8.098717074323042553e+00,-4.398017752567160432e-01,-9.722081030528846313e-01,-1.098494866879953236e-01
0.000000000000000000e+00,-6.943817398691897402e+00,-5.509517590251783448e-02,-9.948443965900022334e-01,5.413653330885278558e-01
0.000000000000000000e+00,-6.718846139905314097e+00,1.407314140294610438e-01,-9.995453211784219860e-01,8.345653904882237573e-01
1.000000000000000000e+00,-6.850779412441694305e+00,6.598203649475309351e-02,-1.004512747338302203e+00,8.528323235914592182e-01
0.000000000000000000e+00,-6.597143336721805085e+00,2.113620157620735296e-01,-1.004024670027972022e+00,9.384806330264413576e-01
0.000000000000000000e+00,-6.606277860836446081e+00,1.186258777418935789e-01,-1.005778634626880441e+00,8.025784112662947001e-01
0.000000000000000000e+00,-7.133024588292444790e+00,-4.986845159882925815e-02,-9.906285481438570351e-01,5.070330764824503289e-01
0.000000000000000000e+00,-6.350427685748800677e+00,2.582728007112005120e-01,-1.001727705596783480e+00,1.071432568557921794e+00
0.000000000000000000e+00,-7.876213408147764383e+00,-3.119705999716160250e-01,-9.813242710811511671e-01,1.808999043694111131e-01
0.000000000000000000e+00,-8.241172505333006271e+00,-4.706929764702565411e-01,-9.692084763762529587e-01,-1.411606934413949799e-01
0.000000000000000000e+00,-7.626938529870910699e+00,-2.186252461955853210e-01,-9.761098491733306570e-01,1.856263300879923417e-01
1.000000000000000000e+00,-7.492929519932093108e+00,-1.490723380711591328e-01,-9.800352115021812027e-01,3.013950163473567700e-01
0.000000000000000000e+00,-6.130779463260830120e+00,3.726759392871743515e-01,-1.004724331698067630e+00,1.238306989469103003e+00
0.000000000000000000e+00,-6.312490137207072749e+00,3.317623433899629659e-01,-1.014851742302267379e+00,1.229009564059102555e+00
1.000000000000000000e+00,-8.143810006695137105e+00,-4.425182819601710116e-01,-9.702323039407600991e-01,-5.996395398592735404e-02
0.000000000000000000e+00,-8.029789809578435467e+00,-4.140301935635598563e-01,-9.711707773924322940e-01,-1.090909162718090020e-02
1.000000000000000000e+00,-8.100745009767077676e+00,-1.912151352604825050e-01,-8.511816025775380545e-01,-4.234947891709920920e-01
0.000000000000000000e+00,-7.922799133969053997e+00,-1.870096377184157221e-01,-8.317740334939278668e-01,-5.059015891905440654e-01
1.000000000000000000e+00,-7.692761438482114578e+00,-1.022958537401403856e-01,-8.063690227874042993e-01,-4.790616216878719746e-01
1.000000000000000000e+00,-8.259018734085850966e+00,-3.214735747023828583e-01,-8.264630399746173417e-01,-7.126415793916581753e-01
1.000000000000000000e+00,-8.018363517188102918e+00,-2.489167620168799000e-01,-8.089211312687858424e-01,-5.554955747631858953e-01
1.000000000000000000e+00,-7.777207987223785146e+00,-1.441472106286994237e-01,-7.894296399084230753e-01,-4.721522079609718481e-01
1.000000000000000000e+00,-7.825494137533381966e+00,-1.996239049850518921e-01,-8.251309084318692033e-01,-5.053553206212019200e-01
1.000000000000000000e+00,-7.905243253668166936e+00,-5.415772843432928307e-02,-8.408056561579904109e-01,-2.630417852158941638e-01
1.000000000000000000e+00,-7.942786924406221694e+00,-1.786118415583239638e-01,-8.263134066918857989e-01,-4.657275175541024659e-01
0.000000000000000000e+00,-7.990427811515031564e+00,-2.078564083298296283e-01,-8.233587250245069100e-01,-5.207342302120459010e-01
1.000000000000000000e+00,-8.283751293909988433e+00,-3.480509297831698712e-01,-8.500291673323171482e-01,-6.262344810751564461e-01
0.000000000000000000e+00,-7.958543514861551316e+00,-2.411544680739492186e-01,-8.474482118691821775e-01,-5.211966668323088081e-01
0.000000000000000000e+00,-7.993319470966508078e+00,-1.979166844583189200e-01,-8.471633025144377216e-01,-5.194599776888881859e-01
0.000000000000000000e+00,-7.987507862161379535e+00,-2.045209635485707722e-01,-8.310930510191096854e-01,-5.622677400004848502e-01
0.000000000000000000e+00,-7.768613148176394922e+00,-1.129239930477697051e-01,-8.304979342396812125e-01,-4.826542552103272321e-01
0.000000000000000000e+00,-7.888188276657663422e+00,-1.793544199955586504e-01,-8.226392296333715493e-01,-4.926853361978032475e-01
0.000000000000000000e+00,-7.740946100433003352e+00,-1.395771619655866158e-01,-8.088070996052554307e-01,-3.500510060457799333e-01
0.000000000000000000e+00,-5.314531591784547260e+00,8.450960299458033509e-01,-7.401741856510128947e-01,1.075918882728315262e+00
0.000000000000000000e+00,-7.924286631408908654e+00,-1.957741928762688211e-01,-8.201797597875373214e-01,-4.383023745389690307e-01
1.000000000000000000e+00,-7.460249602871382280e+00,-3.284888384439296760e-02,-7.809749546185985603e-01,-2.333529819636672720e-01
1.000000000000000000e+00,-7.767803685501617039e+00,-1.285936987022225919e-01,-7.919720240174070724e-01,-4.295917009310670220e-01
1.000000000000000000e+00,-7.888536107589990465e+00,-2.362204052572052237e-01,-8.030199203016452625e-01,-5.170770762534695475e-01
0.000000000000000000e+00,-7.880065102639868257e+00,-1.615728100797577671e-01,-8.117034982932164189e-01,-5.291692118415401991e-01
0.000000000000000000e+00,-7.756475586535804823e+00,-4.229256520541499476e-02,-8.334785477018642474e-01,-2.495437145491354036e-01
1.000000000000000000e+00,-7.889563655273372333e+00,-1.951802679901631365e-01,-8.141401838445374572e-01,-4.235985115246806432e-01
0.000000000000000000e+00,-7.836697206975494545e+00,-1.749927027167989257e-01,-8.079166370281898324e-01,-4.239721522322786873e-01
1.000000000000000000e+00,-7.622405893777647989e+00,-7.151106124727985014e-02,-8.082304811418526969e-01,-3.172636736323116158e-01
1.000000000000000000e+00,-7.468538286040076635e+00,-1.430036347773397387e-02,-8.048259799135326631e-01,-3.044865776304892524e-01
1.000000000000000000e+00,-7.805952541886925999e+00,-1.555190219577199107e-01,-7.935963434517669945e-01,-3.888029436007597317e-01
1.000000000000000000e+00,-7.462251416150490257e+00,-5.179153106000605744e-02,-8.003742596221249395e-01,-3.226933813932990058e-01
0.000000000000000000e+00,-7.765577299098143094e+00,1.472982876467743285e-02,-8.340538241919305262e-01,-2.111131756047839592e-01
0.000000000000000000e+00,-7.658949857643391645e+00,-5.944016925863057632e-02,-8.121852332977981259e-01,-2.853463212910868352e-01
1.000000000000000000e+00,-7.876779592809423747e+00,-1.592893823327760916e-01,-7.937814241465221965e-01,-4.003523177195921767e-01
0.000000000000000000e+00,-7.302593014128333948e+00,1.931730593984959388e-02,-7.796727507419534131e-01,-2.411603982074267960e-01
1.000000000000000000e+00,-6.723224867164417695e+00,3.192702214819965745e-01,-7.875375423535613262e-01,6.556749877956080663e-02
1.000000000000000000e+00,-7.089084413697717579e+00,1.837542039239864478e-01,-8.096621088373869846e-01,-5.423631884002216852e-02
0.000000000000000000e+00,-7.474255682678992763e+00,-5.327421211893668129e-04,-7.903614554113577162e-01,-2.593000027440619526e-01
0.000000000000000000e+00,-7.192378444352166333e+00,6.772533594755318631e-02,-7.831116224931480296e-01,-2.016514852251413692e-01
1.000000000000000000e+00,-6.897305531315516269e+00,2.718135808975236101e-01,-8.088634239472686227e-01,4.877893166841029693e-02
0.000000000000000000e+00,-6.974655960008465883e+00,2.300454330672802583e-01,-7.845798197901385773e-01,-1.393561767515018035e-01
0.000000000000000000e+00,-7.697995114739092593e+00,-5.920762952239957966e-02,-7.913102057684892054e-01,-4.188804263360817459e-01
0.000000000000000000e+00,-6.962602022250188760e+00,2.236277636554381831e-01,-5.233712731438463495e-01,-5.757020073654423031e-02
1.000000000000000000e+00,-6.928962167852167120e+00,3.512219736043558083e-01,7.866320497219259078e-01,-5.624109894262220577e-02
0.000000000000000000e+00,-6.277655643149867792e+00,7.631484531466914412e-01,2.300508674668228615e+00,1.878049327324830819e-01
0.000000000000000000e+00,-7.336679542887564409e+00,3.415285214612803766e-01,2.552460794241729225e+00,-2.297787449133725235e-01
1.000000000000000000e+00,-6.770083790623492526e+00,4.099489550009970174e+00,4.186120886490956394e+01,1.275694356535523433e+00
0.000000000000000000e+00,-7.472258702378496764e+00,1.891181335042090295e-01,1.706655375043798717e+00,-2.195235170687345194e-01
0.000000000000000000e+00,-7.043511415429390965e+00,4.550477028610935837e-01,2.770932753100418644e+00,1.582612600371080536e-02
1.000000000000000000e+00,-7.085071532320752041e+00,5.025357840736490722e-01,3.145909221954931834e+00,-7.645090770865875518e-02
0.000000000000000000e+00,-7.059869065932240950e+00,6.385343974710862014e-01,4.005251828502142786e+00,-3.581095476443713066e-02
