0.000000000000000000e+00,-2.540557592566699552e-01,9.285500530995388635e-04,-2.160255167490374509e-02
1.000000000000000000e+00,-3.741837444811063618e-01,-1.994998446338086540e-02,1.642350793894145899e-01
1.000000000000000000e+00,-5.474191109786537002e-01,6.364180124428603369e-02,2.195313237084473013e-02
0.000000000000000000e+00,-1.536826222105641682e-01,1.249362690387774422e-02,9.622840838454836676e-02
0.000000000000000000e+00,-2.748671021486070454e-01,1.055101482134098434e-01,1.561646227511550092e-02
1.000000000000000000e+00,-5.083784216528433042e-01,5.708374489699066801e-02,-3.385619969961599363e-02
0.000000000000000000e+00,-3.547050154725042148e-01,1.519868382953760699e-01,-1.175528468508703628e-01
0.000000000000000000e+00,-3.744127248407294051e-01,1.774038965983728289e-01,-9.973652421170117743e-02
0.000000000000000000e+00,3.941449059879230665e-01,2.069150533001039849e-01,3.944108755911556602e-02
0.000000000000000000e+00,-6.210120733817803967e-02,1.818662297542817941e-01,-3.842566123978282538e-02
1.000000000000000000e+00,-8.803699570052754275e-01,-6.654327949538563214e-02,-7.583648281858162976e-02
0.000000000000000000e+00,3.901182609949133129e-01,-2.971353139967148338e-01,-2.088127475794158278e-02
0.000000000000000000e+00,6.335251315004568617e-01,1.053171562836760222e-01,3.384757917149535666e-01
0.000000000000000000e+00,1.382940762863797413e-01,2.277475909313318725e-01,-1.079562840070372454e-01
0.000000000000000000e+00,-2.211554808761417856e-01,-1.946205886031317223e-01,5.554017855515354374e-02
0.000000000000000000e+00,5.684782910066296102e-01,-3.225083950469812000e-02,1.462217075850450188e-01
0.000000000000000000e+00,3.188328677655320464e-01,2.668031594129419148e-02,4.045526318391283460e-02
0.000000000000000000e+00,4.625486743437068338e-01,-1.706123879126222320e-01,1.005261577845667637e-01
1.000000000000000000e+00,-1.801531884399134309e-01,-2.494175901195974654e-01,-3.941264973611825762e-02
0.000000000000000000e+00,7.672342266787027243e-02,5.757752239525741611e-02,1.886444564544704772e-01
0.000000000000000000e+00,9.641977465864135510e-01,5.927029869784585792e-01,-2.983124175236248066e-01
0.000000000000000000e+00,-1.315785190240059965e-01,-1.069857412190669543e-01,7.946366355218319188e-02
0.000000000000000000e+00,-1.668412968396068008e-01,2.206600608281829301e-02,-1.271200074184809514e-01
0.000000000000000000e+00,-3.858851340941317209e-01,-2.495369385878237756e-02,-3.350716962545549626e-02
0.000000000000000000e+00,2.183717857322441391e-01,-1.235590105331773048e-01,-1.243318571643207554e-01
0.000000000000000000e+00,-4.561229707356901919e-01,4.681926296419114397e-03,-1.387914886215294019e-02
1.000000000000000000e+00,-1.524266190365634044e-01,7.496450516624957039e-02,5.239137719158895590e-02
0.000000000000000000e+00,7.026145804017305263e-01,-5.656431984520670087e-01,-2.431152970266630686e-01
0.000000000000000000e+00,5.843561796048830220e-02,4.792406601658021070e-02,-3.337668563566483643e-02
1.000000000000000000e+00,2.594086736558245398e-01,-4.377451914386665810e-01,-6.672253532557337330e-02
0.000000000000000000e+00,2.926448395410701231e-01,1.719248542454024642e-01,1.564328275775760391e-01
