0.000000000000000000e+00,-8.702308648663306112e-01
1.000000000000000000e+00,-1.550843426820694093e+00
1.000000000000000000e+00,-1.815331310881720839e+00
0.000000000000000000e+00,-2.239158654777996471e+00
0.000000000000000000e+00,-1.530157637569882212e+00
1.000000000000000000e+00,-7.120588230653982498e-01
0.000000000000000000e+00,-7.769190525249729529e-01
0.000000000000000000e+00,-7.734546822052625892e-01
0.000000000000000000e+00,-9.149905506286235557e-01
0.000000000000000000e+00,-6.360231734767822775e-01
1.000000000000000000e+00,-5.397639201848025703e-01
0.000000000000000000e+00,-6.646564359987581216e-01
0.000000000000000000e+00,-1.580966370227650630e+00
0.000000000000000000e+00,-7.917891427765461065e-01
0.000000000000000000e+00,-7.640820015758806871e-01
0.000000000000000000e+00,-8.335915714737467397e-01
0.000000000000000000e+00,-1.323799204055807754e+00
0.000000000000000000e+00,-6.837314542248180693e-01
0.000000000000000000e+00,-5.566976216536987376e-01
1.000000000000000000e+00,2.995655958815024178e+01
0.000000000000000000e+00,-1.079201554391547413e+00
0.000000000000000000e+00,-1.592163303551437092e+00
0.000000000000000000e+00,-1.023804916751589689e+00
0.000000000000000000e+00,-1.788160911378370077e+00
0.000000000000000000e+00,-1.051673382781320942e+00
0.000000000000000000e+00,-3.615699004110545234e-01
0.000000000000000000e+00,-7.149575015792718480e-01
1.000000000000000000e+00,-3.736556420802206735e-01
0.000000000000000000e+00,-4.078560421670269220e-01
0.000000000000000000e+00,-7.842136436278501765e-01
1.000000000000000000e+00,-8.918857628213909816e-01
0.000000000000000000e+00,-3.291711276197799574e-01
