0.000000000000000000e+00,-9.879570438667973908e-01
1.000000000000000000e+00,5.940194093467907749e-02
1.000000000000000000e+00,-8.301646720399252777e-01
0.000000000000000000e+00,-8.322293535203868498e-01
0.000000000000000000e+00,-1.123634086417331757e+00
1.000000000000000000e+00,-1.660933373076026509e+00
0.000000000000000000e+00,-9.018859067939667407e-01
0.000000000000000000e+00,-4.630711805052779018e-01
0.000000000000000000e+00,-1.095121591510031633e+00
0.000000000000000000e+00,-1.023521466935421564e+00
1.000000000000000000e+00,-1.360197551283600648e+00
0.000000000000000000e+00,1.731178325028452702e+00
0.000000000000000000e+00,-3.780182175252385091e-01
0.000000000000000000e+00,-1.185209438672308657e+00
0.000000000000000000e+00,-9.638530718972602995e-02
0.000000000000000000e+00,-1.055288889735788826e+00
0.000000000000000000e+00,1.409494193258280292e+00
0.000000000000000000e+00,1.543943433164472134e+00
1.000000000000000000e+00,1.501817577467691844e+00
0.000000000000000000e+00,-6.310157286681777888e-01
0.000000000000000000e+00,1.194243428327894652e-01
0.000000000000000000e+00,1.060893523306820407e+00
0.000000000000000000e+00,1.821864230791730321e+00
0.000000000000000000e+00,-1.212275773014872327e+00
0.000000000000000000e+00,1.736162028251739597e+00
0.000000000000000000e+00,1.793280255662687450e+00
1.000000000000000000e+00,-1.208351404188117373e+00
0.000000000000000000e+00,3.455813495353011966e+00
0.000000000000000000e+00,-7.100696330213441820e-01
1.000000000000000000e+00,-6.045116921009811017e-01
0.000000000000000000e+00,1.126568964012963248e+00
