ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width,round
2136,64.58,200624_054414_0000000079_CAM2_OK.bmp,48.915,200624_054419_0000000080_CAM2_OK.bmp,M,1.10601832,0.752960781,0.10601832,0.32809042,1.09350351,0.756380197,0.09350351,0.322086437,3
2141,65.504,200624_054453_0000000081_CAM2_OK.bmp,47.657,200624_054459_0000000082_CAM2_OK.bmp,F,1.09473697,0.713661698,0.09473697,0.401224141,1.092583133,0.716046319,0.092583133,0.3965577,3
2142,60.045,200624_054524_0000000083_CAM2_OK.bmp,46.978,200624_054529_0000000084_CAM2_OK.bmp,M,1.095640996,0.773670278,0.095640996,0.292540282,1.097814782,0.778141816,0.097814782,0.28511279,3
2143,63.122,200624_054550_0000000085_CAM2_OK.bmp,47.796,200624_054555_0000000086_CAM2_OK.bmp,M,1.06301543,0.751854665,0.06301543,0.330044285,1.054310359,0.756116591,0.054310359,0.322547359,3
2144,62.44,200624_054618_0000000087_CAM2_OK.bmp,49.306,200624_054624_0000000088_CAM2_OK.bmp,M,1.033203012,0.788095749,0.033203012,0.268881353,1.028442401,0.794259729,0.028442401,0.259033996,3
2145,62.715,200624_054651_0000000089_CAM2_OK.bmp,47.594,200624_054656_0000000090_CAM2_OK.bmp,M,1.091251164,0.75324696,0.091251164,0.327585843,1.085435688,0.757711528,0.085435688,0.319763477,3
2146,64.704,200624_054719_0000000091_CAM2_OK.bmp,49.376,200624_054723_0000000092_CAM2_OK.bmp,M,1.091864647,0.751793205,0.091864647,0.330153017,1.072341421,0.75589962,0.072341421,0.322926979,3
2151,64.284,200624_054804_0000000093_CAM2_OK.bmp,47.634,200624_054811_0000000094_CAM2_OK.bmp,F,1.142808847,0.724448105,0.142808847,0.380361124,1.081179594,0.733084515,0.081179594,0.3640992,3
2152,60.563,200624_054838_0000000095_CAM2_OK.bmp,45.598,200624_054844_0000000096_CAM2_OK.bmp,M,1.015570174,0.775148505,0.015570174,0.290075377,1.026935638,0.777662567,0.026935638,0.285904765,3
2153,65.787,200624_054904_0000000097_CAM2_OK.bmp,48.571,200624_054909_0000000098_CAM2_OK.bmp,M,1.103201167,0.727847157,0.103201167,0.373914825,1.090641635,0.732934925,0.090641635,0.364377608,3
2154,64.516,200624_054935_0000000099_CAM2_OK.bmp,48.587,200624_054940_0000000100_CAM2_OK.bmp,NR,1.044967158,0.749405207,0.044967158,0.334391582,1.043524827,0.752593102,0.043524827,0.328739258,3
2155,63.358,200624_055007_0000000101_CAM2_OK.bmp,47.987,200624_055011_0000000102_CAM2_OK.bmp,F,1.114811886,0.750864216,0.114811886,0.331798717,1.113973022,0.754661178,0.113973022,0.325097976,3
2156,62.321,200624_055032_0000000103_CAM2_OK.bmp,46.846,200624_055036_0000000104_CAM2_OK.bmp,F,1.043798325,0.769582488,0.043798325,0.299405867,1.062038285,0.771932896,0.062038285,0.295449391,3
2161,65.855,200624_055117_0000000105_CAM2_OK.bmp,48.533,200624_055122_0000000106_CAM2_OK.bmp,M,1.036871308,0.752072089,0.036871308,0.329659769,1.039519096,0.757575281,0.039519096,0.32000083,3
2162,62.665,200624_055207_0000000107_CAM2_OK.bmp,47.469,200624_055211_0000000108_CAM2_OK.bmp,M,1.076156842,0.750524544,0.076156842,0.332401463,1.082372274,0.75428734,0.082372274,0.325754718,3
2163,65.1,200624_055238_0000000109_CAM2_OK.bmp,49.587,200624_055243_0000000110_CAM2_OK.bmp,F,1.039208569,0.758961649,0.039208569,0.317589632,1.037294027,0.762756162,0.037294027,0.311034967,3
2164,61.045,200624_055329_0000000111_CAM2_OK.bmp,48.615,200624_055334_0000000112_CAM2_OK.bmp,F,1.051873786,0.786395852,0.051873786,0.271624205,1.041216583,0.793203847,0.041216583,0.260709972,3
2165,60.326,200624_055404_0000000113_CAM2_OK.bmp,46.056,200624_055408_0000000114_CAM2_OK.bmp,M,1.076880296,0.770710036,0.076880296,0.297504837,1.088856656,0.77408701,0.088856656,0.29184444,3
2166,62.288,200624_055441_0000000115_CAM2_OK.bmp,47.983,200624_055446_0000000116_CAM2_OK.bmp,F,1.1001096,0.747275689,0.1001096,0.33819421,1.092756762,0.75381582,0.092756762,0.326583992,3
2211,63.926,200624_055521_0000000117_CAM2_OK.bmp,47.797,200624_055526_0000000118_CAM2_OK.bmp,F,1.099414419,0.738143711,0.099414419,0.35474974,1.092571336,0.74189224,0.092571336,0.347904649,3
2212,66.663,200624_055553_0000000119_CAM2_OK.bmp,49.068,200624_055558_0000000120_CAM2_OK.bmp,M,1.08702279,0.729044643,0.08702279,0.371658114,1.068518288,0.732914328,0.068518288,0.364415952,3
2213,64.721,200624_055632_0000000121_CAM2_OK.bmp,49.971,200624_055638_0000000122_CAM2_OK.bmp,M,1.04934174,0.764819525,0.04934174,0.307498001,1.012012292,0.771476234,0.012012292,0.29621621,3
2214,63.34,200624_055658_0000000123_CAM2_OK.bmp,44.814,200624_055704_0000000124_CAM2_OK.bmp,M,1.127970933,0.738641387,0.127970933,0.353836946,1.123851734,0.742160505,0.123851734,0.34741743,3
2215,65.672,200630_044527_0000000126_CAM2_OK.bmp,50.216,200630_044533_0000000127_CAM2_OK.bmp,M,1.079411071,0.75928034,0.079411071,0.317036603,1.071617487,0.763601757,0.071617487,0.309583158,3
2216,64.072,200630_044712_0000000128_CAM2_OK.bmp,48.48,200630_044722_0000000129_CAM2_OK.bmp,F,1.089806369,0.747471894,0.089806369,0.337842946,1.073106253,0.750722692,0.073106253,0.332049785,3
2221,64.45,200630_044750_0000000130_CAM2_OK.bmp,46.662,200630_044757_0000000131_CAM2_OK.bmp,M,1.070105816,0.747362898,0.070105816,0.338038057,1.060792591,0.7528304,0.060792591,0.32832043,3
2222,64.396,200630_044830_0000000132_CAM2_OK.bmp,48.12,200630_044836_0000000133_CAM2_OK.bmp,F,1.106418171,0.737562012,0.106418171,0.3558182,1.104053465,0.742385368,0.104053465,0.347009307,3
2223,63.134,200630_044901_0000000134_CAM2_OK.bmp,46.818,200630_044907_0000000135_CAM2_OK.bmp,F,1.089705799,0.73925627,0.089705799,0.352710881,1.092917638,0.74148926,0.092917638,0.3486372,3
2224,67.553,200630_044933_0000000136_CAM2_OK.bmp,48.253,200630_044938_0000000137_CAM2_OK.bmp,M,1.181701936,0.701057756,0.181701936,0.426415999,1.141396151,0.707757907,0.141396151,0.412912508,3
2225,59.66,200630_045001_0000000138_CAM2_OK.bmp,48.156,200630_045009_0000000139_CAM2_OK.bmp,M,1.07241564,0.774258574,0.07241564,0.291558186,1.068233401,0.780450665,0.068233401,0.281310971,3
2226,62.584,200630_045033_0000000140_CAM2_OK.bmp,48.717,200630_045038_0000000141_CAM2_OK.bmp,M,1.091480008,0.769269773,0.091480008,0.299934088,1.084063122,0.775719801,0.084063122,0.289125272,3
2231,61.365,200630_045100_0000000142_CAM2_OK.bmp,46.703,200630_045106_0000000143_CAM2_OK.bmp,M,1.070069519,0.745874622,0.070069519,0.340707903,1.053333672,0.753336935,0.053333672,0.327427283,3
2232,62.671,200630_045128_0000000144_CAM2_OK.bmp,47.692,200630_045135_0000000145_CAM2_OK.bmp,F,1.099540446,0.748256592,0.099540446,0.336439946,1.109789883,0.75361557,0.109789883,0.326936491,3
2233,66.944,200630_045158_0000000146_CAM2_OK.bmp,49.399,200630_045204_0000000147_CAM2_OK.bmp,M,1.118410776,0.728430806,0.118410776,0.372813988,1.114984153,0.7296414,0.114984153,0.370536266,3
2234,63.21,200630_045224_0000000148_CAM2_OK.bmp,49.972,200630_045231_0000000149_CAM2_OK.bmp,M,1.047246495,0.783638804,0.047246495,0.276098113,1.037463366,0.789087432,0.037463366,0.267286691,3
2235,64.991,200630_045250_0000000150_CAM2_OK.bmp,50.476,200630_045255_0000000151_CAM2_OK.bmp,M,1.056974925,0.771772442,0.056974925,0.29571872,1.056209756,0.776569726,0.056209756,0.287714376,3
2236,61.606,200630_045317_0000000152_CAM2_OK.bmp,48.327,200630_045324_0000000153_CAM2_OK.bmp,F,1.066489219,0.755144854,0.066489219,0.324249241,1.06591086,0.758282328,0.06591086,0.318770019,3
2241,63.966,200630_045350_0000000154_CAM2_OK.bmp,49.092,200630_045354_0000000155_CAM2_OK.bmp,M,1.082546489,0.758737907,0.082546489,0.317978173,1.070965328,0.759480304,0.070965328,0.31668984,3
2242,61.379,200630_045413_0000000156_CAM2_OK.bmp,48.301,200630_045417_0000000157_CAM2_OK.bmp,Not fertile,1.050799874,0.780106857,0.050799874,0.281875669,1.04031295,0.784805504,0.04031295,0.274201053,3
2243,63.523,200630_045436_0000000158_CAM2_OK.bmp,46.026,200630_045443_0000000159_CAM2_OK.bmp,F,1.091800031,0.728708372,0.091800031,0.372291082,1.085255776,0.732288385,0.085255776,0.365582221,3
2244,63.27,200630_045504_0000000160_CAM2_OK.bmp,47.259,200630_045511_0000000161_CAM2_OK.bmp,F,1.131259612,0.737079524,0.131259612,0.356705711,1.116835624,0.741170023,0.116835624,0.349218086,3
2245,62.712,200630_045530_0000000162_CAM2_OK.bmp,48.414,200630_045535_0000000163_CAM2_OK.bmp,M,1.087287118,0.751649526,0.087287118,0.330407277,1.102767512,0.756192399,0.102767512,0.322414774,3
2246,61.264,200630_045556_0000000164_CAM2_OK.bmp,48.319,200630_045603_0000000165_CAM2_OK.bmp,F,1.080982851,0.773354365,0.080982851,0.293068282,1.062629826,0.778900518,0.062629826,0.283861003,3
2251,61.24,200630_045633_0000000166_CAM2_OK.bmp,47.371,200630_045639_0000000167_CAM2_OK.bmp,F,1.084781128,0.788267058,0.084781128,0.268605595,1.070776837,0.79192649,0.070776837,0.262743466,3
2252,62.899,200630_045746_0000000168_CAM2_OK.bmp,46.84,200630_045750_0000000169_CAM2_OK.bmp,F,1.101623064,0.718889616,0.101623064,0.391034141,1.093900604,0.72360339,0.093900604,0.381972519,3
2253,63.802,200630_045809_0000000170_CAM2_OK.bmp,47.084,200630_045814_0000000171_CAM2_OK.bmp,M,1.078812952,0.732368142,0.078812952,0.365433507,1.070497406,0.737055856,0.070497406,0.356749278,3
2254,60.146,200630_045832_0000000172_CAM2_OK.bmp,45.349,200630_045837_0000000173_CAM2_OK.bmp,M,1.098310307,0.740437919,0.098310307,0.350552119,1.103014184,0.747080446,0.103014184,0.338543935,3
2255,61.501,200630_045857_0000000174_CAM2_OK.bmp,47.514,200630_045904_0000000175_CAM2_OK.bmp,M,1.095653007,0.756449169,0.095653007,0.321965891,1.059496881,0.768560161,0.059496881,0.301134316,3
2256,61.88,200630_045922_0000000176_CAM2_OK.bmp,46.226,200630_045927_0000000177_CAM2_OK.bmp,M,1.087838384,0.755443163,0.087838384,0.323726322,1.08263506,0.759002858,0.08263506,0.317518096,3
2261,65.818,200630_045957_0000000178_CAM2_OK.bmp,50.326,200630_050009_0000000179_CAM2_OK.bmp,F,1.044262985,0.742537261,0.044262985,0.346733764,1.037943472,0.746380313,0.037943472,0.339799539,3
2262,61.665,200630_050042_0000000180_CAM2_OK.bmp,49.19,200630_050048_0000000181_CAM2_OK.bmp,M,1.02467174,0.790037098,0.02467174,0.265763345,1.030363678,0.79070229,0.030363678,0.2646985,3
2263,64.322,200630_050109_0000000182_CAM2_OK.bmp,49.076,200630_050114_0000000183_CAM2_OK.bmp,F,1.09756865,0.736619858,0.09756865,0.357552325,1.09291833,0.743309749,0.09291833,0.345334164,3
2264,61.989,200630_050139_0000000184_CAM2_OK.bmp,47.375,200630_050145_0000000185_CAM2_OK.bmp,Not fertile,1.066612716,0.752608507,0.066612716,0.32871206,1.059889939,0.758001895,0.059889939,0.319257915,3
2265,67.138,200630_050400_0000000186_CAM2_OK.bmp,48.373,200630_050405_0000000187_CAM2_OK.bmp,M,1.052443336,0.721376189,0.052443336,0.386239268,1.069106959,0.725088152,0.069106959,0.379142655,3
2266,63.676,200630_050432_0000000188_CAM2_OK.bmp,48.769,200630_050438_0000000189_CAM2_OK.bmp,M,1.087187103,0.745186744,0.087187103,0.341945502,1.085297092,0.749959847,0.085297092,0.33340472,3
1111,60.42,200630_052003_0000000190_CAM2_OK.bmp,46.598,200630_052008_0000000191_CAM2_OK.bmp,F,1.034793409,0.764707129,0.034793409,0.307690175,1.040995242,0.769867028,0.040995242,0.298925612,4
1112,62.926,200630_052129_0000000192_CAM2_OK.bmp,46.65,200630_052133_0000000193_CAM2_OK.bmp,M,1.094139919,0.739427253,0.094139919,0.352398083,1.100266785,0.74299108,0.100266785,0.345911178,4
1113,65.545,200630_052158_0000000194_CAM2_OK.bmp,47.543,200630_052203_0000000195_CAM2_OK.bmp,Not fertile,1.122257152,0.716748638,0.122257152,0.395189257,1.116282903,0.72142252,0.116282903,0.386150241,4
1114,62.113,200630_052231_0000000196_CAM2_OK.bmp,47.746,200630_052236_0000000197_CAM2_OK.bmp,F,1.075780475,0.762419014,0.075780475,0.311614718,1.07292958,0.765094742,0.07292958,0.307027672,4
1115,60.932,200630_052259_0000000198_CAM2_OK.bmp,45.77,200630_052304_0000000199_CAM2_OK.bmp,F,1.076897273,0.746778195,0.076897273,0.339085697,1.076906415,0.749600636,0.076906415,0.334043692,4
1116,64.649,200630_052345_0000000200_CAM2_OK.bmp,47.372,200630_052402_0000000201_CAM2_OK.bmp,Not fertile,1.059758985,0.726516153,0.059758985,0.376431887,1.043562741,0.725940753,0.043562741,0.377522884,4
1121,65.984,200630_052522_0000000202_CAM2_OK.bmp,46.955,200630_052529_0000000203_CAM2_OK.bmp,F,1.07807602,0.70994705,0.07807602,0.40855575,1.071411726,0.71330587,0.071411726,0.401923132,4
1122,63.678,200630_052624_0000000204_CAM2_OK.bmp,49.285,200630_052629_0000000205_CAM2_OK.bmp,F,1.068371994,0.767050055,0.068371994,0.303695885,1.053375255,0.771700129,0.053375255,0.295840136,4
1123,62.214,200630_052706_0000000206_CAM2_OK.bmp,46.446,200630_052712_0000000207_CAM2_OK.bmp,F,1.090393923,0.74332056,0.090393923,0.345314598,1.079645141,0.745196809,0.079645141,0.341927379,4
1124,62.352,200630_052748_0000000208_CAM2_OK.bmp,47.283,200630_052754_0000000209_CAM2_OK.bmp,F,1.1186786,0.74792741,0.1186786,0.337028149,1.114536424,0.752155061,0.114536424,0.329513091,4
1125,61.85,200630_052829_0000000210_CAM2_OK.bmp,48.499,200630_052835_0000000211_CAM2_OK.bmp,F,1.109053419,0.759657687,0.109053419,0.316382388,1.106952385,0.764398239,0.106952385,0.308218608,4
1126,63.798,200630_052920_0000000212_CAM2_OK.bmp,48.502,200630_052926_0000000213_CAM2_OK.bmp,M,1.103698628,0.73244191,0.103698628,0.365295986,1.095338188,0.737256974,0.095338188,0.356379167,4
1131,63.426,200630_053126_0000000214_CAM2_OK.bmp,47.768,200630_053133_0000000215_CAM2_OK.bmp,M,1.033993496,0.747450818,0.033993496,0.337880668,1.027714579,0.750129414,0.027714579,0.333103304,4
1132,62.98,200630_053207_0000000216_CAM2_OK.bmp,46.866,200630_053212_0000000217_CAM2_OK.bmp,F,1.051188382,0.743600489,0.051188382,0.344808153,1.051448511,0.748327714,0.051448511,0.336312929,4
1133,60.153,200630_053246_0000000218_CAM2_OK.bmp,44.431,200630_053251_0000000219_CAM2_OK.bmp,M,1.079114284,0.728240846,0.079114284,0.373172084,1.081150434,0.732631648,0.081150434,0.364942401,4
1134,64.088,200630_053326_0000000221_CAM2_OK.bmp,46.879,200630_053330_0000000222_CAM2_OK.bmp,M,1.079438815,0.726634345,0.079438815,0.376208001,1.094975306,0.728655648,0.094975306,0.372390377,4
1135,61.791,200630_053404_0000000223_CAM2_OK.bmp,45.664,200630_053409_0000000224_CAM2_OK.bmp,M,1.12360949,0.731344325,0.12360949,0.367344992,1.110774884,0.736288574,0.110774884,0.358163138,4
1136,62.551,200630_053449_0000000225_CAM2_OK.bmp,47.809,200630_053453_0000000226_CAM2_OK.bmp,M,1.05360253,0.749213587,0.05360253,0.334732868,1.053310734,0.748513027,0.053310734,0.335982093,4
1141,63.982,200630_053549_0000000227_CAM2_OK.bmp,44.896,200630_053553_0000000228_CAM2_OK.bmp,M,1.068622386,0.690320992,0.068622386,0.448601465,1.071826735,0.692628244,0.071826735,0.443775949,4
1142,65.359,200630_053619_0000000229_CAM2_OK.bmp,49.068,200630_053625_0000000230_CAM2_OK.bmp,M,1.057483923,0.745698777,0.057483923,0.341024057,1.045824552,0.747815636,0.045824552,0.337227991,4
1143,61.393,200630_053651_0000000231_CAM2_OK.bmp,45.226,200630_053656_0000000232_CAM2_OK.bmp,F,1.001688193,0.761450294,0.001688193,0.31328336,1.011635829,0.763005587,0.011635829,0.310606393,4
1144,60.626,200630_053724_0000000233_CAM2_OK.bmp,46.938,200630_053728_0000000234_CAM2_OK.bmp,F,1.055040267,0.766901732,0.055040267,0.303948026,1.050652302,0.772002034,0.050652302,0.295333374,4
1145,60.817,200630_053756_0000000235_CAM2_OK.bmp,47.422,200630_053805_0000000236_CAM2_OK.bmp,M,1.086277083,0.770200937,0.086277083,0.298362481,1.084236216,0.776065073,0.084236216,0.288551739,4
1146,61.655,200630_053836_0000000237_CAM2_OK.bmp,47.189,200630_053840_0000000238_CAM2_OK.bmp,M,1.086303027,0.757951963,0.086303027,0.319344826,1.059449963,0.76163756,0.059449963,0.312960458,4
1151,62.671,200630_053925_0000000239_CAM2_OK.bmp,47.389,200630_053930_0000000240_CAM2_OK.bmp,M,1.117205725,0.732493821,0.117205725,0.365199229,1.105391067,0.734724317,0.105391067,0.361054721,4
1152,61.303,200630_054003_0000000241_CAM2_OK.bmp,48.46,200630_054008_0000000242_CAM2_OK.bmp,F,1.079704057,0.782976761,0.079704057,0.277177113,1.083055796,0.787064441,0.083055796,0.270543997,4
1153,62.694,200630_054037_0000000243_CAM2_OK.bmp,46.743,200630_054043_0000000244_CAM2_OK.bmp,M,1.097930981,0.722726338,0.097930981,0.383649588,1.080370312,0.723073764,0.080370312,0.382984765,4
1154,65.73,200630_054110_0000000245_CAM2_OK.bmp,46.923,200630_054114_0000000246_CAM2_OK.bmp,F,1.099409694,0.70606418,0.099409694,0.416301843,1.090002422,0.709237936,0.090002422,0.409964061,4
1155,60.764,200630_054150_0000000247_CAM2_OK.bmp,46.71,200630_054200_0000000248_CAM2_OK.bmp,F,1.078514103,0.7608658,0.078514103,0.314292219,1.068984097,0.765274808,0.068984097,0.306720134,4
1156,59.599,200630_054301_0000000249_CAM2_OK.bmp,46.345,200630_054306_0000000250_CAM2_OK.bmp,F,1.06540828,0.775213818,0.06540828,0.289966686,1.07117444,0.778860573,0.07117444,0.283926848,4
1161,62.888,200630_054352_0000000251_CAM2_OK.bmp,46.591,200630_054357_0000000252_CAM2_OK.bmp,F,1.101706752,0.73195108,0.101706752,0.366211523,1.094518709,0.736520943,0.094518709,0.357734644,4
1162,63.297,200630_054419_0000000253_CAM2_OK.bmp,45.707,200630_054424_0000000254_CAM2_OK.bmp,F,1.085058706,0.714013541,0.085058706,0.400533664,1.089243793,0.71806915,0.089243793,0.392623537,4
1163,61.089,200630_054448_0000000255_CAM2_OK.bmp,46.974,200630_054452_0000000256_CAM2_OK.bmp,NR,1.074174651,0.762728686,0.074174651,0.311082195,1.096264249,0.763649721,0.096264249,0.309500905,4
1164,61.507,200630_054515_0000000257_CAM2_OK.bmp,47.727,200630_054519_0000000258_CAM2_OK.bmp,M,1.106933966,0.738659677,0.106933966,0.353803425,1.114309812,0.739416259,0.114309812,0.352418192,4
1165,59.975,200630_054544_0000000259_CAM2_OK.bmp,45.974,200630_054549_0000000260_CAM2_OK.bmp,M,1.053295965,0.753487631,0.053295965,0.327161799,1.095329572,0.750131832,0.095329572,0.333099007,4
1166,60.748,200630_054610_0000000261_CAM2_OK.bmp,48.142,200630_054615_0000000262_CAM2_OK.bmp,F,1.105370034,0.785040625,0.105370034,0.273819428,1.098840588,0.79038569,0.098840588,0.265205092,4
1211,62.651,200630_054747_0000000263_CAM2_OK.bmp,46.564,200630_054803_0000000264_CAM2_OK.bmp,Not fertile,1.090504717,0.737674161,0.090504717,0.355612075,1.080198609,0.741308717,0.080198609,0.348965656,4
1212,62.622,200630_054829_0000000265_CAM2_OK.bmp,47.724,200630_054834_0000000266_CAM2_OK.bmp,M,1.030254924,0.753300558,0.030254924,0.327491383,1.043200008,0.756724508,0.043200008,0.321484886,4
1213,61.322,200630_054845_0000000267_CAM2_OK.bmp,47.395,200630_054848_0000000268_CAM2_OK.bmp,F,1.096999702,0.7653064,0.096999702,0.306666193,1.092266186,0.768797327,0.092266186,0.30073293,4
1214,60.327,200630_054907_0000000269_CAM2_OK.bmp,47.224,200630_054912_0000000270_CAM2_OK.bmp,F,1.059392612,0.753899652,0.059392612,0.32643648,1.053191306,0.757143725,0.053191306,0.320753203,4
1215,58.992,200630_054940_0000000271_CAM2_OK.bmp,47.741,200630_054944_0000000272_CAM2_OK.bmp,M,1.035417429,0.801894177,0.035417429,0.24704734,1.02286003,0.807490514,0.02286003,0.238404641,4
1216,63.841,200630_055000_0000000273_CAM2_OK.bmp,47.422,200630_055003_0000000274_CAM2_OK.bmp,M,1.110699481,0.73429293,0.110699481,0.361854322,1.090842028,0.737394695,0.090842028,0.35612584,4
1221,62.009,200630_055033_0000000275_CAM2_OK.bmp,46.183,200630_055036_0000000276_CAM2_OK.bmp,M,1.103808193,0.733939243,0.103808193,0.362510603,1.09308377,0.741050789,0.09308377,0.349435174,4
1222,62.127,200630_055111_0000000277_CAM2_OK.bmp,47.269,200630_055115_0000000278_CAM2_OK.bmp,F,1.109671892,0.746540399,0.109671892,0.339512237,1.094021336,0.752943322,0.094021336,0.328121216,4
1223,61.063,200630_055146_0000000279_CAM2_OK.bmp,48.564,200630_055152_0000000280_CAM2_OK.bmp,F,1.083487413,0.785539521,0.083487413,0.273010426,1.087973195,0.789327288,0.087973195,0.266901595,4
1224,62.041,200630_055215_0000000281_CAM2_OK.bmp,48.155,200630_055218_0000000282_CAM2_OK.bmp,NR,1.025612498,0.768872635,0.025612498,0.300605529,1.016166477,0.778530016,0.016166477,0.284471992,4
1225,60.072,200630_055235_0000000283_CAM2_OK.bmp,48.663,200630_055239_0000000284_CAM2_OK.bmp,F,1.064772287,0.794708547,0.064772287,0.258322946,1.069149573,0.802721107,0.069149573,0.245762684,4
1226,61.258,200630_055258_0000000285_CAM2_OK.bmp,44.762,200630_055302_0000000286_CAM2_OK.bmp,Not fertile,1.144040584,0.724179231,0.144040584,0.380873625,1.139544382,0.728524852,0.139544382,0.37263677,4
1231,62.771,200630_055326_0000000287_CAM2_OK.bmp,49.884,200630_055331_0000000288_CAM2_OK.bmp,F,1.080751896,0.785268662,0.080751896,0.273449519,1.085017039,0.789457449,0.085017039,0.266692716,4
1232,63.972,200630_055349_0000000289_CAM2_OK.bmp,47.608,200630_055353_0000000290_CAM2_OK.bmp,NR,1.0659516,0.738877081,0.0659516,0.353405087,1.067184601,0.742258223,0.067184601,0.347240043,4
1233,63.197,200630_055411_0000000291_CAM2_OK.bmp,48.378,200630_055415_0000000292_CAM2_OK.bmp,M,1.092313089,0.757258183,0.092313089,0.320553575,1.086481747,0.76091747,0.086481747,0.314202971,4
1234,63.513,200630_055437_0000000293_CAM2_OK.bmp,48.463,200630_055441_0000000294_CAM2_OK.bmp,F,1.072172309,0.752967867,0.072172309,0.328077921,1.071562978,0.756490506,0.071562978,0.321893654,4
1235,65.656,200630_055505_0000000295_CAM2_OK.bmp,48.097,200630_055509_0000000296_CAM2_OK.bmp,M,1.114629256,0.724069153,0.114629256,0.381083554,1.086218377,0.734092549,0.086218377,0.362226059,4
1236,61.515,200630_055527_0000000297_CAM2_OK.bmp,46.48,200630_055532_0000000298_CAM2_OK.bmp,M,1.048717831,0.751887513,0.048717831,0.329986178,1.041443919,0.754688925,0.041443919,0.325049258,4
1241,60.513,200630_055550_0000000299_CAM2_OK.bmp,47.654,200630_055553_0000000300_CAM2_OK.bmp,M,1.085763305,0.78210993,0.085763305,0.27859264,1.081694542,0.787458956,0.081694542,0.269907456,4
1243,64.387,200630_055631_0000000302_CAM2_OK.bmp,48.544,200630_055639_0000000303_CAM2_OK.bmp,M,1.098637678,0.746333907,0.098637678,0.339882847,1.07723649,0.749558275,0.07723649,0.334119084,4
1244,64.73,200630_055658_0000000304_CAM2_OK.bmp,46.92,200630_055702_0000000305_CAM2_OK.bmp,M,1.101696628,0.719644206,0.101696628,0.38957556,1.090314686,0.724002192,0.090314686,0.381211288,4
1245,63.86,200630_055725_0000000306_CAM2_OK.bmp,48.856,200630_055729_0000000307_CAM2_OK.bmp,F,1.131875191,0.756369363,0.131875191,0.322105375,1.128313952,0.761173437,0.128313952,0.313761032,4
1246,61.057,200630_055749_0000000308_CAM2_OK.bmp,45.043,200630_055755_0000000309_CAM2_OK.bmp,M,1.038028345,0.733160656,0.038028345,0.363957534,1.029308088,0.738442073,0.029308088,0.354202362,4
1251,62.829,200630_055828_0000000310_CAM2_OK.bmp,48.259,200630_055832_0000000311_CAM2_OK.bmp,M,1.096108388,0.754678144,0.096108388,0.325068186,1.112192464,0.758788734,0.112192464,0.317889888,4
1252,64.169,200630_055851_0000000312_CAM2_OK.bmp,46.754,200630_055856_0000000313_CAM2_OK.bmp,M,1.083031264,0.722686624,0.083031264,0.383725624,1.071422196,0.727613976,0.071422196,0.374355129,4
1253,62.968,200630_055913_0000000314_CAM2_OK.bmp,48.285,200630_055917_0000000315_CAM2_OK.bmp,F,1.105353694,0.755898665,0.105353694,0.32292865,1.121143741,0.764151334,0.121143741,0.308641307,4
1254,63.76,200630_055933_0000000316_CAM2_OK.bmp,48.68,200630_055937_0000000317_CAM2_OK.bmp,M,1.082186348,0.755565798,0.082186348,0.323511471,1.073625837,0.760119171,0.073625837,0.315583186,4
1255,63.698,200630_055955_0000000318_CAM2_OK.bmp,46.985,200630_060001_0000000319_CAM2_OK.bmp,M,1.029237141,0.732035709,0.029237141,0.366053578,1.0530072,0.732362618,0.0530072,0.365443806,4
1256,48.289,200630_060021_0000000320_CAM2_OK.bmp,64.093,200630_060041_0000000321_CAM2_OK.bmp,error,1.06667139,0.753625116,0.06667139,0.326919683,1.064073057,0.747587846,0.064073057,0.337635443,4
1261,62.885,200630_060106_0000000322_CAM2_OK.bmp,45.832,200630_060110_0000000323_CAM2_OK.bmp,F,1.085603944,0.717864606,0.085603944,0.393020344,1.072590254,0.7218389,0.072590254,0.385350664,4
1262,61.908,200630_060128_0000000324_CAM2_OK.bmp,45.392,200630_060132_0000000325_CAM2_OK.bmp,F,1.026909245,0.732891239,0.026909245,0.364458936,1.039607907,0.737058604,0.039607907,0.35674422,4
1263,62.907,200630_060151_0000000326_CAM2_OK.bmp,47.109,200630_060154_0000000327_CAM2_OK.bmp,M,1.140401631,0.743485393,0.140401631,0.345016337,1.095066358,0.742893931,0.095066358,0.346087185,4
1264,63.027,200630_060209_0000000328_CAM2_OK.bmp,48.308,200630_060212_0000000329_CAM2_OK.bmp,M,1.093302685,0.759315297,0.093302685,0.31697597,1.080552402,0.761432452,0.080552402,0.313314132,4
1265,60.759,200630_060226_0000000330_CAM2_OK.bmp,46.235,200630_060229_0000000331_CAM2_OK.bmp,M,1.072596474,0.754168148,0.072596474,0.325964247,1.069031679,0.760405608,0.069031679,0.315087618,4
1266,65.935,200630_060246_0000000332_CAM2_OK.bmp,46.773,200630_060250_0000000333_CAM2_OK.bmp,M,1.143131165,0.698837051,0.143131165,0.430948744,1.141343769,0.704070533,0.141343769,0.420312246,4
1311,62.552,200630_060418_0000000334_CAM2_OK.bmp,46.584,200630_060421_0000000335_CAM2_OK.bmp,F,1.058572958,0.735106023,0.058572958,0.360347989,1.046742175,0.738655332,0.046742175,0.353811387,4
