ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width,weight-day1,weight-day2,round
2214,63.34,200624_055658_0000000123_CAM2_OK.bmp,44.814,200624_055704_0000000124_CAM2_OK.bmp,M,1.127970933,0.738641387,0.127970933,0.353836946,1.123851734,0.742160505,0.123851734,0.34741743,57.976,57.584,3
2215,65.672,200630_044527_0000000126_CAM2_OK.bmp,50.216,200630_044533_0000000127_CAM2_OK.bmp,M,1.079411071,0.75928034,0.079411071,0.317036603,1.071617487,0.763601757,0.071617487,0.309583158,48.677,48.273,3
2216,64.072,200630_044712_0000000128_CAM2_OK.bmp,48.48,200630_044722_0000000129_CAM2_OK.bmp,F,1.089806369,0.747471894,0.089806369,0.337842946,1.073106253,0.750722692,0.073106253,0.332049785,60.631,60.269,3
2221,64.45,200630_044750_0000000130_CAM2_OK.bmp,46.662,200630_044757_0000000131_CAM2_OK.bmp,M,1.070105816,0.747362898,0.070105816,0.338038057,1.060792591,0.7528304,0.060792591,0.32832043,53.194,52.874,3
2222,64.396,200630_044830_0000000132_CAM2_OK.bmp,48.12,200630_044836_0000000133_CAM2_OK.bmp,F,1.106418171,0.737562012,0.106418171,0.3558182,1.104053465,0.742385368,0.104053465,0.347009307,63.332,62.988,3
2223,63.134,200630_044901_0000000134_CAM2_OK.bmp,46.818,200630_044907_0000000135_CAM2_OK.bmp,F,1.089705799,0.73925627,0.089705799,0.352710881,1.092917638,0.74148926,0.092917638,0.3486372,56.537,56.178,3
2224,67.553,200630_044933_0000000136_CAM2_OK.bmp,48.253,200630_044938_0000000137_CAM2_OK.bmp,M,1.181701936,0.701057756,0.181701936,0.426415999,1.141396151,0.707757907,0.141396151,0.412912508,57.317,56.942,3
2225,59.66,200630_045001_0000000138_CAM2_OK.bmp,48.156,200630_045009_0000000139_CAM2_OK.bmp,M,1.07241564,0.774258574,0.07241564,0.291558186,1.068233401,0.780450665,0.068233401,0.281310971,56.983,56.594,3
2226,62.584,200630_045033_0000000140_CAM2_OK.bmp,48.717,200630_045038_0000000141_CAM2_OK.bmp,M,1.091480008,0.769269773,0.091480008,0.299934088,1.084063122,0.775719801,0.084063122,0.289125272,65.891,65.546,3
2231,61.365,200630_045100_0000000142_CAM2_OK.bmp,46.703,200630_045106_0000000143_CAM2_OK.bmp,M,1.070069519,0.745874622,0.070069519,0.340707903,1.053333672,0.753336935,0.053333672,0.327427283,59.94,59.452,3
2232,62.671,200630_045128_0000000144_CAM2_OK.bmp,47.692,200630_045135_0000000145_CAM2_OK.bmp,F,1.099540446,0.748256592,0.099540446,0.336439946,1.109789883,0.75361557,0.109789883,0.326936491,57.657,57.298,3
2233,66.944,200630_045158_0000000146_CAM2_OK.bmp,49.399,200630_045204_0000000147_CAM2_OK.bmp,M,1.118410776,0.728430806,0.118410776,0.372813988,1.114984153,0.7296414,0.114984153,0.370536266,63.377,62.992,3
2234,63.21,200630_045224_0000000148_CAM2_OK.bmp,49.972,200630_045231_0000000149_CAM2_OK.bmp,M,1.047246495,0.783638804,0.047246495,0.276098113,1.037463366,0.789087432,0.037463366,0.267286691,58.409,57.945,3
2235,64.991,200630_045250_0000000150_CAM2_OK.bmp,50.476,200630_045255_0000000151_CAM2_OK.bmp,M,1.056974925,0.771772442,0.056974925,0.29571872,1.056209756,0.776569726,0.056209756,0.287714376,61.415,60.986,3
2236,61.606,200630_045317_0000000152_CAM2_OK.bmp,48.327,200630_045324_0000000153_CAM2_OK.bmp,F,1.066489219,0.755144854,0.066489219,0.324249241,1.06591086,0.758282328,0.06591086,0.318770019,57.098,56.745,3
2241,63.966,200630_045350_0000000154_CAM2_OK.bmp,49.092,200630_045354_0000000155_CAM2_OK.bmp,M,1.082546489,0.758737907,0.082546489,0.317978173,1.070965328,0.759480304,0.070965328,0.31668984,55.447,55.117,3
2242,61.379,200630_045413_0000000156_CAM2_OK.bmp,48.301,200630_045417_0000000157_CAM2_OK.bmp,Not fertile,1.050799874,0.780106857,0.050799874,0.281875669,1.04031295,0.784805504,0.04031295,0.274201053,56.07,55.695,3
2243,63.523,200630_045436_0000000158_CAM2_OK.bmp,46.026,200630_045443_0000000159_CAM2_OK.bmp,F,1.091800031,0.728708372,0.091800031,0.372291082,1.085255776,0.732288385,0.085255776,0.365582221,65.222,64.857,3
2244,63.27,200630_045504_0000000160_CAM2_OK.bmp,47.259,200630_045511_0000000161_CAM2_OK.bmp,F,1.131259612,0.737079524,0.131259612,0.356705711,1.116835624,0.741170023,0.116835624,0.349218086,59.489,59.14,3
2245,62.712,200630_045530_0000000162_CAM2_OK.bmp,48.414,200630_045535_0000000163_CAM2_OK.bmp,M,1.087287118,0.751649526,0.087287118,0.330407277,1.102767512,0.756192399,0.102767512,0.322414774,59.163,58.784,3
2246,61.264,200630_045556_0000000164_CAM2_OK.bmp,48.319,200630_045603_0000000165_CAM2_OK.bmp,F,1.080982851,0.773354365,0.080982851,0.293068282,1.062629826,0.778900518,0.062629826,0.283861003,53.905,53.555,3
2251,61.24,200630_045633_0000000166_CAM2_OK.bmp,47.371,200630_045639_0000000167_CAM2_OK.bmp,F,1.084781128,0.788267058,0.084781128,0.268605595,1.070776837,0.79192649,0.070776837,0.262743466,59.842,59.453,3
2252,62.899,200630_045746_0000000168_CAM2_OK.bmp,46.84,200630_045750_0000000169_CAM2_OK.bmp,F,1.101623064,0.718889616,0.101623064,0.391034141,1.093900604,0.72360339,0.093900604,0.381972519,62.578,62.206,3
2253,63.802,200630_045809_0000000170_CAM2_OK.bmp,47.084,200630_045814_0000000171_CAM2_OK.bmp,M,1.078812952,0.732368142,0.078812952,0.365433507,1.070497406,0.737055856,0.070497406,0.356749278,57.998,57.605,3
2254,60.146,200630_045832_0000000172_CAM2_OK.bmp,45.349,200630_045837_0000000173_CAM2_OK.bmp,M,1.098310307,0.740437919,0.098310307,0.350552119,1.103014184,0.747080446,0.103014184,0.338543935,55.359,54.989,3
2255,61.501,200630_045857_0000000174_CAM2_OK.bmp,47.514,200630_045904_0000000175_CAM2_OK.bmp,M,1.095653007,0.756449169,0.095653007,0.321965891,1.059496881,0.768560161,0.059496881,0.301134316,59.135,58.743,3
2256,61.88,200630_045922_0000000176_CAM2_OK.bmp,46.226,200630_045927_0000000177_CAM2_OK.bmp,M,1.087838384,0.755443163,0.087838384,0.323726322,1.08263506,0.759002858,0.08263506,0.317518096,58.821,58.513,3
2261,65.818,200630_045957_0000000178_CAM2_OK.bmp,50.326,200630_050009_0000000179_CAM2_OK.bmp,F,1.044262985,0.742537261,0.044262985,0.346733764,1.037943472,0.746380313,0.037943472,0.339799539,63.406,62.926,3
2262,61.665,200630_050042_0000000180_CAM2_OK.bmp,49.19,200630_050048_0000000181_CAM2_OK.bmp,M,1.02467174,0.790037098,0.02467174,0.265763345,1.030363678,0.79070229,0.030363678,0.2646985,58.278,57.888,3
2263,64.322,200630_050109_0000000182_CAM2_OK.bmp,49.076,200630_050114_0000000183_CAM2_OK.bmp,F,1.09756865,0.736619858,0.09756865,0.357552325,1.09291833,0.743309749,0.09291833,0.345334164,63.502,63.117,3
2264,61.989,200630_050139_0000000184_CAM2_OK.bmp,47.375,200630_050145_0000000185_CAM2_OK.bmp,Not fertile,1.066612716,0.752608507,0.066612716,0.32871206,1.059889939,0.758001895,0.059889939,0.319257915,56.575,56.181,3
2265,67.138,200630_050400_0000000186_CAM2_OK.bmp,48.373,200630_050405_0000000187_CAM2_OK.bmp,M,1.052443336,0.721376189,0.052443336,0.386239268,1.069106959,0.725088152,0.069106959,0.379142655,55.911,55.59,3
2266,63.676,200630_050432_0000000188_CAM2_OK.bmp,48.769,200630_050438_0000000189_CAM2_OK.bmp,M,1.087187103,0.745186744,0.087187103,0.341945502,1.085297092,0.749959847,0.085297092,0.33340472,59.905,59.538,3
1111,60.42,200630_052003_0000000190_CAM2_OK.bmp,46.598,200630_052008_0000000191_CAM2_OK.bmp,F,1.034793409,0.764707129,0.034793409,0.307690175,1.040995242,0.769867028,0.040995242,0.298925612,53.078,52.72,4
1112,62.926,200630_052129_0000000192_CAM2_OK.bmp,46.65,200630_052133_0000000193_CAM2_OK.bmp,M,1.094139919,0.739427253,0.094139919,0.352398083,1.100266785,0.74299108,0.100266785,0.345911178,55.647,55.368,4
1113,65.545,200630_052158_0000000194_CAM2_OK.bmp,47.543,200630_052203_0000000195_CAM2_OK.bmp,Not fertile,1.122257152,0.716748638,0.122257152,0.395189257,1.116282903,0.72142252,0.116282903,0.386150241,58.932,58.589,4
1114,62.113,200630_052231_0000000196_CAM2_OK.bmp,47.746,200630_052236_0000000197_CAM2_OK.bmp,F,1.075780475,0.762419014,0.075780475,0.311614718,1.07292958,0.765094742,0.07292958,0.307027672,56.809,56.493,4
1115,60.932,200630_052259_0000000198_CAM2_OK.bmp,45.77,200630_052304_0000000199_CAM2_OK.bmp,F,1.076897273,0.746778195,0.076897273,0.339085697,1.076906415,0.749600636,0.076906415,0.334043692,51.601,51.236,4
1116,64.649,200630_052345_0000000200_CAM2_OK.bmp,47.372,200630_052402_0000000201_CAM2_OK.bmp,Not fertile,1.059758985,0.726516153,0.059758985,0.376431887,1.043562741,0.725940753,0.043562741,0.377522884,57.54,57.225,4
1121,65.984,200630_052522_0000000202_CAM2_OK.bmp,46.955,200630_052529_0000000203_CAM2_OK.bmp,F,1.07807602,0.70994705,0.07807602,0.40855575,1.071411726,0.71330587,0.071411726,0.401923132,59.084,58.719,4
1122,63.678,200630_052624_0000000204_CAM2_OK.bmp,49.285,200630_052629_0000000205_CAM2_OK.bmp,F,1.068371994,0.767050055,0.068371994,0.303695885,1.053375255,0.771700129,0.053375255,0.295840136,60.451,60.079,4
1123,62.214,200630_052706_0000000206_CAM2_OK.bmp,46.446,200630_052712_0000000207_CAM2_OK.bmp,F,1.090393923,0.74332056,0.090393923,0.345314598,1.079645141,0.745196809,0.079645141,0.341927379,54.374,54.077,4
1124,62.352,200630_052748_0000000208_CAM2_OK.bmp,47.283,200630_052754_0000000209_CAM2_OK.bmp,F,1.1186786,0.74792741,0.1186786,0.337028149,1.114536424,0.752155061,0.114536424,0.329513091,55.326,54.967,4
1125,61.85,200630_052829_0000000210_CAM2_OK.bmp,48.499,200630_052835_0000000211_CAM2_OK.bmp,F,1.109053419,0.759657687,0.109053419,0.316382388,1.106952385,0.764398239,0.106952385,0.308218608,59.436,59.089,4
1126,63.798,200630_052920_0000000212_CAM2_OK.bmp,48.502,200630_052926_0000000213_CAM2_OK.bmp,M,1.103698628,0.73244191,0.103698628,0.365295986,1.095338188,0.737256974,0.095338188,0.356379167,61.805,61.519,4
1131,63.426,200630_053126_0000000214_CAM2_OK.bmp,47.768,200630_053133_0000000215_CAM2_OK.bmp,M,1.033993496,0.747450818,0.033993496,0.337880668,1.027714579,0.750129414,0.027714579,0.333103304,57.668,57.35,4
1132,62.98,200630_053207_0000000216_CAM2_OK.bmp,46.866,200630_053212_0000000217_CAM2_OK.bmp,F,1.051188382,0.743600489,0.051188382,0.344808153,1.051448511,0.748327714,0.051448511,0.336312929,56.545,56.199,4
1133,60.153,200630_053246_0000000218_CAM2_OK.bmp,44.431,200630_053251_0000000219_CAM2_OK.bmp,M,1.079114284,0.728240846,0.079114284,0.373172084,1.081150434,0.732631648,0.081150434,0.364942401,48.621,48.281,4
1134,64.088,200630_053326_0000000221_CAM2_OK.bmp,46.879,200630_053330_0000000222_CAM2_OK.bmp,M,1.079438815,0.726634345,0.079438815,0.376208001,1.094975306,0.728655648,0.094975306,0.372390377,56.324,56.015,4
1135,61.791,200630_053404_0000000223_CAM2_OK.bmp,45.664,200630_053409_0000000224_CAM2_OK.bmp,M,1.12360949,0.731344325,0.12360949,0.367344992,1.110774884,0.736288574,0.110774884,0.358163138,52.001,51.666,4
1136,62.551,200630_053449_0000000225_CAM2_OK.bmp,47.809,200630_053453_0000000226_CAM2_OK.bmp,M,1.05360253,0.749213587,0.05360253,0.334732868,1.053310734,0.748513027,0.053310734,0.335982093,58.36,58.086,4
1141,63.982,200630_053549_0000000227_CAM2_OK.bmp,44.896,200630_053553_0000000228_CAM2_OK.bmp,M,1.068622386,0.690320992,0.068622386,0.448601465,1.071826735,0.692628244,0.071826735,0.443775949,50.646,50.32,4
1142,65.359,200630_053619_0000000229_CAM2_OK.bmp,49.068,200630_053625_0000000230_CAM2_OK.bmp,M,1.057483923,0.745698777,0.057483923,0.341024057,1.045824552,0.747815636,0.045824552,0.337227991,62.093,61.726,4
1143,61.393,200630_053651_0000000231_CAM2_OK.bmp,45.226,200630_053656_0000000232_CAM2_OK.bmp,F,1.001688193,0.761450294,0.001688193,0.31328336,1.011635829,0.763005587,0.011635829,0.310606393,54.548,54.208,4
1144,60.626,200630_053724_0000000233_CAM2_OK.bmp,46.938,200630_053728_0000000234_CAM2_OK.bmp,F,1.055040267,0.766901732,0.055040267,0.303948026,1.050652302,0.772002034,0.050652302,0.295333374,53.807,53.491,4
1145,60.817,200630_053756_0000000235_CAM2_OK.bmp,47.422,200630_053805_0000000236_CAM2_OK.bmp,M,1.086277083,0.770200937,0.086277083,0.298362481,1.084236216,0.776065073,0.084236216,0.288551739,56.001,55.727,4
1146,61.655,200630_053836_0000000237_CAM2_OK.bmp,47.189,200630_053840_0000000238_CAM2_OK.bmp,M,1.086303027,0.757951963,0.086303027,0.319344826,1.059449963,0.76163756,0.059449963,0.312960458,55.184,54.876,4
1151,62.671,200630_053925_0000000239_CAM2_OK.bmp,47.389,200630_053930_0000000240_CAM2_OK.bmp,M,1.117205725,0.732493821,0.117205725,0.365199229,1.105391067,0.734724317,0.105391067,0.361054721,58.291,57.947,4
1152,61.303,200630_054003_0000000241_CAM2_OK.bmp,48.46,200630_054008_0000000242_CAM2_OK.bmp,F,1.079704057,0.782976761,0.079704057,0.277177113,1.083055796,0.787064441,0.083055796,0.270543997,56.894,56.557,4
1153,62.694,200630_054037_0000000243_CAM2_OK.bmp,46.743,200630_054043_0000000244_CAM2_OK.bmp,M,1.097930981,0.722726338,0.097930981,0.383649588,1.080370312,0.723073764,0.080370312,0.382984765,56.015,55.728,4
1154,65.73,200630_054110_0000000245_CAM2_OK.bmp,46.923,200630_054114_0000000246_CAM2_OK.bmp,F,1.099409694,0.70606418,0.099409694,0.416301843,1.090002422,0.709237936,0.090002422,0.409964061,57.507,57.169,4
1155,60.764,200630_054150_0000000247_CAM2_OK.bmp,46.71,200630_054200_0000000248_CAM2_OK.bmp,F,1.078514103,0.7608658,0.078514103,0.314292219,1.068984097,0.765274808,0.068984097,0.306720134,52.973,52.591,4
1156,59.599,200630_054301_0000000249_CAM2_OK.bmp,46.345,200630_054306_0000000250_CAM2_OK.bmp,F,1.06540828,0.775213818,0.06540828,0.289966686,1.07117444,0.778860573,0.07117444,0.283926848,51.568,51.224,4
1161,62.888,200630_054352_0000000251_CAM2_OK.bmp,46.591,200630_054357_0000000252_CAM2_OK.bmp,F,1.101706752,0.73195108,0.101706752,0.366211523,1.094518709,0.736520943,0.094518709,0.357734644,55.031,54.669,4
1162,63.297,200630_054419_0000000253_CAM2_OK.bmp,45.707,200630_054424_0000000254_CAM2_OK.bmp,F,1.085058706,0.714013541,0.085058706,0.400533664,1.089243793,0.71806915,0.089243793,0.392623537,53.392,53.082,4
1163,61.089,200630_054448_0000000255_CAM2_OK.bmp,46.974,200630_054452_0000000256_CAM2_OK.bmp,NR,1.074174651,0.762728686,0.074174651,0.311082195,1.096264249,0.763649721,0.096264249,0.309500905,53.784,53.45,4
1164,61.507,200630_054515_0000000257_CAM2_OK.bmp,47.727,200630_054519_0000000258_CAM2_OK.bmp,M,1.106933966,0.738659677,0.106933966,0.353803425,1.114309812,0.739416259,0.114309812,0.352418192,57.61,57.27,4
1165,59.975,200630_054544_0000000259_CAM2_OK.bmp,45.974,200630_054549_0000000260_CAM2_OK.bmp,M,1.053295965,0.753487631,0.053295965,0.327161799,1.095329572,0.750131832,0.095329572,0.333099007,52.485,52.171,4
1166,60.748,200630_054610_0000000261_CAM2_OK.bmp,48.142,200630_054615_0000000262_CAM2_OK.bmp,F,1.105370034,0.785040625,0.105370034,0.273819428,1.098840588,0.79038569,0.098840588,0.265205092,56.589,56.241,4
1211,62.651,200630_054747_0000000263_CAM2_OK.bmp,46.564,200630_054803_0000000264_CAM2_OK.bmp,Not fertile,1.090504717,0.737674161,0.090504717,0.355612075,1.080198609,0.741308717,0.080198609,0.348965656,54.017,53.719,4
1212,62.622,200630_054829_0000000265_CAM2_OK.bmp,47.724,200630_054834_0000000266_CAM2_OK.bmp,M,1.030254924,0.753300558,0.030254924,0.327491383,1.043200008,0.756724508,0.043200008,0.321484886,56.887,56.58,4
1213,61.322,200630_054845_0000000267_CAM2_OK.bmp,47.395,200630_054848_0000000268_CAM2_OK.bmp,F,1.096999702,0.7653064,0.096999702,0.306666193,1.092266186,0.768797327,0.092266186,0.30073293,55.035,54.717,4
1214,60.327,200630_054907_0000000269_CAM2_OK.bmp,47.224,200630_054912_0000000270_CAM2_OK.bmp,F,1.059392612,0.753899652,0.059392612,0.32643648,1.053191306,0.757143725,0.053191306,0.320753203,55.418,55.088,4
1215,58.992,200630_054940_0000000271_CAM2_OK.bmp,47.741,200630_054944_0000000272_CAM2_OK.bmp,M,1.035417429,0.801894177,0.035417429,0.24704734,1.02286003,0.807490514,0.02286003,0.238404641,54.262,53.952,4
1216,63.841,200630_055000_0000000273_CAM2_OK.bmp,47.422,200630_055003_0000000274_CAM2_OK.bmp,M,1.110699481,0.73429293,0.110699481,0.361854322,1.090842028,0.737394695,0.090842028,0.35612584,57.214,56.901,4
1221,62.009,200630_055033_0000000275_CAM2_OK.bmp,46.183,200630_055036_0000000276_CAM2_OK.bmp,M,1.103808193,0.733939243,0.103808193,0.362510603,1.09308377,0.741050789,0.09308377,0.349435174,53.292,52.987,4
1222,62.127,200630_055111_0000000277_CAM2_OK.bmp,47.269,200630_055115_0000000278_CAM2_OK.bmp,F,1.109671892,0.746540399,0.109671892,0.339512237,1.094021336,0.752943322,0.094021336,0.328121216,54.895,54.517,4
1223,61.063,200630_055146_0000000279_CAM2_OK.bmp,48.564,200630_055152_0000000280_CAM2_OK.bmp,F,1.083487413,0.785539521,0.083487413,0.273010426,1.087973195,0.789327288,0.087973195,0.266901595,56.978,56.597,4
1224,62.041,200630_055215_0000000281_CAM2_OK.bmp,48.155,200630_055218_0000000282_CAM2_OK.bmp,NR,1.025612498,0.768872635,0.025612498,0.300605529,1.016166477,0.778530016,0.016166477,0.284471992,57.751,57.489,4
1225,60.072,200630_055235_0000000283_CAM2_OK.bmp,48.663,200630_055239_0000000284_CAM2_OK.bmp,F,1.064772287,0.794708547,0.064772287,0.258322946,1.069149573,0.802721107,0.069149573,0.245762684,56.617,56.332,4
1226,61.258,200630_055258_0000000285_CAM2_OK.bmp,44.762,200630_055302_0000000286_CAM2_OK.bmp,Not fertile,1.144040584,0.724179231,0.144040584,0.380873625,1.139544382,0.728524852,0.139544382,0.37263677,50.424,50.117,4
1231,62.771,200630_055326_0000000287_CAM2_OK.bmp,49.884,200630_055331_0000000288_CAM2_OK.bmp,F,1.080751896,0.785268662,0.080751896,0.273449519,1.085017039,0.789457449,0.085017039,0.266692716,62.043,61.695,4
1232,63.972,200630_055349_0000000289_CAM2_OK.bmp,47.608,200630_055353_0000000290_CAM2_OK.bmp,NR,1.0659516,0.738877081,0.0659516,0.353405087,1.067184601,0.742258223,0.067184601,0.347240043,58.444,58.08,4
1233,63.197,200630_055411_0000000291_CAM2_OK.bmp,48.378,200630_055415_0000000292_CAM2_OK.bmp,M,1.092313089,0.757258183,0.092313089,0.320553575,1.086481747,0.76091747,0.086481747,0.314202971,59.366,59.031,4
1234,63.513,200630_055437_0000000293_CAM2_OK.bmp,48.463,200630_055441_0000000294_CAM2_OK.bmp,F,1.072172309,0.752967867,0.072172309,0.328077921,1.071562978,0.756490506,0.071562978,0.321893654,58.623,58.306,4
1235,65.656,200630_055505_0000000295_CAM2_OK.bmp,48.097,200630_055509_0000000296_CAM2_OK.bmp,M,1.114629256,0.724069153,0.114629256,0.381083554,1.086218377,0.734092549,0.086218377,0.362226059,60.638,60.285,4
1236,61.515,200630_055527_0000000297_CAM2_OK.bmp,46.48,200630_055532_0000000298_CAM2_OK.bmp,M,1.048717831,0.751887513,0.048717831,0.329986178,1.041443919,0.754688925,0.041443919,0.325049258,54.379,54.077,4
1241,60.513,200630_055550_0000000299_CAM2_OK.bmp,47.654,200630_055553_0000000300_CAM2_OK.bmp,M,1.085763305,0.78210993,0.085763305,0.27859264,1.081694542,0.787458956,0.081694542,0.269907456,55.896,55.559,4
1243,64.387,200630_055631_0000000302_CAM2_OK.bmp,48.544,200630_055639_0000000303_CAM2_OK.bmp,M,1.098637678,0.746333907,0.098637678,0.339882847,1.07723649,0.749558275,0.07723649,0.334119084,60.125,59.794,4
1244,64.73,200630_055658_0000000304_CAM2_OK.bmp,46.92,200630_055702_0000000305_CAM2_OK.bmp,M,1.101696628,0.719644206,0.101696628,0.38957556,1.090314686,0.724002192,0.090314686,0.381211288,57.278,56.939,4
1245,63.86,200630_055725_0000000306_CAM2_OK.bmp,48.856,200630_055729_0000000307_CAM2_OK.bmp,F,1.131875191,0.756369363,0.131875191,0.322105375,1.128313952,0.761173437,0.128313952,0.313761032,60.898,60.596,4
1246,61.057,200630_055749_0000000308_CAM2_OK.bmp,45.043,200630_055755_0000000309_CAM2_OK.bmp,M,1.038028345,0.733160656,0.038028345,0.363957534,1.029308088,0.738442073,0.029308088,0.354202362,51.562,51.303,4
1251,62.829,200630_055828_0000000310_CAM2_OK.bmp,48.259,200630_055832_0000000311_CAM2_OK.bmp,M,1.096108388,0.754678144,0.096108388,0.325068186,1.112192464,0.758788734,0.112192464,0.317889888,57.165,56.771,4
1252,64.169,200630_055851_0000000312_CAM2_OK.bmp,46.754,200630_055856_0000000313_CAM2_OK.bmp,M,1.083031264,0.722686624,0.083031264,0.383725624,1.071422196,0.727613976,0.071422196,0.374355129,57.218,56.866,4
1253,62.968,200630_055913_0000000314_CAM2_OK.bmp,48.285,200630_055917_0000000315_CAM2_OK.bmp,F,1.105353694,0.755898665,0.105353694,0.32292865,1.121143741,0.764151334,0.121143741,0.308641307,58.772,58.453,4
1254,63.76,200630_055933_0000000316_CAM2_OK.bmp,48.68,200630_055937_0000000317_CAM2_OK.bmp,M,1.082186348,0.755565798,0.082186348,0.323511471,1.073625837,0.760119171,0.073625837,0.315583186,59.852,59.441,4
1255,63.698,200630_055955_0000000318_CAM2_OK.bmp,46.985,200630_060001_0000000319_CAM2_OK.bmp,M,1.029237141,0.732035709,0.029237141,0.366053578,1.0530072,0.732362618,0.0530072,0.365443806,56.014,55.685,4
1256,48.289,200630_060021_0000000320_CAM2_OK.bmp,64.093,200630_060041_0000000321_CAM2_OK.bmp,error,1.06667139,0.753625116,0.06667139,0.326919683,1.064073057,0.747587846,0.064073057,0.337635443,59.926,59.609,4
1261,62.885,200630_060106_0000000322_CAM2_OK.bmp,45.832,200630_060110_0000000323_CAM2_OK.bmp,F,1.085603944,0.717864606,0.085603944,0.393020344,1.072590254,0.7218389,0.072590254,0.385350664,51.796,51.456,4
1262,61.908,200630_060128_0000000324_CAM2_OK.bmp,45.392,200630_060132_0000000325_CAM2_OK.bmp,F,1.026909245,0.732891239,0.026909245,0.364458936,1.039607907,0.737058604,0.039607907,0.35674422,52.972,52.674,4
1263,62.907,200630_060151_0000000326_CAM2_OK.bmp,47.109,200630_060154_0000000327_CAM2_OK.bmp,M,1.140401631,0.743485393,0.140401631,0.345016337,1.095066358,0.742893931,0.095066358,0.346087185,55.774,55.428,4
1264,63.027,200630_060209_0000000328_CAM2_OK.bmp,48.308,200630_060212_0000000329_CAM2_OK.bmp,M,1.093302685,0.759315297,0.093302685,0.31697597,1.080552402,0.761432452,0.080552402,0.313314132,58.756,58.446,4
1265,60.759,200630_060226_0000000330_CAM2_OK.bmp,46.235,200630_060229_0000000331_CAM2_OK.bmp,M,1.072596474,0.754168148,0.072596474,0.325964247,1.069031679,0.760405608,0.069031679,0.315087618,53.028,52.685,4
1266,65.935,200630_060246_0000000332_CAM2_OK.bmp,46.773,200630_060250_0000000333_CAM2_OK.bmp,M,1.143131165,0.698837051,0.143131165,0.430948744,1.141343769,0.704070533,0.141343769,0.420312246,57.852,57.567,4
1311,62.552,200630_060418_0000000334_CAM2_OK.bmp,46.584,200630_060421_0000000335_CAM2_OK.bmp,F,1.058572958,0.735106023,0.058572958,0.360347989,1.046742175,0.738655332,0.046742175,0.353811387,54.838,54.492,4
1312,60.058,200630_060436_0000000336_CAM2_OK.bmp,44.348,200630_060440_0000000337_CAM2_OK.bmp,M,1.068535923,0.728387404,0.068535923,0.37289579,1.109146253,0.733259929,0.109146253,0.363772874,46.667,46.122,4
1313,64.002,200630_060515_0000000338_CAM2_OK.bmp,46.62,200630_060519_0000000339_CAM2_OK.bmp,M,1.150927219,0.720010778,0.150927219,0.388868099,1.101953691,0.726308823,0.101953691,0.3768248,55.795,55.412,4
1314,61.394,200630_060540_0000000340_CAM2_OK.bmp,46.046,200630_060543_0000000341_CAM2_OK.bmp,M,1.07834573,0.745465792,0.07834573,0.341443177,1.074754632,0.749543529,0.074754632,0.334145331,53.1,52.792,4
1315,64.689,200630_060820_0000000342_CAM2_OK.bmp,46.987,200630_060824_0000000343_CAM2_OK.bmp,F,1.129213611,0.718189337,0.129213611,0.392390486,1.1112405,0.719167719,0.1112405,0.390496227,56.276,55.914,4
1316,64.183,200630_060843_0000000344_CAM2_OK.bmp,49.512,200630_060847_0000000345_CAM2_OK.bmp,Not fertile,1.105414057,0.758057141,0.105414057,0.319161771,1.089902094,0.765846447,0.089902094,0.305744779,56.968,55.775,4
1321,60.745,200630_060909_0000000346_CAM2_OK.bmp,44.786,200630_060913_0000000347_CAM2_OK.bmp,F,1.098668693,0.733817338,0.098668693,0.362736949,1.096876708,0.738103157,0.096876708,0.354824175,49.973,49.654,4
1322,64.007,200630_060934_0000000348_CAM2_OK.bmp,47.524,200630_060938_0000000349_CAM2_OK.bmp,M,1.109214256,0.735284981,0.109214256,0.360016899,1.105487017,0.738422824,0.105487017,0.354237664,58.098,57.777,4
1323,63.336,200630_060954_0000000350_CAM2_OK.bmp,48.744,200630_060959_0000000351_CAM2_OK.bmp,M,1.067161006,0.760183084,0.067161006,0.315472577,1.061027015,0.764045011,0.061027015,0.308823414,60.046,59.755,4
1324,63.646,200630_061016_0000000352_CAM2_OK.bmp,47.93,200630_061021_0000000353_CAM2_OK.bmp,M,1.093302512,0.740401741,0.093302512,0.35061811,1.09825699,0.743785803,0.09825699,0.344473094,58.999,58.701,4
1325,59.807,200630_061043_0000000354_CAM2_OK.bmp,45.363,200630_061047_0000000355_CAM2_OK.bmp,M,1.08522107,0.752895524,0.08522107,0.328205532,1.080350381,0.758131864,0.080350381,0.319031751,51.108,50.821,4
1326,64.463,200630_061110_0000000356_CAM2_OK.bmp,46.076,200630_061114_0000000357_CAM2_OK.bmp,NR,1.101713684,0.709238443,0.101713684,0.409963053,1.112938548,0.712236906,0.112938548,0.404027216,55.503,55.159,4
1331,63.953,200630_061137_0000000358_CAM2_OK.bmp,48.288,200630_061142_0000000359_CAM2_OK.bmp,M,1.07491797,0.750668511,0.07491797,0.332145928,1.053984582,0.753287436,0.053984582,0.327514508,59.178,58.707,4
1332,60.702,200630_061203_0000000360_CAM2_OK.bmp,46.023,200630_061206_0000000361_CAM2_OK.bmp,M,1.036642507,0.750562581,0.036642507,0.33233394,1.034279055,0.753729008,0.034279055,0.326736785,52.861,52.516,4
