0.000000000000000000e+00,-2.230896360533677486e-02,-2.343361649632099558e-02,-1.290860982142380889e-02,-3.126378477462787159e-02,-2.646556464142000437e-02,-3.282054991163452229e-02,-1.932823179652683535e-02,-1.411824989006210326e-02,-4.545208703810674211e-02,-2.332309244867007767e-04,-2.434159997119287461e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.616048631646107972e-02,0.000000000000000000e+00,1.702686897776154729e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.719116948619692664e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.843318478029798313e-02,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.247986578027065530e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.985753450392640604e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.188650217965054505e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.024472957554244298e-05,2.339819250954704152e-06,-1.557320114094289223e-05,-3.058941334354128936e-03,4.882972544022143053e-04,6.426463302382464976e-05,1.138227706378196702e-05,2.107305765989482930e-08,9.509090133525653903e-05,1.989845539287962689e-05
1.000000000000000000e+00,-2.230896288488571147e-02,-2.343361710414253868e-02,-1.290994632313658026e-02,-3.126369300040172244e-02,-2.646880554184143433e-02,-3.283238908710025411e-02,-1.959577444574850044e-02,-1.411493158117060019e-02,-4.567629584027509820e-02,-3.107106396874712018e-02,1.930873812488096558e-02,-7.730227286344686088e-02,-7.118731368347798460e-02,7.837646511320403575e-02,4.941714632913365990e-02,4.363405417392152846e-02,-3.365318051424695533e-02,-2.218791575706147434e-01,-1.252109973336840501e-02,2.272280189106568316e-01,1.943740428957793989e-02,-2.364929226247519667e-02,-7.207556098841537418e-02,-6.607507920474163521e-02,-9.048547708761575659e-02,-7.727236269886308961e-02,2.650662902186154066e-02,1.901738791597421818e-01,4.190559681161231675e-01,-9.712530962227387821e-02,-6.042808836608024731e-02,-7.292244570569812734e-02,-9.989710431361327470e-02,-2.737826030030691277e-02,-1.084675626168036811e-01,-8.588112481072304738e-02,-1.575340623775078885e-01,-6.425336747233682810e-02,-2.432797880773905630e-01,-2.370603761298243350e-01,-7.540296818601967266e-02,-1.051006678565387237e-01,4.363787043517616121e-02,1.857349901676555795e-02,4.026045324341475662e-01,3.993425846551908187e-02,-1.073035154442334993e-01,-3.100574337503756994e-01,-1.997790296756003087e-02,-1.087988413362987565e-02,-3.355331636296710052e-01,-1.389208379248624559e-01,1.597446995168476380e-02,3.207040943804312567e-04,-4.304809031888873531e-04,-6.357003480285532983e-05,-3.025614049547635780e-03,5.171476765888408621e-04,6.508787805148519398e-05,1.135672846019680762e-05,-4.048511170732886829e-07,9.509133959614729276e-05,1.989794134103095528e-05
1.000000000000000000e+00,-2.230896932574855801e-02,-2.343362484050573805e-02,-1.290899640692252069e-02,-3.126401593498110559e-02,-2.646735848097468355e-02,-3.282722265117539451e-02,-1.974608672146584490e-02,-1.284785692351275536e-02,-4.607243327674420685e-02,-1.835019568920440158e-01,8.928228179579612567e-01,-2.065362409343291655e-02,2.870766032398521655e-02,1.254995592368414285e-02,-4.381527038329362939e-02,-3.154441141205367033e-02,-9.565636519143610669e-03,2.597917613092466937e-01,-3.067820019056157008e-03,-1.441077754790826559e-01,-1.735729453785251827e-02,6.058874915736908728e-02,-1.107951784067581422e-02,3.095569950528588576e-02,-2.689494040551531490e-02,1.757685262172821797e-02,3.482056637417117045e-02,5.796884586850039461e-02,1.191541984851709340e-02,4.359079553388630138e-03,-9.661331632304197281e-03,1.915100348754853604e-02,-4.488487700891494181e-02,-1.238342846298631610e-02,-4.739635846147537135e-02,1.673764364214342867e-02,-2.386910113407236106e-02,9.442465523830798763e-03,-2.347704675616110390e-02,-7.848649090704087894e-02,2.390561414353555014e-02,7.411707384120290931e-04,-2.707379782639108418e-02,1.571932529557460920e-02,7.863841139666944563e-03,-1.146155085070425100e-02,8.960966165675246856e-03,-3.268807069707321128e-02,2.369204652221426968e-02,-1.552764401570032871e-01,2.653459962669686006e-02,1.878846434187564363e-02,-4.756756746897022881e-02,1.462137124313634871e-04,-3.954618689432105720e-04,4.786266907488590525e-05,-3.050428159154313420e-03,4.974002307765423543e-04,6.473765880287300008e-05,1.124902396067692659e-05,-6.427430252690038584e-08,9.509182673779093963e-05,1.989897582103789100e-05
1.000000000000000000e+00,-2.232444707615215476e-02,-2.352678887770917951e-02,-2.783096925162186208e-01,6.369498887510043339e-01,1.235810655295756927e-02,9.521146337730553022e-04,3.889965557717489083e-05,3.294912920474412504e-05,4.451759199408521662e-05,-2.335329859656989571e-07,2.348960010324881255e-07,-8.126794491213361544e-07,-9.313244234305425139e-08,-7.838052421652957011e-07,1.483964176795048698e-07,-1.005178822796866356e-07,-5.303306990741146476e-07,4.106574551360377053e-07,-1.221562246624355803e-07,5.401588338869689520e-07,1.746408562130382250e-07,3.512292429735630539e-09,-3.131669467457735370e-08,-1.546940639695096355e-07,-9.925712827109351791e-08,1.566738191169862308e-07,-2.585446599951794304e-08,-1.760523990369604798e-07,6.567576767798527522e-08,1.235095410060676161e-07,-2.666166367541102707e-07,-2.236878378640837224e-07,2.044911448882641958e-08,6.369115827640801503e-08,1.579337569626858249e-07,-3.340466432379502976e-07,-1.868940613628288812e-07,4.711750308621301831e-07,-8.746105921185634084e-08,1.969186756470253374e-07,3.888387373535321804e-07,1.777015435222382052e-08,2.804902514278847843e-07,-1.264829730518112747e-07,-1.492379276954965056e-07,-7.527787189217381065e-08,3.284354527860224488e-07,-1.153975222127124392e-06,8.066635754622847974e-08,1.867704328000535489e-06,2.073462759963502772e-06,5.232057120599261724e-08,-5.072669866848429603e-07,-2.211214957592736593e-05,1.011381647477754036e-09,7.976594217938000776e-08,-2.948798303479598107e-05,9.574321552197986545e-06,1.623802111671549228e-05,7.071124511901396570e-01,-4.297925511449518235e-07,9.473477008150696268e-05,1.988477418809125058e-05
0.000000000000000000e+00,-2.230896373711847500e-02,-2.343361651400235890e-02,-1.290866524389886437e-02,-3.126391414128606994e-02,-2.646587972949808118e-02,-3.282083432078800045e-02,-1.937022367606587581e-02,-1.382158464285971992e-02,-4.541589682615970736e-02,1.110923769684133734e-02,-1.857964358844386640e-02,-1.517435571999361799e-01,-1.457871315648524291e-01,-6.186412111800150548e-02,9.289518776798811554e-04,1.603061412735528463e-02,2.962058415865027050e-01,1.864128713595073206e-01,7.949717377601669965e-02,9.423242768490786275e-04,-1.984286861152309012e-01,2.693709502585542315e-02,6.945013236647848420e-02,-2.053491241191199301e-02,6.193720163794828176e-02,-1.895922498074006923e-01,-1.509828560646934159e-01,-2.088392260542429324e-01,-6.997391905483504870e-02,-1.333703152943023773e-01,2.103105045853452815e-01,-1.760885345782084790e-02,-7.824906519394718429e-02,1.181631372859670848e-01,6.055471490445404198e-02,-2.459044876000576474e-01,-2.886081760353381154e-01,-2.778168328501917986e-02,-1.412878349521908272e-01,1.565039657444670662e-01,-1.756351120400879429e-01,1.579369978121998863e-01,3.988633177638876981e-02,1.506917353652935110e-01,-2.733441739922211622e-01,-6.518932947492839247e-02,-3.703634233608978782e-02,-1.948393489100972154e-01,-1.805144583778885842e-02,-3.328897882161035993e-02,-1.390402203987982088e-01,-9.526383094230596316e-02,3.746845355962230562e-01,9.246327096755351275e-04,2.070084635995574052e-04,-1.567360309707998094e-05,-3.057810260142387448e-03,4.946545625796117725e-04,6.416321370411813801e-05,1.166041830102498111e-05,1.555792316756050830e-07,9.508994742365357877e-05,1.989918817508741039e-05
1.000000000000000000e+00,-2.230896373137889258e-02,-2.343361671027891641e-02,-1.290877693732950422e-02,-3.126210253819730611e-02,-2.646505954782155112e-02,-3.281845207039035817e-02,-1.929562211632722055e-02,-1.409146380772881291e-02,-4.537479081963687738e-02,-3.003499090206546498e-02,9.618136215947274692e-02,6.305370286125637769e-01,-1.089502211584657126e-01,-1.508445627853255977e-01,-5.397121265856008598e-02,1.286268124181625117e-01,2.946674304069389350e-01,-1.683780144363441478e-01,9.766812548775249958e-02,1.075248798702204966e-01,-2.487410701356107187e-02,-9.533420220414426383e-02,3.704781718803748514e-02,-3.925744978933954493e-02,7.380025245411336865e-02,-7.833564725666972056e-06,-6.823530366265066760e-02,-2.897810001137264210e-02,-6.758565683469153207e-02,-9.361915678202076263e-02,-6.349947218127888204e-02,1.223472024833787732e-02,1.350904966878667748e-02,3.625879878574931377e-03,-9.681993082331632951e-05,5.299638137071149141e-02,5.970475848699934723e-02,-2.266780110655700238e-03,2.587096377974343886e-01,-1.548611479723797091e-01,-1.526429934510435127e-01,-3.774182756075713380e-02,9.591496205314306578e-02,9.080222663696922714e-02,2.031998215203748848e-01,-4.774761589357863489e-03,-1.242082546221679462e-01,2.444879372262254158e-01,-4.571332032037624810e-02,-2.383466958170508271e-02,3.102351841096959509e-02,-6.193119370313050071e-02,2.738072110851177410e-01,3.427913927728165546e-04,-2.776743450473939754e-04,-1.138298119173745298e-04,-3.085542853892229206e-03,5.036993852770820781e-04,6.438834629773920347e-05,1.132203678956209161e-05,1.615968725672962466e-08,9.508704310928061006e-05,1.989862103586800349e-05
1.000000000000000000e+00,-2.230896375466676768e-02,-2.343361667983193813e-02,-1.290729379142124648e-02,-3.126385617153809582e-02,-2.646400944630321328e-02,-3.281812627486749984e-02,-1.920296220081478197e-02,-1.418750114991168890e-02,-4.521017222840259531e-02,-1.487646396550151018e-01,3.210454504940038478e-02,-3.586126709731196627e-02,7.014125536488038937e-02,-4.219678101144485050e-01,5.761277749801568121e-02,-3.737027479943798303e-02,-1.454994039923035720e-01,-9.327035140702893967e-02,-9.254392982470020790e-02,1.072672019512155295e-01,-1.987402879253049037e-01,-1.636824443960009368e-01,2.835789896515744646e-02,-4.339352059028030173e-02,-5.537921098186306818e-02,-2.354362849030340044e-01,2.275110586582628214e-01,-1.469167199805917756e-01,-1.624199061867244442e-01,-7.971013662942671996e-03,2.503887429650755170e-01,8.581546548550840481e-02,7.444606683815765957e-02,-2.360959396482673889e-01,6.215076073554270247e-03,1.451621781143191126e-01,1.519452346989079161e-01,-4.209010275513257182e-02,-1.358846914454011623e-01,3.023380580483055885e-02,-6.231748478940265373e-02,1.757625151479516590e-02,7.318824535270893050e-02,-3.652952934818930464e-01,6.078153207363005267e-02,-7.365952794271513407e-03,8.911478932627475702e-02,-8.609430239782846217e-02,-2.100868528922580913e-02,7.387202063332728996e-02,1.055052368535243229e-01,-3.355711688410024651e-01,4.355071934026842270e-03,-8.511496673843398683e-05,-1.734393312735998916e-04,-9.584684824848501946e-05,-3.086751599951306074e-03,5.056178763148940023e-04,6.399717305339026603e-05,1.068859680668472459e-05,1.584243174427498722e-06,9.509294193382143148e-05,1.989844582796336810e-05
1.000000000000000000e+00,-2.230896373089671925e-02,-2.343361651130065546e-02,-1.290987386755468661e-02,-3.126394669109848479e-02,-2.645863528348293622e-02,-3.280770972352582693e-02,-1.934012458991956479e-02,-1.407775876940584384e-02,-4.531122794522846747e-02,-4.157656938997968121e-02,1.863406898380704294e-02,-1.382372189834727705e-01,-6.014666243868658016e-03,7.195926997975732320e-02,-1.649767463136635887e-02,-4.179019681256916641e-02,-4.564301938877630971e-02,-1.433684100701827224e-01,-1.876208503384488649e-02,3.546422170708878052e-02,4.250035781339908669e-02,3.352377643994856882e-02,-4.106142088275882562e-02,-2.662129352976394872e-02,-8.048901391535789873e-02,-1.440451874332194897e-02,-1.487092600846689761e-01,-2.805147426463507898e-01,1.279587306649109801e-01,5.307435968799571746e-02,1.220814848213951642e-01,-4.397026192529052829e-02,5.511229788831136650e-02,-7.648243999536027959e-02,6.700311756276029762e-02,-1.398310240041709673e-01,6.501459685308526304e-02,-1.220575422941626298e-02,1.326713039890950185e-01,-1.549462158378861198e-01,1.009977364494734492e-01,1.066870140717256221e-02,5.935254261305520362e-01,-1.414099796552069355e-01,-1.532255255366793134e-01,4.147471623536650442e-01,-1.211844705513947899e-02,1.710161199638110807e-01,-1.511525286441476462e-02,-2.173167504001964068e-01,-8.802945178685035732e-02,1.843151451224120108e-01,-2.653763252089463148e-02,1.382108274735431564e-04,-1.101922443336836072e-04,-1.077817055686114781e-05,-3.029703598339400939e-03,4.804268746187523656e-04,5.650575339054164539e-05,1.139059316463540857e-05,3.413722352860496437e-07,9.509098129597171219e-05,1.989845237410059657e-05
0.000000000000000000e+00,-2.230896372668359981e-02,-2.343361664332777733e-02,-1.290334086632293452e-02,-3.126686991304796631e-02,-2.646263198271797679e-02,-3.274411166727331235e-02,-1.929755920016811357e-02,-1.427679435663565567e-02,-4.522552390140333056e-02,1.001547832308317815e-01,1.110657957139545987e-01,-1.246641880925346280e-02,-1.039501564952182017e-01,-3.133238485902065541e-03,-3.333504995084309724e-02,5.147276202041533785e-03,-1.558006391505601350e-02,-1.287225783218711589e-02,-1.078735759803984770e-02,1.855589304421108032e-01,4.265817868914279637e-02,7.409390956959790997e-03,-3.370804646610106592e-02,-4.711493017819355644e-02,-2.062919576350477624e-02,5.493849547649639481e-02,-9.916329428856411610e-02,-6.338924341341499458e-02,9.044054661898073832e-02,-2.626988118791399873e-02,-1.244671446459072323e-01,-6.514366677444825837e-02,1.039952744071898300e-03,5.157444837233102208e-02,8.642020069460738807e-02,-1.560083172814724639e-01,-6.128065627031389906e-02,1.173780929747926804e-01,3.509284367740128641e-02,-3.480478225636184780e-02,5.314001703953905031e-02,-1.828067069901507385e-02,1.840722885342686854e-01,2.910866407063257208e-02,1.975799246657616946e-03,1.729710325182232805e-02,1.478575356013786361e-02,-2.902163679905027660e-01,-5.835341957057231174e-03,5.601734686699534338e-01,6.020541652566250290e-01,5.624279762052351861e-02,-2.602213367765914345e-02,3.584260801344959493e-04,-3.120673653988010796e-04,5.842836175674613787e-05,-2.999237821241430846e-03,4.974976994727264411e-04,6.360747154043549872e-05,1.164895376543286229e-05,-1.454735521681416639e-06,9.509088140991522778e-05,1.989843921127379745e-05
1.000000000000000000e+00,-2.230896423255862224e-02,-2.343361963849491247e-02,-1.291629895508665006e-02,-3.124282302459048186e-02,-2.646178420651523061e-02,-3.295213396898428321e-02,-1.957958715225053756e-02,-1.425990206941581649e-02,-4.600703113100994279e-02,3.821485539886926297e-01,3.607799754468277859e-02,2.385907248482657238e-03,2.373672410833848126e-02,-1.793084150514429320e-01,6.481912853147290265e-01,-7.748298736270166354e-02,1.770258009944074007e-01,-3.678662871204395335e-02,-2.069529657394433494e-02,-3.559399527551628251e-01,-3.678750748645576857e-02,7.605236369726410539e-02,-9.173467408241411936e-02,3.598288341954419128e-02,-7.520504242108611015e-02,5.053650601582328206e-02,5.993556606016556265e-02,1.370084011085873910e-01,-1.373711519497600453e-01,1.123472518027157363e-01,-7.854180363830676193e-02,-1.011304823479350634e-01,-2.090731097626888704e-02,-4.303612403046409157e-02,-9.712379911123042442e-02,-1.220174276081601034e-01,-1.341454532624173912e-01,5.523445092845070958e-02,1.928000394900047931e-02,-4.981603165931208083e-02,-4.091565904574582385e-02,-4.657083167810902730e-02,1.002412575904945424e-01,-9.910911948167244745e-02,1.589897667237370055e-02,2.581406629328215560e-02,-6.915076794444002806e-02,7.759648090523089958e-02,-1.343967447592941261e-02,1.214431584841010742e-01,-8.199851083896354809e-02,-2.420606562771050393e-02,-9.035058289332016657e-02,-6.835057113725189924e-04,-1.145635708257396434e-04,2.042897117493372243e-04,-3.100636535187449843e-03,3.411675453295966599e-04,6.585657410914450276e-05,-1.043699095700770662e-05,3.609164110309021270e-07,9.509088446965949888e-05,1.989841842754960238e-05
