0.000000000000000000e+00,-2.280295810645347268e-02,-2.354280972501832103e-02,-2.056747289804591872e-02,-2.807733590052096176e-02,-2.247731671307561657e-02,-3.042616281639243248e-02,-2.490452896825394100e-02,-2.964815494581016925e-02,-3.315474073458991866e-02,-3.471775892443773603e-02,-0.000000000000000000e+00,-2.076208008819552307e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.661765129550426032e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.010369345800251999e-02,-3.104569040490749374e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,9.649194206512758942e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.033781859431698924e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,3.387388961360482398e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,3.228167658755483338e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.904019459807593087e-02,-0.000000000000000000e+00,4.901822742117586907e-04,2.966898703975828300e-04,-3.810301650200882814e-04,-8.464989244593854251e-05,1.786070241629786445e-04,-2.050320751552416607e-04,-7.650874762978187761e-07,1.723243455961481766e-07,1.176524026311622147e-06,5.083492115013876163e-09,-0.000000000000000000e+00
0.000000000000000000e+00,-2.280295497874637589e-02,-2.354306572616654200e-02,-2.056378684715986019e-02,-2.808031144199984314e-02,-2.243859922186792338e-02,-3.044925285871817947e-02,-2.829674801984406046e-02,-2.750634943827220263e-02,-2.519094520495410161e-02,1.467096827981852029e-02,5.591979607116899509e-02,-3.666048133097096762e-01,-8.238902321773443338e-02,-1.095682179058718175e-01,-2.997447769213354429e-02,-2.164551308840368116e-01,-1.078792474964221457e-03,-4.737485687874750107e-01,-9.933953591886657275e-02,-1.853834104720369080e-01,-1.891628710810269454e-01,4.633315881731353003e-01,2.486319203550971940e-02,-2.579654180124105883e-02,-2.715421855150346175e-02,-7.417507386077157110e-05,-3.890807788233393433e-02,-5.668757606081609168e-02,-9.128149201466848744e-03,-1.759942945420381877e-01,2.315370391097644476e-02,-1.393537874903095497e-01,8.399031180699340071e-02,1.478528145247993142e-01,-4.234212108480879533e-02,1.985983882309412252e-01,-8.036620706952637971e-02,2.671934905306965966e-02,6.224977811081745804e-02,-2.453749915845466686e-02,1.236597660523937603e-01,3.445412527513679046e-02,-1.010036438455236829e-01,2.297535021190273696e-02,-5.004121719022630588e-02,7.183262861799344368e-02,1.631471656105309698e-01,1.264304902470888836e-01,-5.986841812432808912e-02,-1.487376530998740960e-02,-8.729019217402592123e-02,-1.176661784015687329e-01,-1.115783059539128680e-01,-5.425024330573615002e-03,-8.911685749855383651e-04,-3.939509358975827255e-03,-3.288249647930342767e-04,3.000142123672593347e-05,5.461936030683520651e-06,4.997243126658366671e-06,-1.859343885473659325e-08,-1.273966853173906615e-09
1.000000000000000000e+00,-2.280353145067447185e-02,-2.359062380184618474e-02,-2.248489070823844402e-02,-3.144542420840796410e-02,-1.199440385404777765e-01,6.837975720694886572e-01,7.060530280533574860e-04,5.299965360910534112e-04,3.781024338035441452e-04,4.962575895148598767e-05,-1.693548242360241375e-04,2.090414051943922870e-04,-7.167997121564888155e-05,-2.377539095819933550e-05,-1.237830990758443005e-05,5.663368470029832877e-05,5.705181625867012518e-05,4.086542031546764524e-04,6.066724371426902184e-05,1.260361344099659292e-04,1.622880209518558326e-05,1.199922661017965077e-04,6.836817936833037603e-05,2.379346652721058122e-05,4.639857572708824353e-06,4.589748950797703123e-05,5.355581988792037118e-05,6.205534265555476816e-06,-1.213367591650435647e-04,3.197599159435711240e-05,-1.204035322220144312e-04,1.366152041320689743e-04,-1.236627319188756552e-04,-1.380558481031532090e-04,-2.532067725173655758e-04,8.073186567583733909e-05,4.191232049503016761e-05,-1.009024545351935317e-04,-3.811763295830746559e-05,8.211050167991161412e-05,-1.774260781939098212e-04,1.139938136562022773e-05,6.889621672667627724e-05,9.317108405764995278e-06,-1.574985619430609472e-05,3.055351006534430129e-05,9.964772088419943780e-05,-7.355050095936181492e-05,4.272765025475078058e-05,-7.313172057618158345e-05,7.213172271937973504e-05,1.109153234072919451e-04,1.006722615248921838e-04,5.012268223377873986e-06,1.874039644556979302e-05,7.678438978694546624e-05,-7.068159625809464774e-01,-3.067590771901808778e-04,-2.096294522977977951e-05,5.491600355938465903e-07,-5.581275935562804435e-08,1.563154841182318590e-09
1.000000000000000000e+00,-2.280351695612331184e-02,-2.358926549628601044e-02,-2.248137969668489305e-02,-3.144323545999249542e-02,-1.198688596204792456e-01,6.832102536699201645e-01,6.615827963542121430e-04,5.274828308443545947e-04,3.350329075340316215e-04,1.153726988430550996e-04,-1.609293732120638029e-05,-4.662693854271257257e-05,-3.805698329062507323e-05,-3.818141997124472875e-06,1.383017063516683632e-06,-5.899381062726650679e-05,3.470553439001085349e-05,-3.414229762034620724e-05,-1.852633195249375059e-06,-3.057801575084941384e-05,-3.318956243292014707e-06,-5.990467416019896840e-06,-1.666200405933126812e-05,-1.410462086597859941e-05,-6.060383183761237947e-06,-3.084510334363916814e-05,-7.549191200483126122e-07,-4.405992486865212195e-05,5.219250454084210024e-05,-3.278053350839756996e-05,-2.969939647898058201e-05,2.731619186936591942e-05,-2.813656128045459860e-05,-1.585878907528428963e-05,-9.467804950973019535e-06,1.072767195203615936e-04,-1.870661103471862166e-05,7.510412103899942525e-05,-2.973545270687921545e-05,9.540261614808950177e-06,1.074961194044792465e-05,2.333256322560792986e-05,2.385044065244462711e-06,-8.842426472689312583e-06,4.844288346231313063e-06,2.587803482304044248e-05,3.438386864702847880e-05,5.406903971717829722e-05,6.716684415153923148e-06,8.537681201586958750e-05,-1.237894524583645847e-05,-1.278071577610290850e-05,-1.306611377144405979e-05,5.816171346410725780e-06,6.772441424869271451e-07,-6.458832202180917370e-05,7.073971226306037252e-01,2.425432873765348530e-04,1.976283898821224559e-05,-6.303339385546982008e-06,-7.338307294217374378e-07,-3.392350620243593985e-10
1.000000000000000000e+00,-2.280295787057325455e-02,-2.354281167301150793e-02,-2.053162187406067790e-02,-2.801661001961256586e-02,-2.236475755789657863e-02,-3.059322633135289765e-02,-2.026357282737159538e-02,-2.306472248771764683e-02,-3.498388625845555433e-02,-2.776330232906472004e-02,-9.335211916484807693e-02,3.402064246527940899e-02,-2.337767171111001727e-02,-1.937535710434563907e-02,-4.896691579384834098e-02,2.228627362044147131e-02,-3.339813429928330246e-02,-1.224986241284541783e-01,6.320178910215001888e-02,1.734541152799922228e-02,2.887725449348709297e-02,7.513696677107919476e-03,-1.373849249156679567e-02,-4.903623860363325038e-03,7.082895133685634470e-05,6.951454588103608834e-02,-3.638243296691613671e-02,-8.602209282500118681e-02,-6.393533001866982812e-02,8.411488578901827468e-03,-1.670030579840195983e-01,-6.147696913079362530e-02,-1.340335548066993454e-01,4.006265800178085423e-02,2.721953513293805076e-03,-3.679322887569630440e-02,-2.861338894767908453e-02,-9.004768869337495540e-02,1.381877089336271992e-04,-3.815688811245342843e-02,7.508338393580532566e-02,-2.909600983495750151e-02,3.283986030683984370e-02,-2.189992115980281262e-01,-6.391079692239960697e-02,-2.720711835919657068e-03,-3.179725411864865459e-01,1.715171718457161529e-02,2.272250565788570126e-02,8.325790878376083670e-01,1.204738675093493770e-02,-7.041746073047691623e-02,-4.004908202448259624e-02,7.526577936477879191e-03,-6.085061562692176823e-03,-6.708766110890271479e-03,-1.276210486938667184e-04,-3.723685683114653482e-05,1.407485362718089843e-05,-1.826486843163185669e-05,-3.342506091984475550e-08,-2.343704947410820984e-10
1.000000000000000000e+00,-2.280366737302902749e-02,-2.360351949412126116e-02,-2.305661331751471602e-02,-3.250421507310247843e-02,6.874873922360259515e-01,9.358534818075507633e-02,4.984973302079908145e-04,4.265149819505095275e-04,3.245278461630224267e-04,9.247779676250950120e-05,2.999504858204217060e-05,5.764129663346525554e-06,-5.122936403581358232e-06,6.487308206927885668e-06,-3.914474844075607194e-06,3.294438885768789977e-05,-2.041923612528407850e-05,1.183159382101776604e-04,1.262947696431453958e-05,2.379935032612463661e-05,3.339088695872509773e-05,1.252276616768564256e-04,3.365315422344165272e-05,8.487232783581837779e-06,9.198065705332693869e-06,1.562305274825866150e-05,-2.492658493269961226e-06,-3.569978482439520860e-05,7.687551789870617115e-06,6.042075542189874183e-05,-3.335479766087065664e-05,-4.183136855147673788e-05,2.485040454029565523e-05,-4.437888839027113866e-05,1.277483158211797863e-05,-2.075073035761587016e-05,1.441524272520171194e-05,2.712174327177818424e-05,-7.236778772588306283e-06,1.362314230018068545e-05,-2.189073646449075610e-05,-1.460358225601182314e-05,2.695595106519928035e-05,1.881711809695789877e-05,1.089326874311734643e-05,-8.768666265960113883e-06,-1.526826236051813751e-05,-2.086461752727015591e-06,1.549820020348698222e-06,-2.834766169337586445e-05,3.560835252212631274e-05,2.668827343912602646e-05,1.580528811897747305e-05,3.483177002771241038e-06,-8.065402141539821651e-06,-3.005238575250356577e-06,-2.721317717685511938e-04,7.071519751428960721e-01,-3.238275343474431629e-06,-7.502272720363022523e-06,1.096679207755339307e-07,4.173121046736730589e-10
0.000000000000000000e+00,-2.280295804459098186e-02,-2.354278019291180385e-02,-2.058280197669013281e-02,-2.805037409550607125e-02,-2.254081747234592398e-02,-3.099801157385793232e-02,-3.059680761723432632e-02,-3.616762580660722037e-02,-3.460790048275047548e-02,-6.671172203539163514e-02,-2.146572854470394642e-01,6.979776840865309362e-02,-2.431742259002701023e-01,-1.416681005824829420e-01,-1.151017191072065682e-01,-2.408894894219429372e-02,2.418586698910552696e-02,4.178601018303780834e-01,1.121400789856830532e-01,6.416518122747594255e-02,-4.140751411199693893e-02,5.040292212961743346e-01,5.816728966991742411e-02,-1.895578796009402336e-02,-2.511362002221505935e-02,5.316177441409648124e-02,-1.148492318517483485e-02,-1.817917318046826380e-01,-1.272149007393406084e-01,1.026354413865335907e-01,-2.495984718275264802e-01,-5.972716975413207285e-02,3.585039447673052382e-02,-2.961012738891212193e-01,-1.446123345097263986e-02,1.693387206797887234e-01,-5.485090306847324737e-02,-6.716595522820134612e-02,-7.429734624329040193e-02,1.051287811042880271e-01,3.185606410625901191e-02,1.773587153870254812e-02,1.046377314064165925e-01,-3.338264219292393781e-02,-1.229530561884808748e-01,9.210166966961395862e-02,2.777080302324802866e-02,-6.928717367444886185e-03,4.876290198993878111e-02,-8.168155363118435874e-02,7.964095335716718516e-02,1.716103967525708929e-01,1.524782384366300536e-01,-3.953629134238083494e-03,3.194363106807119332e-04,5.675032844855782549e-03,3.318197969424150707e-04,-6.003679286667795099e-05,-1.124618727429875381e-05,-4.067305167501245942e-06,3.968735664716549423e-07,-4.369204073040605402e-10
1.000000000000000000e+00,-2.280295804459098186e-02,-2.354278019405592337e-02,-2.056205728710211109e-02,-2.808125894242207224e-02,-2.251589205269983324e-02,-3.043501183630793749e-02,-2.556818735640830481e-02,-2.872246472352468424e-02,-3.183422255325585315e-02,-4.160582730070707530e-02,2.041878097033834882e-02,-2.867409703047497926e-02,-1.197211366276227772e-03,1.021814950178868454e-02,-7.295572338156325158e-03,-2.185707332164175606e-02,4.775244016784104158e-03,5.546904295801746015e-03,-2.206775528358906682e-02,-1.682303753997884399e-01,-6.953470518058990635e-02,-1.558546338058360015e-01,-1.353972825549862591e-01,-4.314232347592282524e-02,2.340346393430938268e-02,-5.502317154528966331e-02,-6.762024110996765758e-02,3.220706429437903556e-02,-8.965639166242793390e-02,1.803411630881485844e-02,8.614952619073990014e-02,-2.404403363971512608e-01,4.541002523671485158e-01,-1.751164692021204283e-01,-1.017679495681284990e-01,-2.453575052697043457e-01,-1.472438720187141115e-01,-2.624252023796106448e-01,4.659467551336025914e-02,-2.445012751109493787e-01,3.855902226547286427e-01,3.035952399768728285e-03,-9.840699335529369540e-04,-2.223373872349241470e-02,-7.965653784543025306e-02,-3.366681045650488004e-03,-3.721245244899528126e-01,1.061841756344184852e-02,-2.949519509193738315e-02,-1.646299830959058463e-01,-8.772467217713632304e-02,1.198646402151277435e-01,9.612260128508476331e-02,-4.294100526126973932e-03,-3.348916461394143770e-03,7.643725848247180914e-04,-9.675368659352625558e-05,6.208547029306202075e-05,-3.997799251904753168e-06,-6.065332498921331625e-07,3.620192562233696386e-07,2.836777459465977632e-10
1.000000000000000000e+00,-2.280295804459098186e-02,-2.354278019395051810e-02,-2.056563996867130303e-02,-2.807595524838179396e-02,-2.239225617323711837e-02,-3.068827888316304209e-02,-2.430599098390679239e-02,-2.711185598129390792e-02,-3.102391464226614270e-02,-3.963769303466721516e-02,-1.468042031067056108e-01,-2.392456398395714223e-01,2.693021141714637898e-02,1.470783383533042221e-01,1.954805324988454773e-01,-3.500406939604198270e-02,8.006273568324522028e-02,2.212015064971995792e-01,8.048485916434383602e-02,-1.132250017832358846e-01,8.255790141650093394e-02,-1.691254199025142846e-01,2.909612602665731865e-02,6.170154693644039345e-02,4.792166039455828669e-02,2.602251414221384285e-01,-2.474590246522018547e-02,-1.569502519828079312e-01,3.842188381743991132e-01,-1.186018139301758395e-01,5.859187183329150200e-02,2.666486525521111206e-01,3.298434242651943071e-02,7.756692162376267741e-02,-8.175841181168215510e-02,3.009388230319415269e-01,-5.374070608150327728e-03,8.506085280255747116e-02,1.017174459592242730e-01,3.561242299694179075e-02,2.768585393304649478e-01,-7.462421128892152145e-02,-1.568205832526645693e-01,-1.498425716894539184e-01,1.288653485844899575e-02,4.324625900369780812e-03,2.166055847801053036e-02,3.604346433464470506e-02,2.114137949305793795e-01,2.679678148114837677e-02,-2.269678873693311560e-01,1.512446475152315895e-01,1.244599739324431659e-01,2.393234289931152163e-03,-2.615508990706501540e-03,-1.562409911086259451e-03,-6.907342465363654909e-05,-1.233244480298881395e-06,-2.247418798303428031e-06,1.018659418865717485e-06,-7.809488434071019348e-09,3.519839417250167526e-09
1.000000000000000000e+00,-2.280295810183333508e-02,-2.354277314867878057e-02,-2.056665618538655940e-02,-2.807617310373770533e-02,-2.231045423472607925e-02,-3.079034247906908481e-02,-2.357678334042493176e-02,-2.722563050103701809e-02,-3.443613433346660174e-02,-1.144083936972900561e-02,-2.327088538618116986e-01,1.988205859007529941e-01,-7.862252506292007059e-02,-1.034267282275271038e-02,7.004660712797376731e-02,-6.378356047100296189e-02,2.718240263260159884e-01,7.438515189018320151e-02,-9.367425662579270673e-02,-4.941143296619598946e-02,-2.603669159196366767e-01,-2.301446467479750513e-01,-7.611891181225700909e-02,-5.106929423869572410e-02,1.180128669521621730e-02,-1.431201377972909916e-01,6.182092921354519904e-02,2.167898517536873404e-01,-2.785426145391508013e-01,-3.353290607506662080e-01,2.948849335909346780e-02,2.331846677469844309e-01,-5.447815279392528853e-02,-3.233517651487412964e-02,-2.598005267838606261e-02,2.795141806792936223e-01,-9.007057668644941062e-02,-3.368189143577837164e-01,-3.525801017188256309e-02,-1.470681186901909854e-01,-4.159706420703727925e-02,1.500588236141919551e-01,-4.179794184710800692e-02,1.009191491382698952e-01,4.731614849100892334e-02,8.421825625843790131e-02,2.060980410853684441e-01,5.563428939846085802e-02,-4.809735652804497663e-02,9.900944359265577421e-02,7.787840321518118419e-04,-4.066087787923246266e-02,-1.105804190143832438e-02,7.547865473065178132e-03,-3.328256287836333684e-03,-5.267991607357195433e-03,9.656315722375052900e-05,5.195441017109931280e-05,5.414081218359100276e-06,2.113272744561500230e-06,-1.790368654266548998e-08,-1.622357680468953633e-10
