1.000000000000000000e+00,4.262595675024540010e-02,-5.754154228138557148e-01,-1.119931802504751550e+00,-7.534712502936435907e-01,9.401915979483892183e-02,3.896597581881718897e-01,-2.522545445986058565e-01,4.152867331696428188e-01,8.542921043207069021e-02,2.604794585388195416e-02,3.010702014765908041e-01
1.000000000000000000e+00,-2.236439970041437797e-01,-1.045541312415171564e+00,-1.185034181389243990e+00,-5.173309334817826066e-01,-2.968335087168267328e-01,5.242862646674271154e-01,-5.273701018676172358e-01,5.261721709158059257e-01,3.933488422817678631e-01,-2.372824987339458569e-01,3.162753036691198782e-01
0.000000000000000000e+00,2.168908694773939161e-01,-3.581405336939461614e-01,-7.860815004778897164e-01,-6.221980555327876194e-01,-4.815265725690095339e-02,3.230027784683394687e-01,-2.351523934525376891e-01,2.045114357238091984e-01,1.684322204820016822e-01,1.739245864721598034e-01,8.585986293451136619e-02
0.000000000000000000e+00,1.706649204281134868e-01,-4.007280226623999297e-01,-9.142804630962093615e-01,-7.098406929127391018e-01,7.098600963220047522e-02,3.217726924613762973e-01,-2.048836539433989135e-01,2.105273833390680083e-01,1.289946280948386648e-01,2.600448816543975417e-01,8.075994789731402723e-02
1.000000000000000000e+00,6.561261666424509365e-01,5.992024976122041213e-01,-5.953801803454389363e-01,-8.764369223800627662e-01,5.818489450397549279e-01,-6.553717375116221988e-02,2.809494091108106772e-01,-1.684224589225167823e-01,9.716467172856141366e-02,2.814491967261466554e-01,-3.441683363233314363e-01
0.000000000000000000e+00,1.239634368202126913e+00,1.338421528462751642e+00,-2.439915474517918570e-01,-9.759706781297265987e-01,7.236773819104235228e-01,-1.801047986712323579e-01,4.982128810507716610e-01,-9.422811761681337828e-02,-9.665526406412267013e-02,-3.150480381776155081e-02,-3.730467516187124799e-02
0.000000000000000000e+00,3.788503127513898061e-01,2.067623972913915087e-02,-6.408088709594708110e-01,-6.791879005662022628e-01,1.028440304785290527e-01,1.926319896383954233e-01,-9.335277527935229025e-02,1.261620499661192940e-01,1.681112526920847394e-01,-1.880850346377206314e-02,6.532120247574987881e-02
0.000000000000000000e+00,1.063841429357094359e+00,1.193640461932480301e+00,-2.339645348015069737e-01,-8.648578456525426450e-01,5.948896544853288226e-01,-1.665691606450411533e-01,3.969425724359619823e-01,-4.608693432955587865e-02,-5.653507733534700319e-03,-2.799731067652006522e-01,-2.119079379857946588e-02
0.000000000000000000e+00,3.516035757910865867e-01,1.017571021216183286e-01,-9.037864088518160477e-01,-8.656639610425380660e-01,3.796306160682739184e-01,1.513917820910979928e-01,6.163887799517195343e-02,3.864151429702306628e-01,-7.325740802457680889e-02,-4.096279171342903647e-01,4.534682140795089911e-01
1.000000000000000000e+00,5.519472820089988963e-01,2.545722996097776747e-01,-7.290643560708129911e-01,-8.333771262870919294e-01,3.605522074237039187e-01,1.247172146584883679e-01,8.109111825642065230e-02,8.766084586540505430e-02,4.142187737660561753e-02,1.539902359374079321e-01,1.756461497682908907e-02
