0.000000000000000000e+00,-2.074102370049674372e-17,1.237671539699623090e-12,-1.182600179343052810e-01,1.410406013552956833e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.153226819470334785e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,8.816703837192552129e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.008088046131966481e-01,2.125455855603280817e-12
1.000000000000000000e+00,-2.032270107086313815e-16,1.237873920710797811e-12,-1.182600179343048369e-01,-4.714015991817360057e-02,-1.978611161792674818e-04,-8.656734341195956167e-03,6.849639052778803971e-02,1.713401184637012784e-02,3.696563713563956466e-02,-1.183781774680307472e-02,-6.455787845073200810e-03,2.342730506848778732e-02,-8.736025485032831300e-03,3.762375397669632561e-03,3.321384429530498117e-02,-7.086324686435444909e-04,-1.423017824903045729e-02,-1.554403119236928005e-02,-2.668018569475644197e-02,4.878001174070059620e-02,-2.624237337475947285e-02,3.311547131806560906e-02,5.875933888331089788e-02,3.428442881056570878e-03,-1.720294431509808604e-03,6.081249902951581937e-02,9.679566039009757095e-01,2.125455855455173483e-12
1.000000000000000000e+00,-8.283485878080369682e-16,1.237593261579295316e-12,-1.182600179343020197e-01,7.803849142878545309e-02,-7.676477844480293633e-02,4.542901237462246278e-03,8.502685091113896254e-01,1.379772808495467393e-02,-3.142556068021626001e-03,-3.040525044862458018e-02,1.110751695797631243e-02,-4.717386573369954789e-02,9.415190062064851886e-03,-1.288768050331309464e-03,-4.394726676879481819e-02,-3.902674445474055721e-03,-1.334068772914938708e-02,4.011338490537327481e-03,7.645934689772965372e-03,-2.542964451350704022e-02,-4.806134671444804024e-02,-4.545258692744048590e-01,-5.369726932308271222e-02,-2.421680955915456873e-03,-1.224402990917526982e-02,-3.403203414452542208e-02,-7.435991395204039067e-02,2.125455855863720330e-12
0.000000000000000000e+00,-1.186982019482560009e-05,8.164965808356714483e-01,4.927500747339847442e-01,8.411824506338235534e-17,-1.101884713376265131e-17,3.075083787761012379e-17,-2.498460242939549777e-16,-4.427764182040970467e-17,-1.577196851194646304e-17,1.242693388340891745e-17,-1.534217661795322028e-17,-1.676139216563898404e-17,-5.485286589464134445e-18,-6.476322853236545592e-17,-1.997431767852884945e-17,2.647263887414883499e-17,1.442398439303922068e-16,-7.504715354086010713e-17,5.017125758723814194e-18,-3.060193575506291656e-18,-1.310990772078297052e-18,6.822764095080781435e-16,1.263254114208320559e-16,1.089914268624372504e-17,-3.833625339830463301e-17,-2.465449922700794852e-16,-8.856126566115272840e-17,1.507886708094340684e-06
0.000000000000000000e+00,-7.071008462017306373e-01,-4.082585699913984234e-01,4.927500747224073940e-01,3.230819443286487134e-16,-3.185597318705699962e-17,1.873367916951933698e-17,-1.674504885530815334e-16,-2.571724416273826755e-18,7.880519192299631457e-17,1.815982871532019749e-17,1.357321665320772550e-17,-3.535081563252091838e-17,-9.876757523538532703e-17,3.397755369862027649e-19,6.016286325057385972e-18,-2.923373376834403167e-17,-3.119423852314338291e-17,1.487301095326067746e-16,-5.696898443898263668e-17,3.266693499659410510e-17,-1.503796127408183772e-17,6.113771119610043908e-16,-1.801563855763493150e-17,-1.234394681045331392e-16,-3.917901835971924595e-17,4.058925199022510639e-17,3.588293422141589875e-16,3.242487223678493611e-12
1.000000000000000000e+00,7.511143797679146483e-17,1.237682340648513529e-12,-1.182600179343036989e-01,-5.702820902682714799e-01,2.260430564479981325e-03,3.571234692686200973e-02,-1.789933734209977687e-02,-2.040811648810417211e-02,1.376782669919573163e-03,-2.455639540233231152e-02,-4.358971983633452146e-02,-4.695374148870701952e-02,1.528975607497611022e-02,-1.242003242450483852e-01,-6.266427604611064794e-02,6.082436074624767569e-02,2.103018800106747632e-01,-1.989828239997558923e-01,6.142805630435958092e-02,1.879394744449885274e-02,-7.322385827779204215e-02,-4.335222645670317593e-02,5.064129873053863085e-01,5.488146168690113957e-02,-8.503562733483215064e-02,-4.886431402147894398e-01,-6.408868986679072677e-02,2.125455855809322703e-12
0.000000000000000000e+00,1.696779325134315950e-16,1.237681392767103677e-12,-1.182600179343037544e-01,-2.455209270771435692e-01,-2.193601374172393093e-01,2.750186561875442859e-01,-7.372849015308355347e-02,-1.886538560968566702e-01,-5.360889755608203716e-02,-2.988161687171203562e-01,-6.104169407817858217e-02,-1.224459501642416737e-01,-2.089898779693195180e-02,-1.353856959179532971e-01,-9.636653598766700690e-02,2.395618109968440101e-01,-1.578133015693289898e-01,-3.612298058630100117e-01,9.098418811273418713e-03,-1.011141591826081182e-01,-9.781479151428112973e-02,-1.868727846428657260e-02,-7.407703448079888675e-02,3.677136655024992873e-02,-1.738238858556648836e-01,5.661189252124381177e-01,-7.383698736557089970e-02,2.125455855595328090e-12
0.000000000000000000e+00,9.939765054921901090e-16,1.237681316102432741e-12,-1.182600179343037544e-01,6.719600505365498355e-01,-1.330540365915401091e-01,1.253689570653115370e-01,-1.466960742297995501e-01,-1.292080661093793215e-01,-6.595484333797649312e-02,-1.502069499017290310e-01,-6.938338890896607845e-03,-1.502178679174441533e-01,3.022819384086627981e-02,-1.849914025606241852e-01,-1.675517238299003009e-01,1.476502422263576975e-01,1.830702523975489826e-01,-2.717835444724641669e-01,5.052666598928792774e-02,-6.733219006066584744e-02,-8.139938958828442372e-02,2.765924898845681032e-02,-4.735828470983625971e-02,4.185915062414704430e-02,-1.280635673215299586e-01,-3.976598968518830213e-01,4.372505161503367072e-02,2.125455854983724154e-12
0.000000000000000000e+00,7.071127160219257135e-01,-4.082380108597441493e-01,4.927500747224072830e-01,1.704262784426894426e-16,4.794130670787615754e-17,-4.685087756167558019e-18,1.101052676032076017e-16,1.737759555745945483e-17,-7.905464439089310637e-17,2.249663740526221522e-17,1.964474881912654879e-17,7.914093378194833137e-17,7.036796367235334002e-17,3.525108549101944000e-17,4.764964974850074930e-17,4.167308831220793983e-17,2.518427444610283225e-17,-7.851866582035491781e-17,3.670608326376492177e-17,-1.590532233075648430e-17,2.052386998344270155e-17,5.281103851141176503e-16,-1.290379410201505332e-16,1.155186907112719395e-16,2.630679285840519721e-17,1.446726605488334889e-16,-1.407710188671610613e-16,-4.043799112417230329e-11
0.000000000000000000e+00,-6.956178203113175643e-18,1.237679399485661973e-12,-1.182600179343037544e-01,-5.520980541880513709e-02,-1.458710220164689542e-01,-1.450703067483553182e-02,-1.013211663768968096e-01,-2.498968764122664332e-01,1.119536982895506932e-01,-4.405368065977782743e-02,-4.695790000280813253e-02,-2.458146894568548069e-01,-1.797878872299942810e-01,-9.499880628484860812e-02,-3.922539479952492636e-01,-2.437502802755522890e-01,-2.674066353049747713e-01,4.716961797301210679e-01,-2.121242300411870785e-01,7.488374214208043389e-02,-1.049064261370769857e-01,-3.938857377949296976e-05,7.286081047710332888e-03,-3.842051340120102854e-01,-1.334647157855937682e-01,-9.722321622332343038e-02,-2.175975150780916356e-02,2.125455855626063827e-12
1.000000000000000000e+00,-1.186982019487421978e-05,8.164965808356714483e-01,4.927500747339847442e-01,-1.119055077219971175e-16,1.941335259518986514e-17,-3.126552638856072984e-17,-1.175522721613821944e-17,2.944810590860459684e-17,2.239194795954328688e-17,-6.655024352335957504e-18,1.219655856317858926e-17,3.267822689970001199e-17,-1.545994657633077447e-17,5.081272305458929826e-17,5.288406831249704236e-17,-3.857949147498141873e-17,-1.281117417979664577e-16,8.714949146297131922e-17,-2.534053507087030380e-17,2.296065856414580629e-17,8.229988345794140811e-18,5.920707887572841745e-16,-8.531085264833833563e-17,-3.203526334418223668e-17,3.338372031161146065e-17,2.738720505229624459e-16,-1.995835681236683085e-16,-1.507882457182629613e-06
0.000000000000000000e+00,-7.071008462017305263e-01,-4.082585699913985344e-01,4.927500747224072830e-01,-2.528462496956520308e-16,1.324683718834000332e-17,4.995870173710186468e-17,-5.837841227875152854e-16,-2.078632091403030125e-17,-5.823796267917142124e-17,-6.597425986955493427e-17,-1.244763548644437784e-17,-2.841192172861369000e-17,6.603115498241132229e-17,-9.398581346925267620e-17,1.989407413287184196e-17,9.230532976728098457e-17,1.804420255460270210e-16,-2.398479490861979406e-16,6.446165887939383528e-17,-1.590532233075648430e-17,-1.677268475005864482e-17,8.611772925016645138e-16,1.415789212322312750e-16,1.148681694077806368e-16,-1.619393230302656120e-17,-1.918636937906669641e-16,-2.517933213296766167e-16,1.008424487895958822e-12
0.000000000000000000e+00,-5.114870459524695297e-17,1.237682362758962243e-12,-1.182600179343037128e-01,4.914826579643519211e-02,1.745033699880859934e-01,4.484733678996083994e-01,-8.039358273091809504e-02,5.808189724204276816e-01,8.442834117337924549e-02,-9.254394151409559358e-03,-2.879546830592769058e-02,-1.196757195492830356e-01,-6.218449494003362721e-02,1.109754978021042504e-01,-2.092474085981605725e-01,-4.005178431858122390e-01,-1.995341102991540494e-01,-2.389344475754373934e-02,1.978330793310944802e-01,-5.832260791901541785e-02,-3.476130752124867440e-02,-1.131799917226110862e-02,2.691406999886112456e-02,2.308774147708889390e-01,9.031887111786597718e-05,9.162262537991376285e-03,-3.272238042400565927e-02,2.125455855622183995e-12
0.000000000000000000e+00,-3.152254886169975414e-17,1.237682362758962243e-12,-1.182600179343037128e-01,2.613761400869600224e-02,-5.135615164076478417e-02,-3.919067033605906358e-01,-7.818440438825474681e-02,-5.572900363345618252e-02,1.153889937693915527e-02,-7.494354556147557467e-02,-9.708964483946141977e-02,-1.631502427208401385e-01,-6.512404678863276120e-02,8.243692262912934998e-01,-1.107245054802045992e-01,4.663664740131890502e-02,-5.264787823773616621e-02,-1.772687452808919817e-01,9.090650471657886478e-02,-4.050196375093731427e-02,-3.808970522366159767e-02,-1.275534091517018485e-02,3.730508905095462902e-02,2.971834763839253588e-02,-6.608286675181131165e-02,-1.123701329147347265e-02,-3.651365773312340024e-02,2.125455855592589670e-12
0.000000000000000000e+00,-3.152256523904032245e-17,1.237682401091297610e-12,-1.182600179343037128e-01,-1.525398543993691965e-02,-3.915632631851427847e-01,-2.169048302142397577e-01,-7.701098346186935339e-02,6.026350283124338320e-02,-4.668388884836904146e-02,6.011895158724131494e-02,-1.613908723706284909e-01,5.279965297317988915e-01,-1.394798970461016974e-01,-1.188497729556587668e-01,1.836454933699298020e-01,-1.735947252994275436e-01,-3.502643272170162803e-01,-2.901557497141130787e-02,-9.728490858683423725e-02,-2.719667403705269271e-01,-2.448813025137794655e-02,-1.330985720354848148e-02,-1.013668783926775230e-01,2.449265721748726532e-01,-1.783309852586434929e-01,-1.749182687200251940e-01,-3.710816159175758799e-02,2.125455855595060710e-12
0.000000000000000000e+00,7.071127160219258245e-01,-4.082380108597441493e-01,4.927500747224073940e-01,-3.603991052062142186e-16,1.750233071534561131e-17,-6.973721810529782483e-17,-1.275518486056149703e-16,-1.298006527213466932e-17,9.268297973081077133e-17,4.851748954491431548e-17,-3.911900892958777921e-17,6.439578423614547106e-17,-8.445610655857666850e-17,3.503424505652233912e-17,3.030241498873267836e-17,-1.203067162571263980e-16,-1.339766044747691909e-16,1.868940260040965060e-16,-9.253081569650716979e-17,7.603502189601427630e-17,1.878914650746589446e-17,7.293383083274272733e-16,1.658650498959065743e-16,-1.527129267616417589e-16,2.088578199597767812e-17,1.307948727410190322e-16,-2.974871640464549351e-17,4.468890283504013608e-11
