1.000000000000000000e+00,-6.379839644007910815e-01,5.443394537165394814e-02,-8.401261511611529675e-02
0.000000000000000000e+00,-6.710600252063603222e-01,1.285666130113107264e-01,-2.243046138439373088e-02
1.000000000000000000e+00,-4.380580743989435644e-01,2.619129143557594533e-02,1.250277971388795151e-01
1.000000000000000000e+00,1.517007074198964078e+00,7.130349590432032425e-01,4.822011732549805751e-01
1.000000000000000000e+00,-5.530868606239795759e-02,1.229214129528585497e-01,7.884746423567290602e-04
1.000000000000000000e+00,-3.375362291138617743e-01,1.003807765331363872e-01,1.182626189326806132e-01
1.000000000000000000e+00,-3.146638007184829888e-01,1.723710809030530311e-01,-8.186552068222496814e-02
1.000000000000000000e+00,-5.760602195070686493e-01,2.800033620712160110e-01,2.210661295881354571e-01
1.000000000000000000e+00,-2.132226398660951316e-01,1.088017822295121173e-01,8.225680711017045732e-02
0.000000000000000000e+00,-3.366780032668755251e-01,1.119610515999112516e-01,1.156564554973293912e-01
0.000000000000000000e+00,-3.227645911693111658e-01,-1.225355734816083869e-03,-2.758741634988340005e-02
1.000000000000000000e+00,-5.707891927570515334e-01,6.194414642778493102e-02,2.997461639858508761e-02
0.000000000000000000e+00,-9.575081437271711071e-02,-5.070211998874077364e-02,8.281016303297349113e-02
0.000000000000000000e+00,-2.683969896303605718e-01,8.203636173583496796e-03,2.890217529556901241e-02
0.000000000000000000e+00,6.087021863610117545e-02,-2.335953314864113589e-02,1.454237104314922702e-01
0.000000000000000000e+00,-8.269232290616426173e-01,6.695798273838922399e-02,-5.610644207208108358e-02
0.000000000000000000e+00,-5.698399450586010273e-01,1.169915128803448445e-01,-9.677721816613256423e-02
0.000000000000000000e+00,-2.462129221717349048e-01,-3.135696553399169861e-02,-1.082677304923308492e-01
1.000000000000000000e+00,-6.611709711785226373e-01,-1.293020051255631790e-02,-7.710930352273062671e-02
1.000000000000000000e+00,-1.508562567854122849e-01,-6.269133352884824484e-02,2.187644668774003931e-02
0.000000000000000000e+00,-1.260084917442033658e-01,-2.792691630059032301e-02,-8.745712782670819752e-03
0.000000000000000000e+00,2.991487532247548042e+00,3.793521459874777402e-01,-3.395070501014163522e-02
0.000000000000000000e+00,-6.497025266039646585e-01,1.002252969840918967e-01,-1.578968448155899651e-01
1.000000000000000000e+00,-3.022240208534823780e-02,-1.297330216331768135e-02,1.652566721458784971e-01
0.000000000000000000e+00,-6.606519157580428292e-01,1.659948265236379505e-01,-1.311723508982702568e-01
1.000000000000000000e+00,-6.992994925934490347e-01,1.639298952161678258e-01,-2.657964884612096235e-01
1.000000000000000000e+00,-7.266786684078145875e-01,1.701995031879423304e-01,7.657327537294061903e-03
1.000000000000000000e+00,-5.387739528762751640e-01,1.404891745578203399e-01,-1.289679799791252912e-01
1.000000000000000000e+00,-9.816301621812221212e-01,2.018768302967555855e-02,-1.833783478153055702e-01
1.000000000000000000e+00,-5.535333883918670539e-01,-3.365486277000845350e-02,-7.698669657300219460e-03
0.000000000000000000e+00,-6.365859257245983782e-01,4.736307307509699666e-02,1.398450167698117932e-02
0.000000000000000000e+00,-5.118345862124951129e-01,1.281504625118700114e-01,-4.426649472360307258e-01
1.000000000000000000e+00,-4.916356297555152799e-01,-4.533791646548850085e-02,5.011415654809540932e-02
0.000000000000000000e+00,2.216070032024723968e+00,1.219865353060671231e-01,6.619012190927896222e-02
1.000000000000000000e+00,-3.801872545193054620e-01,-1.429981291207170491e-01,3.994485070953940342e-02
1.000000000000000000e+00,-3.007720680260560497e-01,-7.157891149430888056e-02,-8.515908999475142391e-03
0.000000000000000000e+00,6.908569202464766301e-02,-1.909958913875627051e-01,1.189884994333468005e-01
0.000000000000000000e+00,1.755135577576070749e-01,-7.583301926479954491e-02,-3.373173295678631722e-02
1.000000000000000000e+00,-4.787221477994220153e-01,-6.308985124146254675e-02,-5.677293204205754312e-02
0.000000000000000000e+00,-9.744227089732530878e-02,-3.421157902774379228e-02,-7.212302359662305096e-02
0.000000000000000000e+00,5.624751859331122983e-02,-1.939012710879791657e-01,-2.301630260953251017e-03
0.000000000000000000e+00,-2.950931260462402173e-01,7.919353638914831961e-02,-2.876121908552246031e-01
1.000000000000000000e+00,2.884019504289810354e-01,-2.809963231202884937e-01,2.030844658666579039e-01
0.000000000000000000e+00,3.937130980872621255e-01,-1.307414055302704159e-01,1.841809352045706005e-01
0.000000000000000000e+00,5.444646129569846726e-01,-2.690300757508203855e-01,3.631426114068846966e-01
1.000000000000000000e+00,1.432436606221709208e-01,-1.197003772098023389e-01,1.631795233588040073e-01
0.000000000000000000e+00,-1.004691904590282459e-01,9.679128319672384434e-03,-8.394435293345982319e-02
0.000000000000000000e+00,7.217095597263379902e-01,-2.480781746328024062e-01,-1.159895794208147812e-01
1.000000000000000000e+00,1.762921752109533058e-01,-1.810347309217082978e-01,6.409710236693867691e-02
0.000000000000000000e+00,-6.403551256547028447e-02,-2.679330159621154950e-01,6.139791378499502572e-02
1.000000000000000000e+00,3.519608817346790985e-01,-1.595903308769363871e-01,-4.594040005803599891e-02
0.000000000000000000e+00,4.704820006225065021e-01,-1.684463450694625719e-01,9.755962039753454662e-02
1.000000000000000000e+00,2.034617769642265983e-01,-1.021309606001639808e-01,-6.885099584149283192e-02
0.000000000000000000e+00,8.045989371288291281e-01,-2.401658642808426336e-01,-2.711715058401528017e-02
1.000000000000000000e+00,5.413580961406440295e+00,-1.059171477530740368e-01,-3.669143403499121603e-01
1.000000000000000000e+00,-2.247367756490953328e-01,-3.242826236253861238e-01,1.078385113955546426e-01
1.000000000000000000e+00,-7.568991973492933401e-01,7.329971964504194970e-02,-7.662038941286501703e-02
