0.000000000000000000e+00,-2.388138471347471536e-01,4.049508175954307232e-01,-1.293717904813548869e-01,1.883199738544235613e-01,-1.234128071294367246e-01,1.610455531499211876e-02,-1.495865248613797438e-01,-1.327327134401336817e-01,-1.054837247332142403e-01,-1.357462425843478093e-01,-1.652266070716900542e-02,-4.952166469959155132e-02,-1.935538171655968448e-02,-8.182195908103622427e-04,5.087112382056686172e-02,-3.268581989241652747e-02,-4.839188292284907905e-02,-3.738521667309065502e-03,-2.946669346921563029e-02,-9.258459379329564420e-03,1.154704000375673771e-02,-4.346363362862971924e-02,7.416114432331344375e-02,1.170250031419291931e-02,4.799919929194133850e-02,-1.715975085003037040e-02,1.113301930055236345e-02,1.372660870630190537e-02,2.933034978977081333e-02,2.662322618902154825e-02,2.463962894840403262e-02,-5.845847786832589210e-02,1.287167413621248232e-03,2.319575641815164319e-02,-2.059512779285525320e-03,1.223435840892388160e-02,-8.342308056499780217e-03,2.553181819782900444e-02,-4.427740663226933764e-03,-6.114161327664270618e-03,9.285460047194996763e-03,3.347396258243469369e-02,-3.051887512428586198e-03,2.487019248902142855e-03,6.744408539517730318e-03,1.361795473530283060e-02,-3.485264651728346708e-02,-9.988500841466430372e-03,-1.746707197758895838e-02,-6.749813743170058819e-03,-1.501169807471768036e-02,1.072919429725816519e-02,2.081843910346913734e-04,6.413619333210227383e-03,-2.159501943777451891e-03,6.266206456448342524e-03,1.525726911540769767e-03,-2.919405601308725819e-03,-1.605709229762482260e-02,2.829878091273522241e-03,-4.062802171677854131e-03,9.480791096533030399e-03,-1.370481406845414562e-03,2.100648682153262795e-03,1.133109140869094367e-03,2.892143737212125778e-03
0.000000000000000000e+00,-4.354713910714065328e-01,-4.463144855004906875e-01,3.266347541305690827e-01,1.701877049596484393e-01,1.946801695451291780e-01,-1.759027236342736514e-02,-4.293980541724968375e-02,-1.400519679444772458e-01,4.374329497312377801e-02,-6.474983265456417392e-02,7.914471404513830077e-02,-6.160141252297397438e-03,-4.082892281861143918e-02,3.418382497420918015e-02,-7.288915675981498185e-03,-5.218817660091322475e-02,1.830624860411171270e-02,2.013338583630148657e-02,-2.777672680721402290e-02,1.001748233478142458e-01,-6.478487231604111718e-02,-3.280164830781116814e-02,-7.839486758577902947e-02,2.354867710150897533e-02,3.124110496400837184e-02,2.579972997739212251e-02,1.024326317345489595e-01,-1.288508214547792394e-02,7.518696805257771981e-03,3.929433807626012826e-02,4.992632280965796088e-03,3.444492179894169392e-03,-1.944927057330232342e-02,-1.411255392904814908e-02,-6.827702416380554765e-03,9.700468158159766818e-03,2.973450652623385333e-03,-8.858038423233915298e-03,3.013933517033604188e-03,2.775564032399891953e-02,-1.661758153244573873e-03,2.499732640577651964e-04,1.176773169719707961e-02,-4.274116859733175823e-03,-3.257093361454610567e-03,-5.559374811750997757e-03,-7.761196052040397753e-03,-8.240036289545418086e-03,3.600650251636686259e-03,-1.059961210281826563e-03,-6.923348050633396956e-03,-4.598647986278967654e-04,-3.894103272052449032e-03,-2.320566681437246943e-03,-1.013849152352108880e-02,-2.403351778573830592e-03,2.235659625245251490e-03,-8.689448062745954490e-04,3.162322594885693620e-03,1.932005020506926383e-04,-2.770225901133532235e-03,-3.914452625030742671e-04,2.029402086480510282e-03,3.937892785520627839e-04,1.829666191063966489e-03,6.001495717389773591e-04
1.000000000000000000e+00,-1.057254018896004732e-01,5.506040184577991603e-01,-5.283114779449270965e-02,8.255216645795153407e-02,9.946466643608545266e-02,-4.156351760584785227e-03,-1.079634271155358559e-02,-1.162632593296588218e-01,-1.092941357946625308e-01,-1.745491166371492819e-01,9.526388536146891683e-02,2.707909529469056456e-02,-1.860068813282729147e-02,-5.822492562332869798e-02,-1.090471910920408904e-01,9.634226652476632694e-03,-2.810437048457100143e-02,-6.037053006737816419e-02,1.182501775794342347e-02,-8.138958654677548588e-02,3.627124250833948030e-03,1.702100073972892189e-02,-1.874256146908417648e-03,-4.596424285010983213e-02,-5.078958124192949758e-02,3.438415008716510374e-03,2.393902542220125579e-02,5.408566029306170753e-02,6.612079899357616031e-02,5.149625781172443260e-03,-1.717420097008228938e-02,1.690949737464651076e-02,-2.786477579611315245e-02,-3.136011435322908630e-02,3.793697262199732106e-02,2.103788431528151245e-02,-4.160113727038979373e-03,-1.899309146514020080e-02,9.604653934488774011e-03,1.824037793457802120e-02,-8.735793382181694872e-04,-6.994863359577442943e-03,4.820034301185880006e-03,-9.780436027379648886e-03,-1.499028271132457971e-03,-4.832522238294618099e-03,1.889005935323558039e-02,5.526399798058756647e-03,1.682350627245061871e-03,2.467304603378402822e-03,1.027210270741332927e-02,8.490526940811312512e-03,4.347730990166496709e-03,-8.889475739305647065e-03,3.386463396186141332e-03,-3.052253784639523057e-03,-3.617643857475380878e-03,4.862684298255142736e-03,2.210464551072959492e-03,3.151614921303486257e-03,4.070519093051026827e-03,1.119132572844838897e-04,1.037049442735034138e-03,-1.366413988319619311e-04,5.858404302843604576e-04,-1.099635842218057297e-03
1.000000000000000000e+00,-5.320872705463275398e-01,-1.116923913007567687e-01,1.486544933827925186e-01,3.476579393192712197e-02,-1.243839356369723925e-01,2.773519678823139351e-02,-7.581828370553118229e-03,-4.903939630017077958e-03,1.950487562517075335e-02,-6.070011605200219262e-02,-4.693753886283192830e-03,1.640946078979172926e-02,3.685434656269814119e-02,-7.503479674303926983e-02,-3.594620920166188838e-02,5.991472924807525469e-02,-2.644883589328633766e-02,-4.425442067221755510e-02,2.212473625001573456e-03,-1.330096509369441647e-02,1.744115633041371308e-02,-1.646630837856794677e-02,-3.051477582912062725e-02,-2.007965552294276729e-02,2.057453285466191370e-02,1.297802607975297173e-02,-4.819505022812689207e-03,-1.393924887913059428e-02,-3.956690097490796199e-02,1.546180411343027992e-02,-1.313840583589971807e-02,6.307801934881472616e-02,6.246436584101164313e-03,4.990652333277363108e-03,-1.083064987935172634e-02,8.717533201411650778e-03,-6.447544630374404083e-04,2.417234951696098366e-02,-1.912346016942669674e-02,-2.834410432120163751e-04,4.830922395391721441e-02,-2.840705421711945192e-02,-1.612542078794433620e-02,1.191649814913130559e-02,5.793959990002726240e-02,9.875322750135360692e-03,3.598320379441594043e-04,9.510589512564610395e-04,-1.986717020397554129e-02,3.795993340116568700e-03,-1.699314324115606609e-02,-6.617768188882461322e-03,7.842369616930053994e-03,-2.888210464896862322e-03,-1.437566019865027696e-02,5.495970438040228417e-03,-1.498146071053863340e-02,3.260972039480870832e-03,-1.345188198805086915e-02,-7.775934725344837983e-03,4.548167024268101079e-03,5.128384829239955936e-03,8.402764473176050491e-03,-2.838001482637337691e-04,-5.740921114920078186e-03,-2.231283412003639676e-03
1.000000000000000000e+00,1.833392651444099852e-01,-1.309999783883143976e-01,-2.042649194035990601e-01,6.127894944738705024e-02,-6.019229173206071953e-02,-1.275637744917552663e-01,-4.443427466763048145e-02,-5.429698866990045891e-02,9.527362823549651027e-02,-5.454566056042081668e-03,-1.212373579782630162e-02,8.653440801568815233e-02,-2.878624104563285227e-02,4.348894270349451877e-03,-1.327216357128106934e-02,-6.049427584414615588e-02,-3.842806108556118348e-03,4.747685845069744143e-02,2.474116019262723176e-02,-4.754506535622321484e-04,-3.992378685190266230e-02,-2.878294512558786725e-02,-1.833235750748402797e-03,-2.325787103826062671e-02,1.569472931829224427e-02,7.911561660945006739e-04,-3.638626712403579544e-02,-3.544436060765378954e-02,2.918658327073523143e-02,-9.748688202048181716e-04,-1.726860026250518615e-04,6.184490702689572281e-03,-2.537395852705221552e-03,-2.240448658866046536e-02,-2.247603904979033045e-03,4.057499450485958087e-02,1.273476548819681142e-02,6.197250106848030925e-03,-7.507768703912413768e-04,-1.612676060663657818e-02,-2.647616301490708299e-02,-6.617640076447282686e-03,3.695662433363163663e-03,2.693060542906079713e-02,8.880483439076436447e-03,8.744395171734350991e-03,-3.133990621227051698e-03,-1.060771025860837713e-02,-6.101455346771028979e-03,1.757147406455252664e-02,-1.030137754494923549e-03,-6.104545445919184674e-03,1.834485217916992719e-02,2.645785911632311804e-02,2.089356131334308905e-02,-1.628984021155457929e-02,2.063595568857639478e-03,3.520986621270479761e-02,1.124973979241760888e-02,5.588837985127641933e-03,9.880128813943489172e-03,6.835719072123457030e-03,1.238447376550439599e-02,7.467808294002344430e-03,-1.501200928435772637e-02,6.087143267270008797e-03
0.000000000000000000e+00,2.564574269080356905e-01,-1.187483380723113741e-01,-1.544024560913867528e-01,2.304386909732144412e-02,-6.553676055576257431e-02,-2.120139382266272576e-01,-2.345285803421387049e-03,2.252954366868975457e-03,7.397932661371417473e-02,-3.673497671322212971e-02,7.713685538224152385e-03,8.699620285574893863e-02,-8.908427688224669974e-03,2.411726747091607215e-03,-1.418472813627761307e-02,-5.181430129365967308e-02,9.749812822420881459e-03,3.097660655846658576e-02,-1.732385207134923971e-02,-3.905435157074443799e-03,1.315672265026325040e-03,-3.323340430754855718e-02,-2.915422559621186696e-02,-3.840933486532759067e-02,4.438329167380869467e-02,1.593420537564584766e-02,-5.842560487041002087e-02,-1.653831255153643057e-02,2.249533076258952713e-02,-9.760817832275690180e-04,3.083361808834330850e-02,1.867005280881341503e-02,-2.678935095755017801e-02,-9.949426619620444293e-03,1.296205329824029993e-02,-4.756278583324632589e-03,1.863239875858150457e-02,5.326544232431281584e-03,4.174881137977010104e-02,-1.679712930503973658e-04,1.476412930711360101e-02,1.701460351980895250e-02,2.103757506115059434e-02,-1.003877556512153442e-02,9.794948275475620983e-03,1.769466705937434992e-02,1.098553807785447936e-02,5.631932235390814563e-03,-5.414997246421813896e-03,-1.884611756662828499e-02,2.697652020541751669e-02,-1.707617199964798702e-02,-3.021138669121189654e-02,-6.976373746515541346e-03,5.217548290583880546e-03,1.680820097759326906e-02,4.200453915757964077e-03,-2.310842075141878935e-02,-6.814005252198706078e-03,-1.869257680922666726e-02,-5.926124469970765057e-03,9.013444173854016916e-03,-3.467224089976564481e-03,-2.181593900683986061e-03,5.883392351100697436e-03,-3.735738207383872828e-03
1.000000000000000000e+00,5.055006712041566486e-01,5.935386643736936980e-03,-1.973702341087322371e-03,3.552113447063650481e-02,-8.684931847340786326e-02,-5.432377287502880570e-02,2.402261380655570586e-02,-2.608155109431799928e-02,7.979949614044327955e-02,-4.102536454950921063e-02,3.526940149948661063e-02,6.587579209540241065e-02,1.530796762589119696e-02,2.089302986512570071e-02,-3.283219149176584695e-02,1.139276233452519299e-02,-4.950696698631521647e-03,-2.227740991123740300e-02,-4.072361497158173693e-02,-7.750675981981924000e-03,-5.493597112617633338e-02,1.223762068115128972e-03,-4.616202785972019912e-03,5.759359617848288510e-03,-1.461309911767266941e-02,-1.802242700378659662e-02,3.240761399526335181e-03,1.723895917203473183e-02,3.782558459230197373e-03,-4.984615474474231311e-02,2.033937233929010782e-02,-1.815272937505531909e-03,-5.436194725582788392e-03,2.291050125030575854e-02,-2.637826730914323223e-02,1.486264833022430190e-02,-3.834592499618799666e-02,-1.169095600616595291e-03,-8.825807545846992355e-03,1.852485691992956712e-03,-2.758455504807996121e-03,4.544644827223651151e-03,-2.752253937328417305e-02,2.287363236230492008e-02,-1.453804061599746789e-04,-2.178112622199354989e-02,-1.476295745654369537e-02,3.886488449995236655e-02,1.296468453294693374e-02,-1.988220908635388029e-02,-6.689924649628117663e-03,6.448897832209127658e-05,-1.407442687774032065e-02,2.582938859000185553e-03,-7.215562985519194915e-03,-3.510958741308889408e-02,-1.053578397827975056e-02,-1.208725981115718606e-02,-4.492103167495756742e-03,-7.908360976754749694e-03,-1.206584767937510239e-02,-4.719089169317004090e-03,1.075303351388115156e-02,2.262827994097582618e-02,4.267837086134910855e-03,-4.989234518532306012e-03
1.000000000000000000e+00,4.445095301567077439e-01,-2.112388531859581489e-02,-1.026869473835976126e-01,8.879389349145418164e-02,-6.283523076186983691e-02,7.527311365495285150e-03,8.658247499914645262e-02,-1.902637591978904169e-02,1.162459299772084509e-01,1.858605512528605430e-03,7.231655113837129334e-02,-1.677111119875197842e-02,2.063030247921103510e-02,6.254715249781964137e-02,3.274593194549678399e-02,3.606769079329127936e-02,-5.388905533102925083e-02,-3.134871144269141957e-02,-1.395370172250759086e-02,-2.610829274115619367e-02,-4.113771966459240509e-02,6.434582499690153943e-04,3.802103406442490594e-03,4.105716692097684944e-02,1.450323888373154617e-02,-3.322638543543147277e-02,2.328570933087327141e-02,-4.967499957849549896e-02,3.691083776001418022e-03,8.942872266900834047e-03,-3.440597585901715699e-03,4.537454982741107035e-03,1.300079466734576500e-02,1.929243223135618593e-02,5.960668955930428087e-02,1.717276832288686800e-02,1.924230114128972901e-04,-3.156694932937431121e-03,2.424769467463214895e-02,-8.106589247673910009e-03,-2.894460234115116964e-02,-1.365219989968842126e-02,-2.401881369876456354e-02,2.395948718325843774e-02,2.733793807770652090e-02,-1.232212649995783130e-02,-9.560329051388755453e-03,1.668196955194357553e-02,-1.394300609218552568e-03,1.972181603948882853e-02,1.890918930377616380e-02,2.077378977314961114e-02,9.030776536826590900e-03,-1.109780001516907574e-02,-1.118027609687982302e-02,2.522127098695046976e-02,5.271710810671521863e-03,-1.112530831551036652e-02,8.491985162388027142e-03,6.205074866498158474e-03,9.331274204615025089e-03,-1.400589173389446255e-06,-1.234699431899991331e-02,-7.128920033696219821e-03,4.215674928035558107e-03,-1.054725203324243139e-03
1.000000000000000000e+00,3.300022848773804252e-01,-6.041085471711296617e-02,-1.791017830199981842e-01,7.824271616520379891e-02,-4.674819082495675765e-02,-2.546339645624854514e-02,2.328265126905194535e-02,-4.298605103991154364e-02,9.002664864977491521e-02,3.967369734117703883e-02,5.361492960685711878e-02,-1.097610768218231642e-02,3.473667719444988033e-02,6.647215502499730089e-02,-1.783623022697431414e-04,6.580041974272915484e-02,-2.602389374400396888e-02,-8.024822449713020500e-02,1.015619545691306318e-03,-1.926475997611448027e-02,4.370716808785945345e-02,-6.512326613085563098e-02,2.075609581253502062e-02,2.764774761276420079e-02,1.097438794708219256e-02,2.101367477001663681e-03,6.626248923084963882e-03,3.840667509464345576e-03,2.704249025380895191e-02,1.783595986299585032e-02,8.002778192601478491e-04,3.361505303083377194e-02,-1.414400024083199009e-02,3.179702148295417141e-02,-3.027047849907678681e-02,-4.292345119081342197e-02,4.539018341827516512e-02,-2.714082449329060717e-02,5.550061475280023901e-03,2.358306575572064259e-02,-1.639923745886271572e-02,1.879377451194489887e-02,-1.760468837669770109e-02,-2.741693936380856095e-02,-1.903197961986419218e-02,-9.461770136007404547e-03,1.263165355330258394e-02,-4.815210738201223563e-03,-1.006096770291034677e-02,4.992825162682908158e-03,-2.949339115481656309e-02,-5.579061496192997023e-03,-1.360381192580585293e-03,-8.752004634581995318e-03,4.178312993302862703e-03,4.341246699868018567e-03,-3.150801368569505160e-03,1.411336127952261127e-02,5.045079438748479445e-03,-1.403295859921431694e-02,7.896533437624539105e-04,2.862183327184133000e-03,-2.912887957334999757e-03,1.256150051150223095e-02,-1.405149995455184583e-02,-6.841438752550980116e-04
0.000000000000000000e+00,2.198189878117071810e-03,-2.280698737455082725e-01,-2.341449139050204575e-01,5.843025287534246021e-02,-2.999204220542596010e-03,-9.372183342195816724e-02,3.890785689473756203e-03,-3.372204790116659773e-02,1.502647380967428144e-03,3.138149204939713610e-02,-3.060419277986962255e-02,-6.716374689827254996e-02,3.678478511039891263e-02,-8.600779217468233762e-03,-2.436196997930076616e-02,-2.829912766765241110e-03,-1.163404536319214734e-02,2.447434119793128957e-02,1.651033671429984889e-02,2.456505876955655809e-02,4.201524891267539863e-02,-3.996131760852255493e-02,-6.115688516078858668e-03,-4.275072850345265976e-03,-1.303591521554275240e-02,-3.160114418881777854e-02,-7.168577541999820600e-05,9.152522942652353485e-03,4.638741404966699108e-03,1.125213223332374203e-02,3.979893802089295995e-03,4.441920248055509536e-03,-1.490626870282243076e-02,5.123512130680466653e-03,7.720040272456193953e-03,1.064682970948497946e-02,2.241110947365515180e-02,1.392049243172713974e-02,7.295151499559843732e-03,3.998354961225250408e-03,-9.929050275959853955e-03,-1.579951954167964009e-02,-1.346132956593301677e-02,-1.031871017745620428e-02,9.061908831726306346e-03,-1.578999838722767004e-03,-2.574051412733909493e-03,1.087656976485680896e-02,-2.959358039511783642e-03,-1.278022936308431494e-02,-1.939075806490188000e-02,-1.230832732751060456e-02,1.787351616264863316e-02,1.157185300375906944e-02,1.980118448807687698e-02,-1.510350618114716069e-02,-1.240280172505138848e-02,7.960397250500773902e-03,2.849531884553399043e-03,5.799773396521342925e-03,-1.417763280183323427e-02,-1.808110283507784188e-02,-6.855454522866310553e-03,-2.339104773263368103e-02,3.703021334412903709e-02,-1.464576883773886611e-02
