1.000000000000000000e+00,-6.428673833192933174e+00,3.231529717520923661e+00,3.121688138349142605e+00,-1.370124670884383500e+00,-3.753876756598477082e-01,1.383833367681477911e-01
1.000000000000000000e+00,-6.852401225696604925e+00,2.167972916904447711e+00,1.852675706626911278e+00,-1.010498109587381510e+00,-1.150001605664282556e-01,8.369876585662128221e-03
0.000000000000000000e+00,-9.074319862395094916e+00,-9.103331903243383039e+00,-2.035087087104923143e+00,-1.051128396341944882e-01,5.000696728164898408e-01,1.747669535620404613e+00
0.000000000000000000e+00,-9.172954641338357362e+00,-6.505208803931404660e+00,-3.016703455065446793e+00,-1.665458749341659495e+00,4.115903373886510841e-01,-4.994047977750490919e-01
1.000000000000000000e+00,-1.199687535824449824e+01,-2.935093764580661180e+00,-2.994498304151388623e+00,-5.295543853140221913e+00,1.731877258248274432e+00,-9.418990345932757302e-01
1.000000000000000000e+00,-9.613164272579574288e+00,-6.354639435353164778e+00,-1.837403540706768146e+00,-2.411380477013902013e+00,7.139657811131627785e-01,-8.259384785553867125e-01
1.000000000000000000e+00,-8.469836191500908384e+00,7.879880068011730909e-01,8.464386870313496125e-01,-2.057391487005208131e+00,8.551169223559137444e-01,1.050712410552635312e+00
0.000000000000000000e+00,-8.642689877534696308e+00,9.418078307087528467e-01,1.224685254703648862e+00,-2.569289422800714373e+00,4.247537513755129668e-01,2.959876224221876795e-01
1.000000000000000000e+00,-6.230740437108916119e+00,5.396957724933241884e+00,4.041246826120416635e+00,-4.445529764324804844e-01,3.397318439242082988e-01,9.409505409008123156e-01
1.000000000000000000e+00,-6.928049166896581568e+00,2.079243031435366262e+00,2.180970534361121427e+00,-7.720099002024662926e-01,7.388849988807446589e-01,-1.214603850509319294e+00
0.000000000000000000e+00,2.269838295689433849e+00,-4.532846934677696282e+00,3.452188306795997974e+00,3.607907731843813526e-01,-8.021574614136586234e-01,-6.095290318859791778e-01
0.000000000000000000e+00,-5.980440001462464572e+00,6.012885280514894681e+00,2.947624987372450711e+00,-8.735147852684532754e-03,6.777203894579324484e-01,-1.360435083139259760e-01
1.000000000000000000e+00,-7.013380746870794269e+00,2.669603437365090759e+00,5.655806080346359010e+00,-1.678047119981194157e+00,-3.515801521565264376e-01,-1.136103632570789612e-02
0.000000000000000000e+00,-5.302438272063831448e+00,4.160566024617134318e+00,5.519927831155905018e+00,6.620909807441710537e-01,-4.611355899494412047e-01,7.447383079906774728e-02
0.000000000000000000e+00,-7.961471863513268410e+00,1.635745342980903905e+00,-1.060973888001157883e+00,-1.728620332203092191e+00,4.128883857430374477e-02,-2.290415796615592470e+00
1.000000000000000000e+00,3.981849151842907553e+00,-2.890509252760391501e+00,1.829872071304129211e+00,1.105779081615769099e+00,6.722182677712474907e-01,-5.176879773518232586e-01
1.000000000000000000e+00,-2.782073361291949709e+00,7.889448608560605258e+00,-5.671016739799855655e-01,5.460310356340043469e+00,2.623276404833450037e+00,-6.342412807700368305e-01
0.000000000000000000e+00,2.523432498960132886e+00,-3.522574427201710989e+00,3.475458282705619961e+00,2.015248182934748833e+00,-1.041545760502900375e+00,-1.231952868129412515e+00
1.000000000000000000e+00,1.638443401265897492e+00,-5.695855809455158791e+00,9.562864659903225206e-01,-9.491118223565462308e-01,-5.301028354455089575e-01,-5.825067111937930475e-01
1.000000000000000000e+00,-6.059729172209292081e+00,-1.324682122516805061e+00,2.412266347646100151e+00,1.625151954369453478e+00,7.443494878346217369e-01,-1.906338778858136962e+00
1.000000000000000000e+00,1.225839622176047694e+00,-7.063766209957706543e+00,2.806302903942828220e+00,1.222087066990305226e+00,1.113997115655724901e-01,-1.575435410979050932e+00
0.000000000000000000e+00,-6.164059828502775673e+00,-1.462338157569563091e+00,4.852039761225485082e-01,6.591347468667658749e-01,2.035735514941204582e-01,-1.226587038533726082e+00
0.000000000000000000e+00,-8.528041817744371755e+00,-2.640569978047967670e+00,1.078757810642086423e-01,-7.081079367431755145e-01,8.555665105643369683e-01,-3.279560342325634203e-01
0.000000000000000000e+00,-7.253442580175033072e+00,-4.050056855193741256e+00,5.230785701964882906e-01,1.575112292609463838e+00,7.950102445321027833e-01,4.383479028281081491e-01
1.000000000000000000e+00,-6.576980350141002241e+00,4.725282655491949590e+00,-1.481687817527754802e+00,2.569680040735463855e+00,2.776202775908859444e+00,-9.306223930997455929e-01
0.000000000000000000e+00,3.488823680969086016e+00,-4.121801561771429867e+00,6.639914560397919274e-03,1.717378768696701918e+00,1.270531717210429345e+00,-1.689322453037401139e+00
0.000000000000000000e+00,2.123081091697954559e+00,-5.258136170786737118e+00,2.046513580675071609e+00,1.429233530935913432e+00,-4.384564761542743550e-01,-1.196778067882486640e+00
0.000000000000000000e+00,1.095695509473580387e+01,2.831682480377732514e+00,2.147114376409515746e+00,2.172092076177434272e-01,4.393240462270258995e+00,-6.207669637491353143e-01
1.000000000000000000e+00,4.199433597306723165e+00,-4.034956142314243266e+00,1.394250719935143934e+00,1.498660685719961139e+00,2.115360721808487998e-01,-1.019942269502151388e+00
0.000000000000000000e+00,-5.880677978194933431e+00,8.847596906552898099e-01,2.598961531370474809e+00,4.879989277614804055e-01,-5.026022096338220724e-01,-6.731819950012246645e-01
0.000000000000000000e+00,3.711464907735689600e+00,-5.094006213962733121e+00,5.753418155246697863e-01,1.967407083475528173e+00,9.259217359133704583e-01,-3.116753161829524110e-01
0.000000000000000000e+00,-3.914502946682781648e+00,6.970781209162588254e+00,-1.082506910613015183e+00,1.272320270857310032e+00,-3.306297503207768607e+00,1.022446817132036001e+00
0.000000000000000000e+00,6.086687820153787065e+00,1.308748795834705714e+00,2.253642903956879273e+00,-8.183206081845557645e-01,-1.770211940358420222e+00,8.677230065673415815e-01
0.000000000000000000e+00,4.136420681637756225e+00,-1.155260349028756739e+00,9.576908764403425645e-01,6.513599604071180771e-01,-1.111226783484209335e+00,1.907553407189524375e+00
0.000000000000000000e+00,3.765956648991989120e+00,-6.591712368627108409e-01,2.165952628602706653e+00,3.681457283438033246e-01,-2.015217360678406067e+00,1.663852001287361659e+00
0.000000000000000000e+00,5.921895832017682437e+00,-2.429919843245854416e+00,-7.258279019019144851e-01,6.283567493574886420e-01,-3.235573396111456557e+00,-1.621558527736161937e+00
0.000000000000000000e+00,4.284258187478912738e+00,-1.517880436951186240e+00,-2.177991175438132310e-01,6.717741118524492294e-02,-1.215445213157781312e+00,1.623434112135657026e+00
0.000000000000000000e+00,-3.185677873534803251e+00,1.167148580640521693e+01,-1.967232600733783698e-01,-4.335310703330780280e-02,-1.617384604416106431e+00,1.743744797544801717e+00
1.000000000000000000e+00,-5.552933484563008726e+00,-3.066296306192888288e-01,-3.119492526572673619e-01,9.331443978226656721e-01,-5.769318687657900568e-01,3.177165545405142844e+00
0.000000000000000000e+00,1.250859500248667988e+00,-6.480337379559723665e+00,-1.175121528492161782e-01,4.488877045613933747e-01,2.629384754658604106e-01,2.159018381839046263e+00
0.000000000000000000e+00,-5.305289984030943984e+00,-2.398404542512837079e+00,-2.270794533538870397e+00,2.601288862716090389e+00,-5.635202305173948600e-01,1.334037915756199233e+00
0.000000000000000000e+00,2.529047251408260699e-01,-9.413033798987486378e+00,-1.889225059011454544e+00,1.466393962650259786e+00,-1.330229799432500304e+00,8.846518504553897433e-01
0.000000000000000000e+00,7.836272771640854229e-01,-8.075054650017627011e+00,-2.040488148308695404e+00,1.608215816902849316e+00,-8.219017736873260871e-01,1.642135356599693008e+00
0.000000000000000000e+00,-6.829867379128797822e+00,5.596372111568952423e-01,-4.624312295434534370e+00,-4.349913086832750686e-01,-1.231851019439792250e+00,-1.550431805723591072e-01
0.000000000000000000e+00,-7.843790750093796227e+00,-5.221625431073756429e-01,-5.223327992065952330e+00,-8.415218559484447525e-01,2.033174922167168275e-01,-7.796464340997242282e-01
0.000000000000000000e+00,6.303159365809638537e+00,-2.004648797670158800e+00,-8.623854185239943071e-01,-1.713144934020986554e+00,5.557466878206995808e-01,9.334834088093421078e-01
0.000000000000000000e+00,-3.494982457525734887e+00,7.957871999308286703e+00,-4.664727132955679423e+00,2.520433297669492312e+00,-3.237176602629844857e-01,-3.920163985325200162e-01
1.000000000000000000e+00,6.707738060032938598e+00,-6.987480288231524561e-01,9.579531216579557640e-01,-1.160506740405545134e+00,-1.749382728223285444e+00,-9.359123450055405469e-01
