1.000000000000000000e+00,-6.379839644007910815e-01
0.000000000000000000e+00,-6.710600252063603222e-01
1.000000000000000000e+00,-4.380580743989438974e-01
1.000000000000000000e+00,1.517007074198964078e+00
1.000000000000000000e+00,-5.530868606239786739e-02
1.000000000000000000e+00,-3.375362291138617188e-01
1.000000000000000000e+00,-3.146638007184830998e-01
1.000000000000000000e+00,-5.760602195070690934e-01
1.000000000000000000e+00,-2.132226398660952149e-01
0.000000000000000000e+00,-3.366780032668752476e-01
0.000000000000000000e+00,-3.227645911693110548e-01
1.000000000000000000e+00,-5.707891927570517554e-01
0.000000000000000000e+00,-9.575081437271708296e-02
0.000000000000000000e+00,-2.683969896303604052e-01
0.000000000000000000e+00,6.087021863610118932e-02
0.000000000000000000e+00,-8.269232290616430614e-01
0.000000000000000000e+00,-5.698399450586009163e-01
0.000000000000000000e+00,-2.462129221717347105e-01
1.000000000000000000e+00,-6.611709711785227483e-01
1.000000000000000000e+00,-1.508562567854123126e-01
0.000000000000000000e+00,-1.260084917442033936e-01
0.000000000000000000e+00,2.991487532247544934e+00
0.000000000000000000e+00,-6.497025266039639924e-01
1.000000000000000000e+00,-3.022240208534821004e-02
0.000000000000000000e+00,-6.606519157580427182e-01
1.000000000000000000e+00,-6.992994925934483685e-01
1.000000000000000000e+00,-7.266786684078144765e-01
1.000000000000000000e+00,-5.387739528762746088e-01
1.000000000000000000e+00,-9.816301621812220102e-01
1.000000000000000000e+00,-5.535333883918668318e-01
0.000000000000000000e+00,-6.365859257245987113e-01
0.000000000000000000e+00,-5.118345862124953349e-01
1.000000000000000000e+00,-4.916356297555148913e-01
0.000000000000000000e+00,2.216070032024724412e+00
1.000000000000000000e+00,-3.801872545193058506e-01
1.000000000000000000e+00,-3.007720680260558832e-01
0.000000000000000000e+00,6.908569202464755199e-02
0.000000000000000000e+00,1.755135577576071859e-01
1.000000000000000000e+00,-4.787221477994219598e-01
0.000000000000000000e+00,-9.744227089732528102e-02
0.000000000000000000e+00,5.624751859331121595e-02
0.000000000000000000e+00,-2.950931260462399952e-01
1.000000000000000000e+00,2.884019504289809799e-01
0.000000000000000000e+00,3.937130980872619590e-01
0.000000000000000000e+00,5.444646129569846726e-01
1.000000000000000000e+00,1.432436606221710873e-01
0.000000000000000000e+00,-1.004691904590282320e-01
0.000000000000000000e+00,7.217095597263385454e-01
1.000000000000000000e+00,1.762921752109532503e-01
0.000000000000000000e+00,-6.403551256547029835e-02
1.000000000000000000e+00,3.519608817346788210e-01
0.000000000000000000e+00,4.704820006225066131e-01
1.000000000000000000e+00,2.034617769642267648e-01
0.000000000000000000e+00,8.045989371288287950e-01
1.000000000000000000e+00,5.413580961406445624e+00
1.000000000000000000e+00,-2.247367756490952773e-01
1.000000000000000000e+00,-7.568991973492938952e-01
