1.000000000000000000e+00,-1.479422560340435400e+00
0.000000000000000000e+00,-1.455681454751549309e+00
1.000000000000000000e+00,-1.413068846069650553e+00
1.000000000000000000e+00,-1.480940706631082460e+00
1.000000000000000000e+00,-1.443134636053209796e+00
1.000000000000000000e+00,-1.402636124699510045e+00
1.000000000000000000e+00,-1.445622728124587253e+00
1.000000000000000000e+00,-1.444129354872645488e+00
1.000000000000000000e+00,-1.448717089895588339e+00
0.000000000000000000e+00,-1.451898216715415968e+00
1.000000000000000000e+00,-1.502826256863568855e+00
0.000000000000000000e+00,-1.475895406716951630e+00
0.000000000000000000e+00,-1.472710582535378343e+00
0.000000000000000000e+00,-1.458101103577926105e+00
0.000000000000000000e+00,-1.439870073582914189e+00
0.000000000000000000e+00,-1.441904135743806048e+00
0.000000000000000000e+00,-1.413304788328261452e+00
0.000000000000000000e+00,-1.119086726038077462e+00
0.000000000000000000e+00,-1.440165275227477837e+00
1.000000000000000000e+00,-1.362030799002806658e+00
1.000000000000000000e+00,-1.400009942879344216e+00
1.000000000000000000e+00,-1.427952265844476099e+00
0.000000000000000000e+00,-1.430393971305539580e+00
0.000000000000000000e+00,-1.427123302923332115e+00
1.000000000000000000e+00,-1.432484410924651952e+00
0.000000000000000000e+00,-1.422563195946656034e+00
1.000000000000000000e+00,-1.402335262970203722e+00
1.000000000000000000e+00,-1.387538641815950768e+00
1.000000000000000000e+00,-1.403858729339585221e+00
1.000000000000000000e+00,-1.385208237131376530e+00
0.000000000000000000e+00,-1.422403735181970497e+00
0.000000000000000000e+00,-1.404931550846912458e+00
1.000000000000000000e+00,-1.408069820424660890e+00
0.000000000000000000e+00,-1.351948956350576880e+00
1.000000000000000000e+00,-1.299934547654434835e+00
1.000000000000000000e+00,-1.352209356452238831e+00
0.000000000000000000e+00,-1.370592053682092137e+00
0.000000000000000000e+00,-1.345502017815869644e+00
1.000000000000000000e+00,-1.334314698268132426e+00
0.000000000000000000e+00,-1.322315331844757136e+00
0.000000000000000000e+00,-1.391279408570417875e+00
0.000000000000000000e+00,-1.058143717093640301e+00
1.000000000000000000e+00,2.575732549472673494e-01
0.000000000000000000e+00,1.834223284671077314e+00
0.000000000000000000e+00,1.992785500663522669e+00
1.000000000000000000e+00,4.151626186200915924e+01
0.000000000000000000e+00,1.130469079469277771e+00
0.000000000000000000e+00,2.237441954038100533e+00
1.000000000000000000e+00,2.611476897853254098e+00
0.000000000000000000e+00,3.480485988492897143e+00
1.000000000000000000e+00,1.841189141789955741e+00
0.000000000000000000e+00,1.075648383988790036e+00
1.000000000000000000e+00,4.226259222753933065e-01
0.000000000000000000e+00,-9.639466959082625130e-02
1.000000000000000000e+00,1.007867843522746831e+00
1.000000000000000000e+00,-5.393944230929439421e-01
