0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,9.923953268977463438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,3.265036241917095849e-01,1.868113309629157448e-01,-1.029846502738525210e-01,-8.336630110855454412e-02,-1.727081233782891759e-02,-1.227385307047998420e-02,7.012608559807695374e-02,-2.069133586930900492e-02,-8.718797549112373979e-02,6.815517145807430122e-02,-8.225723264530135359e-02,6.969555625056370919e-03,-1.366973228689585991e-02,1.137123549171844133e-01,-6.892363461367245758e-02,-5.069921498535979315e-02,8.518740546199826680e-02,7.808864107995784620e-02,2.209191173055346791e-01,6.440976084274649405e-02,1.128657863988893201e-02,1.790838339670152157e-01,-1.908657412920133651e-03,4.740671723111520436e-02,-1.414160419383455464e-02,-4.776217140805372879e-02,-3.559399483837545342e-01,-1.526762041381150847e-02,6.148302491365320588e-02,-1.896780212261124643e-01,2.034530920591508252e-01,-7.762143180983377411e-02,5.756197805627982084e-02,-1.086365309853526244e-03,1.198383424301993072e-01,-2.516186741764417367e-02,-6.695920233912858177e-02,-1.581814438095844044e-01,3.704301632460598181e-01,-3.405355842213325657e-02,2.811600264260842585e-02,9.692973669371453271e-02,7.691707009346626656e-02,-1.099489609788206618e-01,-7.956906899480890860e-02,1.599488377485387414e-01,-6.817548396710905456e-02,-1.595061553875430638e-01,-1.245982679872678356e-01,5.822322868249246025e-02,6.631981409567186403e-02,4.920307961018170056e-03,7.384441888532800036e-02,-1.937946826662918787e-02,-1.117676525764092765e-01,-3.555909160829197335e-02,-9.788532964011292803e-02,-8.743634381923845456e-02,-1.786816621424251739e-01,-5.935122406657017402e-02,1.671954475836249232e-01,-1.690899711539582961e-01,7.565940915914473597e-02,1.076062348957279452e-01,-1.315963138872186244e-01
1.000000000000000000e+00,-1.527052225023813048e-01,-2.571316985589671561e-02,-2.077839845754903339e-02,-2.835415058417214626e-03,-7.276814187351716111e-03,-3.252695803038921363e-02,-1.015825861605675062e-01,2.544346898908680932e-02,-5.626904821493560610e-02,1.003947713542974185e-01,-5.287083637370185718e-01,-3.448383464447847546e-03,-3.433386688648393248e-02,-1.649937963358309723e-01,-8.563255668654921882e-02,-1.047785622818024273e-02,-1.279603231005414232e-01,-1.724677317700597581e-02,-7.070093534914995148e-02,6.646167678122802958e-01,1.498973792704546247e-02,-6.190646773997546953e-02,6.137944664989868938e-03,1.032781339922720677e-02,-7.306311671155338305e-02,1.808841708271570758e-01,-3.574254995335016116e-02,-1.526762041381149460e-02,7.007206123213928495e-02,4.142843898353923415e-02,-5.024024364974993134e-02,-7.193772595046830573e-03,7.246717465356672426e-05,6.183801110678696644e-02,-4.393326249384078841e-02,2.900624875044674825e-02,-5.932855315901248983e-02,5.993872075741948913e-02,-2.886006074494448792e-02,-6.238986827202209345e-02,-7.917262669378229145e-02,-3.466416583775275978e-02,-5.503221411741004987e-02,-3.042067438247468211e-02,1.279987599228051692e-02,9.027589547808435866e-02,-2.558068829311736098e-02,2.891206582313787798e-03,-4.630118077262587034e-02,-1.535662417388379553e-01,1.527539322553821480e-02,-2.088386518978609802e-02,-4.840581772021412127e-02,-1.474448444082362107e-02,5.943483916137971140e-02,-2.942473274776949768e-02,5.995464156231360142e-02,7.532246516771518019e-02,-8.757946473848751689e-02,6.178296691787200229e-02,7.768317673053168337e-02,-5.079640014114090302e-02,3.469227482506447025e-02,2.292667367027327249e-02,-8.507948625655724698e-03
1.000000000000000000e+00,6.934562794890718473e-01,-7.528360324043094354e-02,7.616284694459443672e-02,-2.415522546864337650e-02,1.248642761819713023e-02,4.191936000074025781e-02,-3.563153036245064048e-02,6.175019028580315539e-03,1.142656972880248256e-01,-1.091712384867273289e-01,2.833739728226239984e-01,-7.430725856483918514e-03,-7.784868471430545986e-04,1.582362095602639351e-02,-1.945025227131360820e-02,4.766463871753822204e-03,9.400240848147618788e-03,-4.618876985892037684e-02,2.767656759177501095e-03,4.607682687735207283e-01,-4.691419993754546158e-03,-7.912892227829347591e-02,5.642467071753545782e-02,-1.058183340812942491e-02,1.517543961158943988e-03,-4.316521317764797361e-02,1.283788483892772947e-01,-1.526762041381149460e-02,-9.441488340498852688e-03,1.604828502152922526e-02,-2.388019644712923925e-02,1.589354971853796511e-02,-4.356853250345945304e-03,-4.854088187720678738e-02,-4.077905468097217656e-02,-9.743175369775017650e-03,6.610510874659751568e-02,3.755802938767370536e-02,-5.162557251910726563e-02,5.051973373704544967e-02,3.067875784160992159e-02,5.012715870216121611e-02,-1.652687357338692431e-01,3.291117996390356681e-02,6.256904619057374051e-02,-1.314129168248442114e-01,7.616004702893935940e-02,-6.184504948339579478e-02,7.014332355778274408e-02,4.001802064967864558e-02,-1.091833346901240585e-02,3.606665141941560286e-03,-4.756015085058309944e-02,3.220078242734476098e-02,5.280835683309082059e-04,1.649598186663183558e-02,-2.922363773595068256e-02,5.011583675581978564e-02,1.151631198922132421e-01,1.861450980636569774e-02,-1.588026951731037195e-01,-2.280720320431479237e-02,-6.217022747275563477e-02,-9.235719768324547954e-03,6.454468611698328806e-02
1.000000000000000000e+00,-5.277995600832950940e-01,2.344043673866649108e-02,-2.264034853442756581e-02,-1.003451181204877748e-03,-3.049392922205878056e-02,1.294577115323836125e-02,-1.805885848667252574e-02,1.731226153663605050e-02,4.604849576530634266e-03,3.891261542210246865e-02,6.634887325020643045e-01,-5.954313829669833193e-04,-4.149276120274459495e-02,2.174853788510446723e-02,-4.588874094406192317e-02,3.485935859823482974e-02,9.400240848147618788e-03,-9.131333532572581679e-03,5.760867101892321734e-02,4.149702490097775254e-01,8.852967694706384214e-03,4.123914182842867288e-02,8.915626620873759803e-03,7.293397494593802620e-03,-1.005670188068049373e-03,-1.846069608116392841e-02,-8.153434298811698677e-02,-1.526762041381149460e-02,2.788668305638034636e-03,-9.896041980931605253e-02,3.021487713727640662e-02,-2.987178906768192532e-02,5.505365155948527267e-02,2.580995137252568850e-02,2.768523188167588620e-02,4.679188794101466799e-03,-1.120865070979852260e-02,-4.131334566546660675e-02,1.132332570420971629e-01,-1.443444584600719893e-02,-1.258881902123582495e-02,1.940734138687036370e-02,-1.575212149809429585e-02,-3.605103717760586163e-02,-2.731245305701604856e-02,2.317901621593143613e-02,-2.932347342968059239e-02,4.959386273515700022e-02,-3.708168364755252445e-03,8.475743803161514545e-02,6.906810935528913398e-02,1.978612053715818678e-02,1.552660382508752428e-02,3.122576206475334917e-02,-5.266169150247502345e-02,-2.591421982150089731e-02,-5.694125803269002584e-02,6.401791913024575641e-03,1.227389841947320454e-02,-1.438752508520747993e-02,-2.867942404186914207e-02,-8.270608326348705130e-02,4.935099392347480629e-02,4.341874066332576665e-02,3.333470734457223000e-02
0.000000000000000000e+00,-3.087114816987366131e-02,-7.748066145276948091e-02,3.364276237621129789e-02,1.150280346759079281e-01,-3.467139836940274188e-03,3.415229168186390690e-02,5.832304819635703887e-03,-4.411075833398488653e-03,2.191329680718219833e-02,-5.529140973211612436e-02,-1.009535545922016914e-01,-3.719745336767089211e-02,6.069765782868841338e-03,4.544125785980952098e-02,-4.788450912406935246e-03,1.414502981606997889e-01,-1.279603231005414510e-01,-8.317440041611857959e-02,7.223576602815028579e-03,-3.067313684227534337e-02,5.124928343815998710e-02,-8.001416578191687667e-02,-2.189920684540806132e-03,-5.989562357496790862e-02,7.323835799633738458e-03,-9.997457908092742540e-02,1.589452360796302088e-01,-1.526762041381149460e-02,-1.125557648950564205e-01,-9.712723010319930517e-02,-1.072126951424491326e-01,1.831921982664405646e-02,-7.758898411797224282e-02,-3.319888244928652886e-03,-5.741799591161925176e-02,6.315351945653308041e-02,3.986103859222628332e-02,9.361772483990286192e-03,4.027695611050911007e-01,5.870687321780222040e-02,2.382336195120195177e-02,-2.101126080857664696e-02,-7.647418976433276172e-02,7.021059384099666290e-02,6.055588377894750157e-02,-2.132716342131922571e-01,5.655813699343140849e-02,1.932601931806616213e-01,-5.795187647106335715e-01,1.968168989588436613e-01,-2.945824472122627116e-03,-3.791821932644614396e-02,-5.997462024782872214e-02,-1.525652958414226885e-02,1.664504565347008080e-02,3.396618011032211115e-02,-8.571945386458662552e-02,-6.946346153918410080e-03,-3.049433550504572765e-01,-1.267779186838427843e-02,-1.506094895298383252e-01,7.718619025863712735e-02,5.271533752156945356e-03,-3.583773312127045557e-02,1.572642258756017652e-01
1.000000000000000000e+00,-3.087114816987367519e-02,-2.305306706653901735e-02,-3.011328641977739054e-04,-3.964244149589318811e-03,-2.187121289787833170e-02,1.977662762970681942e-02,3.123331389139703471e-02,1.232180756665665925e-03,-7.095672414805803685e-02,3.815933017495056617e-02,-1.009535545922016914e-01,4.384217645132094943e-02,2.411001692738116292e-02,-4.470911862577088038e-03,1.928894709978678373e-02,-5.886257177264056506e-02,-1.279603231005414510e-01,3.683058786458732331e-02,-6.772199164763519075e-02,-3.067313684227537113e-02,6.240339537682834670e-02,-9.635660190531997182e-03,-2.024551274903541379e-02,1.976783173046379495e-03,1.013566872830515275e-02,3.900025019526386777e-02,6.833486928770100832e-02,-1.526762041381149460e-02,-2.071242559564204482e-03,-3.078217053938769876e-02,1.234351099575765540e-02,2.567966637485123022e-02,1.979863056980787558e-02,5.855082113695492425e-03,-5.045766149830530067e-02,1.586467827855852358e-02,-1.978613622310093634e-02,5.540204939381958293e-02,4.907127752953184818e-01,-6.777548184265161368e-02,4.280278418074745517e-02,1.464664237760225120e-02,9.980995726803486637e-03,-1.163919229739832258e-02,4.926900851786635699e-03,8.592800511145186337e-03,-3.758166828335709336e-02,5.913624144443433567e-02,6.686276938097240191e-03,2.524670386470483779e-02,-6.754383756825214913e-02,-5.665722056407280528e-03,-1.885782017325081036e-02,-4.345398271167918991e-02,5.487575103840999086e-02,-3.878736321204586291e-04,-2.265369902200848121e-02,-2.788056459327029751e-02,8.049770791303367812e-01,-7.227538327529991341e-03,-1.324797763696126257e-02,1.104898225999011510e-02,3.627575211721444266e-03,-1.011377617761192831e-03,-5.449224693337274134e-02
1.000000000000000000e+00,1.182372342167910002e-03,-7.221022794854155269e-02,-1.042673386977983896e-02,3.150046754331650017e-02,-2.729771445470036487e-02,-4.247718381884777426e-03,-5.859561502809419210e-03,4.127230305367280035e-03,5.913925619098578390e-03,4.259010965002975671e-03,2.505475512803342214e-02,1.746113620042008888e-02,6.323447193851394754e-02,-5.951786783756972399e-02,5.940610868592172134e-02,-1.585564800665176938e-02,9.400240848147618788e-03,-2.543392851581848663e-02,-1.464270700035033013e-01,-4.592620363396664879e-02,-1.137416344839355387e-01,-3.549981406312267829e-02,-2.473140694746080170e-02,-5.481869276519900358e-02,5.044064841091355084e-02,6.310609077754469887e-02,1.686331738383164136e-01,-1.526762041381149460e-02,2.345878093939545231e-02,4.685757728681547857e-02,-4.213930527646048835e-02,5.129026862767679246e-02,-1.150222485585986228e-02,1.238312966263845939e-02,-3.863302514193739379e-02,1.274541457979488403e-02,1.014083991903253108e-02,6.983702844232629603e-02,5.334451922525198508e-01,-5.284790251093123697e-02,-7.958134251837289258e-03,-2.012707751456606353e-02,3.279656776647841415e-02,2.079156924997019665e-02,2.768128251513626500e-02,-9.209817547440005137e-03,-9.734902914322779086e-03,8.989228464474365368e-03,6.301509716683739715e-01,-4.373660647735908708e-02,-6.587991033988922773e-02,2.968951955801442041e-02,-2.148051407263101842e-02,2.379149214919695429e-02,7.664107552780229093e-02,-2.082300797369968700e-03,1.154437531257476550e-02,4.113467526575753652e-02,-3.993411590061800021e-01,-2.695583873045385992e-02,-2.357921613815147990e-02,2.547456313421674404e-02,-5.142608122363008516e-02,-2.960254205134836558e-02,-7.615349953664271587e-02
1.000000000000000000e+00,1.182372342167910002e-03,1.539872521208523748e-01,-1.229761285786913350e-01,-1.552356614447764349e-01,2.698342725987791166e-02,5.934529633225815726e-02,1.789291056527548412e-03,-2.646624503205437240e-02,-1.682734642091822941e-01,-1.690569751573325619e-01,2.505475512803342214e-02,2.860976695218307372e-02,-8.294489818245441570e-02,-1.459983817497409186e-01,1.966378950642953538e-01,1.396021618412184861e-01,9.400240848147618788e-03,-1.232614008538015921e-01,-4.289054208539065938e-01,-4.592620363396664879e-02,-1.555886748572567202e-01,-5.261049025137986418e-02,2.653836909445653758e-01,5.359251888900534028e-02,-1.179828140007172510e-01,-7.601918263146772645e-03,-2.588122898124181614e-02,-1.526762041381149460e-02,-1.680141932290604989e-01,-1.365290438932346695e-01,7.538341000599284303e-02,-9.598624013723286441e-02,-3.728774936771186987e-02,-1.007001724725895414e-01,-3.705164929718528927e-02,-4.866479089238284761e-02,-9.588969463222636602e-02,2.720650422290190121e-02,-1.765117462321855180e-02,-1.014542945566667409e-01,-1.014600258900429652e-01,-9.561602291091177153e-02,-1.958781953300988421e-01,-7.879789884510685072e-02,-1.147276511544641220e-01,2.514780451908347758e-01,2.056764162903461646e-01,-1.315582240105292178e-01,-3.626261103887415405e-02,1.166627184641304410e-01,1.730181493317213548e-02,-4.430355439692383601e-02,-6.040208572213531801e-02,-1.297007938129486095e-02,-2.426541051636039448e-01,6.219334846524553206e-02,-9.298954019805885651e-02,9.314516369835877316e-03,3.257653008459564323e-03,8.285368531436711204e-02,2.733123385838738886e-02,2.359538181520716982e-01,-2.820528853810057367e-04,-4.010634428606375118e-02,-2.761899900182436529e-02
0.000000000000000000e+00,-3.567802468452553610e-02,-2.492441436335523456e-04,-1.402414473567422347e-02,-4.089636442549966083e-02,-2.494412621520176142e-03,-2.110007905318893751e-03,2.551333915393498228e-02,8.088200607828452751e-03,-2.097703972542266926e-02,-4.802671802679759488e-02,-3.308943629705596301e-02,1.294243926241208514e-02,-6.195340731825272826e-03,-4.640139304886244792e-02,1.431794221194021034e-02,1.393119287379503309e-02,-1.279603231005414510e-01,-7.020930024223609976e-03,6.548174544250250362e-01,3.295567547336888253e-02,-2.221523087438377966e-02,-1.275627928053222476e-02,4.351384806005176298e-02,3.358939247526278576e-03,-2.762316760758948275e-02,2.274771296329253928e-02,-2.852110613191718297e-02,-1.526762041381149460e-02,-1.466970832187423912e-02,5.706098417658000738e-05,-2.266599779212917151e-02,5.294283903051640733e-03,-2.498780780479533878e-02,-4.321752627226677773e-02,3.566420291265220976e-02,-3.571489181510975608e-02,-3.206528288573867735e-02,4.075385111729966370e-02,-1.555731198215672302e-02,-4.756950496258278288e-02,-1.472384523739344968e-02,-3.201469811858931314e-02,-4.188898417529609425e-02,2.104104303729978018e-02,-1.304647667971316378e-02,3.282884921885832752e-02,7.992344067599082766e-03,-1.915491083709202486e-02,1.265861656414435099e-01,8.885308515692686218e-03,-1.616435844244900125e-02,-1.540158229584885977e-02,-3.528903466863274330e-02,-5.957201685942839497e-03,-4.921043292086194065e-02,-4.600310845926996670e-03,-1.741137336989255838e-02,-3.105606339176161454e-03,1.306234324263141032e-02,1.416629450910012215e-03,-2.696909521288429895e-02,6.967095196965692461e-01,-8.145218599643788693e-03,-5.156458363249137415e-03,-7.290317095791206715e-03
