0.000000000000000000e+00,-2.069192753830557674e+00,1.718419276357888159e-01,6.989473405409978302e-01,5.268768137251885753e-01
0.000000000000000000e+00,1.140133958767472144e+00,-5.204882694967881418e-02,5.099180029521934582e-02,2.662926844488101574e-01
0.000000000000000000e+00,2.068625027829869012e+00,2.724646101584323188e-01,8.116520703397409053e-02,5.674630523983165142e-02
0.000000000000000000e+00,1.276749745493084731e+00,-1.060559016802689325e-01,-2.032848609218031732e-01,8.783082061740687951e-02
0.000000000000000000e+00,2.299407133142699955e+00,1.942682641326010651e-01,-7.595664544321376055e-02,2.817808274936284274e-02
0.000000000000000000e+00,-8.862779484416629661e-01,-4.715012903849068460e-01,1.668024977139574982e-01,-1.199000994327665548e-01
0.000000000000000000e+00,2.183392656381476726e+00,1.533865897335811856e-01,1.202563144095353809e-01,1.899467329283588413e-03
0.000000000000000000e+00,2.148940940810383005e+00,2.935582759687298537e-01,-1.808490527472875753e-01,1.644539609047856177e-01
0.000000000000000000e+00,2.981107039789732682e-01,-3.286195009602621564e-01,-9.712141800327277197e-02,-4.886850794674624243e-02
0.000000000000000000e+00,-2.555932013351555621e-01,-6.945310152485874022e-01,-8.361385475088342623e-02,-3.503187656003141359e-02
0.000000000000000000e+00,2.419918798494276935e+00,2.217084859074388570e-01,1.661904651244297815e-01,-7.015031496814704004e-02
1.000000000000000000e+00,-2.123880113307100859e-01,-3.995196940146373277e-01,-9.943195062531853812e-02,1.961268972557811130e-01
0.000000000000000000e+00,1.972822815759812887e+00,2.010663948585783289e-01,1.784329147833868812e-01,-3.048019744356506022e-04
0.000000000000000000e+00,2.549029135056919970e-01,-4.704408942584555886e-01,-4.354148325851030510e-01,-1.758955186920390101e-01
0.000000000000000000e+00,-3.196683938184768925e-02,-4.531784266780397585e-01,1.701101772125791500e-01,-1.483940416378407012e-01
0.000000000000000000e+00,2.031276803689193056e+00,1.067025490037990798e-01,1.381826576643747084e-01,-1.176864114551649382e-01
1.000000000000000000e+00,-6.000912837959286872e-01,-6.057035600903858397e-01,1.138053463617708441e-03,3.739583526608802888e-02
0.000000000000000000e+00,-7.636785029755004395e-01,3.736752037006594862e-01,-1.813295549479223001e-01,-1.486496032462391315e-01
1.000000000000000000e+00,-1.195637469835203914e+00,-3.153279070562939879e-01,1.226836409670202521e-01,1.412112061650031697e-02
0.000000000000000000e+00,4.192591684887882891e-02,-4.114301775154421970e-02,-2.932203453955251754e-02,-2.921540808920253252e-01
0.000000000000000000e+00,-1.067237213712497246e+00,-4.457485047875122675e-01,-4.748431985909287167e-01,2.591251083814407608e-01
0.000000000000000000e+00,-4.212006056817488853e-01,-4.316342890126680931e-01,2.898547037281808958e-01,-4.002726077344532785e-01
0.000000000000000000e+00,-7.612566265703707424e-01,-5.264231967420573977e-02,3.684122183743110401e-01,-3.507520149682363808e-01
1.000000000000000000e+00,-1.510468144622397535e+00,1.063319682415515555e+00,2.906403723129235006e-01,-1.261442717086377341e-01
0.000000000000000000e+00,-4.161471537881802907e-01,-1.315919431302246811e-01,-4.435676233981644123e-01,3.727826498129815924e-01
0.000000000000000000e+00,-4.934226868582115011e-01,1.500837420473805639e-01,-2.381102193086265806e-01,-2.242059076390694877e-02
0.000000000000000000e+00,-2.358883056636637665e+00,6.382919365376632514e-01,-5.681915293107269171e-01,-1.162392834584928536e-01
1.000000000000000000e+00,-1.060014340420312839e+00,1.481202094451516127e-01,7.846811043036838740e-02,-2.838369275971440731e-01
0.000000000000000000e+00,-1.054023938472196997e+00,8.564118889568541615e-01,5.420595611050792184e-02,7.211152368877934982e-02
1.000000000000000000e+00,-1.519659490847293126e+00,-1.152752617049568468e-01,1.916821359470735620e-01,3.149732585481838099e-01
1.000000000000000000e+00,2.407308308331275737e-01,2.638707391231074340e-01,1.336160200594707637e-01,2.513290152250405307e-01
0.000000000000000000e+00,-1.497276582016738633e+00,4.948095941974184342e-01,-3.400350496735669026e-01,-1.387379928884557856e-01
1.000000000000000000e+00,6.045353401943556193e-01,6.732678416530848975e-02,-2.056856947427963267e-01,-5.320159980855176940e-02
1.000000000000000000e+00,-8.070577351761413221e-01,-5.559445246053679179e-01,3.549769334172373503e-01,-1.602998076147072598e-03
